"","Team","Competition Level","Gender Division","City","State","Links","Rank","School","Power Rating","Competition Division","College Region","College Conference","Wins","Losses","Index","Rating"
"343","Massachusetts-C (Umass Amherst Developmental)","College","Men","Amherst","MA","/teams/events/Eventteam/?TeamId=rBGDuhFkUM1%2f1FS3iD%2fqhz6XepbMrQItQfhzKXWQV9E%3d",NA,NA,NA,NA,NA,NA,13,1,247,0.024106426919974
"344","Illinois-B (Boomland)","College","Men","Champaign","IL","/teams/events/Eventteam/?TeamId=LNNfZBPaCdZiJlToEuqtczJJL2kxyFmv0TlxsClcJes%3d",297,"Illinois B",340,"Developmental","Great Lakes","Great Lakes Dev",13,13,190,0.0224614276382385
"345","Rhodes (Rhodekill)","College","Men","Memphis","TN","/teams/events/Eventteam/?TeamId=LWVe2ZRXvzJWkpOPwlh1fv0t9asErS4IbY11LF52c%2f0%3d",NA,NA,NA,NA,NA,NA,2,4,354,0.0219792751728457
"346","Harvard-B (BRed Line)","College","Men","Cambridge","MA","/teams/events/Eventteam/?TeamId=o71foZGOy9nXHfp%2bjM763lAd6idqLpb4TpULaE8bXq8%3d",NA,NA,NA,NA,NA,NA,12,2,181,0.0219656858650333
"347","Kenyon (SERF)","College","Men","Gambier","OH","/teams/events/Eventteam/?TeamId=DXAdgecpYbKrTbHH5W0sAkCHX455BJA8hDdTYDg9Yw4%3d",NA,NA,NA,NA,NA,NA,2,10,218,0.0214017145006675
"348","Virginia Tech-B (Virginia Tech B)","College","Men","Blacksburg","VA","/teams/events/Eventteam/?TeamId=RNZfl%2fuN8OfTuF2XDetdC5OrCKPYYs%2fQVs79ZnazzVE%3d",NA,NA,NA,NA,NA,NA,11,4,473,0.0209212386235346
"349","SUNY-Binghamton-B (SUNY-Binghamton B)","College","Men","Binghamton","NY","/teams/events/Eventteam/?TeamId=EO5ZaTa%2fFyla9n3E%2f2o1bZqDz3Fv3kfmIn6ctZFH2lI%3d",NA,NA,NA,NA,NA,NA,6,5,410,0.0203732061302217
"350","Drury (Drury Ultimate)","College","Men","Springfield","MO","/teams/events/Eventteam/?TeamId=7Z6YQropSHc9fw64veZCQcysbQFoJSQ46df%2fkYFfCRo%3d",295,"Drury",364,"Division III","South Central","Northern South Central DIII",6,13,135,0.02036816785239
"351","Grinnell (Grinnellephants)","College","Men","Grinnell","IA","/teams/events/Eventteam/?TeamId=D%2bhy%2fd3muK6GHDeUzrVFF8%2bQkK%2fwumJfQ03O%2b6B5WcM%3d",294,"Grinnell",371,"Division III","North Central","West Plains DIII",9,16,177,0.0202752458905272
"352","Westfield State (Owls)","College","Men","Westfield","MA","/teams/events/Eventteam/?TeamId=IaE2KA8GhpeYmK%2byiFOhQ%2b3nKS42E%2fwBW0Vyz8bpJS0%3d",NA,NA,NA,NA,NA,NA,1,8,492,0.0198733021024768
"353","Ohio Northern (Darkside)","College","Men","Ada","OH","/teams/events/Eventteam/?TeamId=TI4xXZfIH58Wbbk6YA3lSRaMyXxSZUQGu0wlhA%2fTjH8%3d",NA,NA,NA,NA,NA,NA,7,9,316,0.019735512350195
"354","UCLA-B (UCLA Smoke)","College","Men","Los Angeles","CA","/teams/events/Eventteam/?TeamId=Q9cXlSRvcsJEX4E%2bAG0E0hY1PObBdzSbTm%2bip99M7ok%3d",NA,NA,NA,NA,NA,NA,8,5,455,0.0191138027901687
"355","Southern California-B (USC Combo)","College","Men","Los Angeles","CA","/teams/events/Eventteam/?TeamId=HTutNpOVoJAHA%2fS9EICZXpDnd3QstphwwDzROPA1VeI%3d",NA,NA,NA,NA,NA,NA,3,10,386,0.0187699980279916
"356","Maryland-B (Solar Flair)","College","Men","College Park","MD","/teams/events/Eventteam/?TeamId=hyKCamH%2bNd4b3dZMssDu%2fXmZ5OIf2g3COC%2fqHpsLOeQ%3d",NA,NA,NA,NA,NA,NA,16,5,242,0.0183772770966894
"357","Arizona-B (Swashbucklers)","College","Men","Tucson","AZ","/teams/events/Eventteam/?TeamId=sBFfRXCtZRC4ouMV7aB6C3CgE65r8FJ8gGgAalz0gC8%3d",NA,NA,NA,NA,NA,NA,2,11,14,0.0183285360164629
"358","Sul Ross State (Sul Ross Ultimate)","College","Men","Alpine","TX","/teams/events/Eventteam/?TeamId=mmlU2P7Vi7nZU19C0Am2cBuatQlI2EEyYyVCyRRIRd8%3d",NA,NA,NA,NA,NA,NA,3,4,407,0.0179845041900919
"359","Washington University-B (Contraband)","College","Men","St. Louis","MO","/teams/events/Eventteam/?TeamId=x%2f0V5EX9wIVnzxDyk7NGO5XjowKF%2boMV0pElxx1dgY8%3d",291,"Washington University B",383,"Developmental","South Central","Ozarks DI",7,18,480,0.0176632034070976
"360","California-San Diego-B (Air Squids LITE )","College","Men","La Jolla","CA","/teams/events/Eventteam/?TeamId=ubJIO2BPKN6kEyGILkwHxoeirca913ko9HWsE5HCo%2bo%3d",313,"California-San Diego B",206,"Developmental","Southwest","Southwest Dev",3,15,63,0.0171146429823463
"361","Muhlenberg College (Muhlenberg Ultimate)","College","Men","Allentown","PA","/teams/events/Eventteam/?TeamId=M%2f9wV2vGKpufmAmNS4davcDM9ZW4KDPRd4q79i1lYJI%3d",278,"Muhlenberg College",481,"Division III","Ohio Valley","East Penn DIII",11,18,279,0.0170313043140423
"362","Cornell-B (Cornell-B (Shake))","College","Men","Ithaca","NY","/teams/events/Eventteam/?TeamId=xJgSySeCwh3eUVmgiQfBzbijG2J3vQWVrhc7eaiigIg%3d",289,"Cornell B",394,"Developmental","Metro East","Metro East Dev",11,16,118,0.016864526338241
"363","Northern Illinois (Wolfpack Ultimate)","College","Men","Dekalb","IL","/teams/events/Eventteam/?TeamId=Ug6dWpM7Z%2bebN8PktAynjebjSJOnKbh%2bkMUrNUBlfsU%3d",255,"Northern Illinois",614,"Division I","Great Lakes","Illinois DI",7,11,304,0.0168299000917858
"364","Texas-Rio Grande Valley (RGV Shrike Cutters)","College","Men","McAllen","TX","/teams/events/Eventteam/?TeamId=PBskP34e7tPp5SsdHDphGim8oCi%2fsHlXkjNswnuLuH8%3d",NA,NA,NA,NA,NA,NA,6,9,434,0.015482806078948
"365","Rowan-B (Ruf Riders B)","College","Men","Glassboro","NJ","/teams/events/Eventteam/?TeamId=yI8V4AiRZ2hnFYIzrLlE4TzxGz0Lg1XYlUjtNwyj%2fDY%3d",314,"Rowan B",187,"Developmental","Metro East","Metro East Dev",11,8,361,0.0148771684215302
"366","Radford (Scoundrels)","College","Men","Radford","VA","/teams/events/Eventteam/?TeamId=%2fmhBRgtr0xIIuW6ycj8Yl5cUMgcafT6oRCpAD3P2I%2fg%3d",NA,NA,NA,NA,NA,NA,2,8,348,0.014793316015242
"367","Keene State (Keene State)","College","Men","Keene","NH","/teams/events/Eventteam/?TeamId=7hgzs5kSwFQRjvFQ59BVi3EMkL%2bdtQ1ekQu2P%2flqRq0%3d",NA,NA,NA,NA,NA,NA,6,13,214,0.0147604364490889
"368","SUNY-New Paltz (Gunx)","College","Men","New Paltz","NY","/teams/events/Eventteam/?TeamId=ireGImEUr3fxHNeaCq7Kct4Bi5QD4KGbe3ZOTkidIMk%3d",NA,NA,NA,NA,NA,NA,2,4,418,0.0143747656627849
"369","Memphis (Memphis Bluff)","College","Men","Memphis","TN","/teams/events/Eventteam/?TeamId=8vS%2f2ILg2wgX9nSacobtSko7hqiPUEisTO6ESJ%2f96u0%3d",NA,NA,NA,NA,NA,NA,2,11,250,0.014103273094642
"370","Merrimack (Merrimack Ultimate)","College","Men","North Andover","MA","/teams/events/Eventteam/?TeamId=3THj5o%2b8SSQbfIjfgij7xewxEYGdP%2bp06Uuo0wfxA8c%3d",NA,NA,NA,NA,NA,NA,2,10,251,0.0139033185350491
"371","California-Santa Cruz-B (UCSC B (Ooze))","College","Men","Santa Cruz","CA","/teams/events/Eventteam/?TeamId=saqjQuZuBjFo8mnCJc2sjNYl9PnwLW45eD5iDoeRo9k%3d",NA,NA,NA,NA,NA,NA,5,11,68,0.0135815729967831
"372","Tufts-B (Tufts B)","College","Men","Medford","MA","/teams/events/Eventteam/?TeamId=QPP%2bzxrnfGn2oBOXf%2fKKnKQDPweHvOhrvFbF2gi4KfM%3d",NA,NA,NA,NA,NA,NA,5,3,451,0.0135555284358562
"373","Southern Mississippi (Southern Miss)","College","Men","Hattiesburg","MS","/teams/events/Eventteam/?TeamId=Gebn78mdHGCB2DdsisSWuD%2blYrNUaZ4PZHxH814Lr4Y%3d",NA,NA,NA,NA,NA,NA,1,22,391,0.0129451926562571
"374","DePaul (DUC)","College","Men","Chicago","IL","/teams/events/Eventteam/?TeamId=Unp57eIEhkNBCiwWUvjirGwJEXsSm2xfyj5aklSQtaA%3d",285,"DePaul",426,"Division I","Great Lakes","Illinois DI",8,12,131,0.0129163307295009
"375","Vassar (Swinging Monks)","College","Men","Poughkeepsie","NY","/teams/events/Eventteam/?TeamId=vML%2fYaxTUpzVNfeHDPwhDwz%2bybo7hxjLqUebTFmVlEQ%3d",NA,NA,NA,NA,NA,NA,3,4,465,0.012883261907981
"376","Kent State (Kent State Damn Gravity)","College","Men","Kent","OH","/teams/events/Eventteam/?TeamId=aDy4N%2b6lTaDsB96csDEtZ3l9gr38cHzOsUwEWGwHL98%3d",303,"Kent State",309,"Division I","Ohio Valley","Ohio DI",7,11,216,0.0125342889943399
"377","Wright State (Airstrike)","College","Men","Dayton","OH","/teams/events/Eventteam/?TeamId=nZISfW%2bWq%2bXNoRqry3FIVGt60J3vmetZo0iobTPb4Ws%3d",276,"Wright State",494,"Division I","Ohio Valley","Ohio DI",10,11,519,0.0122471643394228
"378","Fordham (Fordham Ultimate)","College","Men","Bronx","NY","/teams/events/Eventteam/?TeamId=RSauVHUKRSSJxeiz2biduBF%2bWTYR2c9AxVLA9%2bAO%2baY%3d",NA,NA,NA,NA,NA,NA,5,10,154,0.0118315670133613
"379","Case Western Reserve-B (Fighting Gobies)","College","Men","Cleveland","OH","/teams/events/Eventteam/?TeamId=SmT%2fh0JW0%2bJ7kGxpuNgR2usJo12QrmFphkEK%2f35B2vM%3d",317,"Case Western Reserve B",159,"Developmental","Ohio Valley","Ohio Valley Dev",13,9,80,0.0118013819123165
"380","Central Connecticut State (Blue Barracudas)","College","Men","New Britain","CT","/teams/events/Eventteam/?TeamId=NOZgNlZnShCDCMlnI8HxUujlycG5qOLMl14NtJSp%2fSQ%3d",NA,NA,NA,NA,NA,NA,4,6,85,0.011386620442932
"381","Franklin & Marshall (Deep Blue)","College","Men","Lancaster","PA","/teams/events/Eventteam/?TeamId=5LDthUPlNDD%2bEkq%2f7xSPtZO4Hk5AioyGp71Om0J3%2fPg%3d",320,"Franklin & Marshall",136,"Division III","Ohio Valley","East Penn DIII",7,14,156,0.0112943672433633
"382","Creighton (Tuskers)","College","Men","Omaha","NE","/teams/events/Eventteam/?TeamId=eLfHqLH2PCzakB3GG3klYZwSLrwwJfjuH9g%2frkJPk2I%3d",293,"Creighton",380,"Division III","North Central","West Plains DIII",5,12,121,0.0111763608476821
"383","Northwestern-B (Bolt)","College","Men","Evanston","IL","/teams/events/Eventteam/?TeamId=A3RCU2UGyxtDmXzxeqX9Lk2C55%2fDZ5kABYqybl5Q6W8%3d",304,"Northwestern B",306,"Developmental","Great Lakes","Great Lakes Dev",13,15,307,0.0111065084518222
"384","Ohio State-B (Big Buckin' Chicken)","College","Men","Columbus","OH","/teams/events/Eventteam/?TeamId=jgDtOYZvZ3FR2ZhBZ36fJj78vUeNjzcAhq%2fxNTE1DRQ%3d",NA,NA,NA,NA,NA,NA,7,5,317,0.0110092420446114
"385","Brown-B (Brown - B)","College","Men","Providence","RI","/teams/events/Eventteam/?TeamId=CK8HWFiKgcR9bndyQ0zj7oRD3fr%2bYH71L30pMawtPF4%3d",NA,NA,NA,NA,NA,NA,10,8,48,0.0104922730437091
"386","Allegheny (Hellbender)","College","Men","Meadville","PA","/teams/events/Eventteam/?TeamId=p5l34pIOfur02OKA1a%2ft6kUniouVDanw3W0ZLOxEkGE%3d",NA,NA,NA,NA,NA,NA,4,8,8,0.0100180689944155
"387","Nevada-Reno-B (Ascension)","College","Men","Reno","NV","/teams/events/Eventteam/?TeamId=nKGFTHXOPWKhDc3XkLLuBOshHHzZXGc8Zf9KtjfNFFM%3d",NA,NA,NA,NA,NA,NA,2,14,283,0.0094672582819673
"388","Dickinson (Jive Turkeys)","College","Men","Carlisle","PA","/teams/events/Eventteam/?TeamId=bOg1R8S8gvfeKL4vdgaCpsyqEwq1%2bv93X1rO3obU%2fMM%3d",281,"Dickinson",475,"Division III","Ohio Valley","West Penn DIII",11,9,132,0.00938004400537947
"389","Dallas (Vortex)","College","Men","Irving","TX","/teams/events/Eventteam/?TeamId=uxL4T6mwIgY14WtFGe7ywuigUUExBEjHGttEFfuyO5o%3d",NA,NA,NA,NA,NA,NA,2,5,122,0.0092564676151518
"390","George Washington-B (G-Dub B Bus Stop)","College","Men","Washington, D.C.","DC","/teams/events/Eventteam/?TeamId=kGooWJsoP0uaC5p0xVazVwlTTF9AMXJvfVzSFWRSWl8%3d",318,"George Washington B",145,"Developmental","Atlantic Coast","Colonial Dev",13,9,160,0.0091501976168421
"391","Sam Houston State (Deuce Ultimate)","College","Men","Huntsville","TX","/teams/events/Eventteam/?TeamId=OwlILXypb%2br8afM6rkQJ%2b9U%2b4Vp44naPLz%2bOq%2fdIE6g%3d",NA,NA,NA,NA,NA,NA,5,8,370,0.00879608487338906
"392","Stonehill (Stonehill College Men's Ultimate)","College","Men","Easton","MA","/teams/events/Eventteam/?TeamId=cHdz0ngcEQLCdjF6MkEAkrj%2f5lp2mznycRm8r1t7I%2fo%3d",NA,NA,NA,NA,NA,NA,4,10,406,0.00876413510153926
"393","Middle Tennessee State (Lightning)","College","Men","Murfreesboro","TN","/teams/events/Eventteam/?TeamId=Z3ccXsTNItgaVWJeB%2faTaOTZDU5LkCmPD47DKq8e%2fVI%3d",NA,NA,NA,NA,NA,NA,2,11,260,0.00866253293292579
"394","Millersville (Moose)","College","Men","Millersville","PA","/teams/events/Eventteam/?TeamId=XZpZNRMCTRvw4016cNjWp0LRXMk3Za9z8KhDqNZOuLs%3d",296,"Millersville",356,"Division I","Ohio Valley","East Penn DI",4,16,263,0.00828282051488357
"395","Le Moyne (Goblins)","College","Men","Syracuse","NY","/teams/events/Eventteam/?TeamId=M56KzP2OijvkFyxa4eDFLC%2bmGcLH2SbCj8e96zhrNLk%3d",NA,NA,NA,NA,NA,NA,3,10,224,0.00801172215149504
"396","Lamar (LU Dark Matter)","College","Men","Beaumont","TX","/teams/events/Eventteam/?TeamId=SKO8M5H1sBcHA82oTLQiKP3J6lFodRZ75nQePoU%2bDaM%3d",NA,NA,NA,NA,NA,NA,6,10,221,0.00799095272333848
"397","South Carolina-B (South Carolina)","College","Men","Columbia","SC","/teams/events/Eventteam/?TeamId=LxLX6dx7GDvIeWarjZ86JSbunxTBotjEpz6vdqczlPk%3d",301,"South Carolina B",326,"Developmental","Atlantic Coast","Carolina Dev",7,8,382,0.00790460926344805
"398","South Florida-B (Scourge)","College","Men","Tampa","FL","/teams/events/Eventteam/?TeamId=XklLsjN1lcFMnzwJYMAr1uohh6rb%2bHDonwc2sB41kS0%3d",316,"South Florida B",164,"Developmental","Southeast","Southeast Dev",3,16,384,0.00789229910627922
"399","Clarkson (Mountaineers)","College","Men","Potsdam","NY","/teams/events/Eventteam/?TeamId=JuAwZk21cXFtlqCdKzmc84JytHfDE43RQqKpC2JS1DQ%3d",NA,NA,NA,NA,NA,NA,2,3,98,0.00771255514253643
"400","Texas-Dallas-B (Woof)","College","Men","Richardson","TX","/teams/events/Eventteam/?TeamId=%2fzzYN8R2jXjbi%2bhFPVlqL9nDVDolmRNahGogcyvzEmA%3d",NA,NA,NA,NA,NA,NA,0,4,432,0.00732466253471837
"401","North Dakota State (Sky Bison)","College","Men","Fargo","ND","/teams/events/Eventteam/?TeamId=z9fdDDeqPVUu1LOjFE%2bL9cv5%2fBeDXPn9Ch8ZyMTPJZU%3d",NA,NA,NA,NA,NA,NA,3,3,295,0.00731503253555515
"402","Louisville (502)","College","Men","Louisville","KY","/teams/events/Eventteam/?TeamId=eMdqw20MyKgLSbGy1YLSeEUvhg6ezEpm5T02QmV6D6o%3d",NA,NA,NA,NA,NA,NA,1,4,230,0.00712609914752055
"403","Air Force Academy-B (UCLA in Uniforms)","College","Men","USAF Academy","CO","/teams/events/Eventteam/?TeamId=QfCaWQk0hk3nLoVkogCFY6JFaYgOxu25Xm43fjKEBY0%3d",NA,NA,NA,NA,NA,NA,0,5,2,0.00696175938113707
"404","Lehigh-B (Lehigh-B)","College","Men","Bethlehem","PA","/teams/events/Eventteam/?TeamId=grHKEHt4J2r7sBtMaiR0KnXg0knKz1yYO1NWWMePV0c%3d",325,"Lehigh B",-73,"Developmental","Ohio Valley","Ohio Valley Dev",12,14,225,0.00671933666717716
"405","Mars Hill (Passive Fist)","College","Men","Mars Hill","NC","/teams/events/Eventteam/?TeamId=vB4quge7hPiS9qoP8gZ%2fZ3WXonl%2fYNnrLGiVAQVLjnY%3d",NA,NA,NA,NA,NA,NA,0,6,240,0.00663076297745604
"406","Georgetown-B (Black Squirrels)","College","Men","Washington","DC","/teams/events/Eventteam/?TeamId=uR%2fHIhJ6hjCNgyNevyfdMNXuIlX1vrRrqKjQWS8tOnI%3d",321,"Georgetown B",128,"Developmental","Atlantic Coast","Colonial Dev",10,9,162,0.00648755874020245
"407","Trinity (Turbulence)","College","Men","San Antonio","TX","/teams/events/Eventteam/?TeamId=tev6zmATwMeGva0Zsi1eBz%2bEiyJXsAzqeujpcuQDusE%3d",NA,NA,NA,NA,NA,NA,3,5,449,0.00637011743104558
"408","Rhode Island -B (RIUT B)","College","Men","Kingston","RI","/teams/events/Eventteam/?TeamId=rfTMnC22yeLKkrJ5A%2fqT6QjWF9CERl%2fYk9sNKEPVnuI%3d",NA,NA,NA,NA,NA,NA,8,12,352,0.00603961359963007
"409","Cleveland State (Burning River Vikings)","College","Men","Cleveland","OH","/teams/events/Eventteam/?TeamId=TeSh5Z70FcKJvV9fFafKbIeWr5FYDDvmGn2bHZGtOSA%3d",324,"Cleveland State",-61,"Division I","Ohio Valley","Ohio DI",4,12,101,0.00596996460194917
"410","Oberlin-B (Flying Horsecows)","College","Men","Oberlin","OH","/teams/events/Eventteam/?TeamId=7oJ%2fuc9%2fQIL04duNBI3V2XGaeAa43CNhlcn8RwA8DFk%3d",NA,NA,NA,NA,NA,NA,5,8,312,0.00596062181410768
"411","Arkansas-B (Speed Bump)","College","Men","Fayetteville","AR","/teams/events/Eventteam/?TeamId=l2nuu4rL2WMRqtj6FedOnVqlJo7xeMOpIY6GxOmRLjc%3d",312,"Arkansas B",210,"Developmental","South Central","Ozarks DI",1,18,19,0.00581089015525696
"412","Bates-B (Orange Whip B-Team aka The Whippettes)","College","Men","Lewiston","ME","/teams/events/Eventteam/?TeamId=VFdNp1xyj5jvFEvjtMmqnZURRl3iB1QlWb2LaoyX1KQ%3d",NA,NA,NA,NA,NA,NA,0,6,26,0.00571532690713998
"413","St Mary's (Minnesota) (MUTs)","College","Men","Winona","MN","/teams/events/Eventteam/?TeamId=My5l14oX9jdBWkdb%2fv1q4oCabfYO96ScuLr%2fcv%2fqaC0%3d",NA,NA,NA,NA,NA,NA,1,5,397,0.00558005636550306
"414","Florida Gulf Coast (FGCU Eagles)","College","Men","Fort Myers","FL","/teams/events/Eventteam/?TeamId=CM1D2tFPgotCSILxHiuFCmtzohcpj3G04JIpNeyuhOY%3d",NA,NA,NA,NA,NA,NA,7,8,149,0.005390473839256
"415","Reed (Berserk)","College","Men","Portland","OR","/teams/events/Eventteam/?TeamId=v6lfOAPoODFdbFYj9i6J0JLOetLfS5YaS72QElWxS3w%3d",310,"Reed",214,"Division III","Northwest","Northwest DIII",5,9,349,0.00528361303557303
"416","Shenandoah (Sound Ultimate)","College","Men","Winchester","VA","/teams/events/Eventteam/?TeamId=QSUFlgSRJ0XXn5MpG%2b1IfYUd3EOxKbCNv57kbPsVDZI%3d",299,"Shenandoah",336,"Division III","Atlantic Coast","Northern Atlantic Coast DIII",13,12,376,0.00526391054741198
"417","Notre Dame-B (Opus D's)","College","Men","Notre Dame","IN","/teams/events/Eventteam/?TeamId=qaTJR%2f0F8qE40b375qpw8%2beEpeV%2bRAYbNqfh9TxvQMU%3d",NA,NA,NA,NA,NA,NA,12,15,309,0.00522488292560696
"418","University of Maine (Goonsquad)","College","Men","Orono","ME","/teams/events/Eventteam/?TeamId=SJahOJV8zngLkBEkCWWcjxuAUjPOvief3NLC0gWYI7g%3d",NA,NA,NA,NA,NA,NA,0,4,458,0.00516089855206241
"419","Oklahoma-B (Apes of Wrath B)","College","Men","Norman","OK","/teams/events/Eventteam/?TeamId=tp06WsW4f2Tnr65HYaa7Vv0V7cM5ujtW0qbYGQhiA7w%3d",NA,NA,NA,NA,NA,NA,3,9,321,0.00506654214248585
"420","California-Santa Barbara-B (Black Out)","College","Men","Goleta","CA","/teams/events/Eventteam/?TeamId=KHlUsmYhLwjYGNzUm%2fYWEAKuc31K4%2fdHDhe5ClZPOvA%3d",NA,NA,NA,NA,NA,NA,1,10,66,0.00486728056519907
"421","Florida Atlantic (Catalyst)","College","Men","Boca Raton","FL","/teams/events/Eventteam/?TeamId=Z73dgjVMCBOHzI%2fZj5EwIJ0440AiGxu4EgIeLvaBPtA%3d",NA,NA,NA,NA,NA,NA,3,4,148,0.00453094570345462
"422","Youngstown State (Aperture Ultimate )","College","Men","Youngstown","OH","/teams/events/Eventteam/?TeamId=UPtFVP348skZ1dtnGfE9Jghv10E8P4DiySnBQZ7Ydws%3d",NA,NA,NA,NA,NA,NA,6,8,523,0.00452844567022615
"423","Temple-B (False Alarm)","College","Men","Philadelphia","PA","/teams/events/Eventteam/?TeamId=HseUpNktb64MPzRB5Q%2bhEMQwGWBSxrFfbPTQjEv7g7o%3d",331,"Temple B",-219,"Developmental","Ohio Valley","Ohio Valley Dev",10,10,425,0.00450133916205793
"424","Alabama-B (Alabama B )","College","Men","Tuscaloosa","AL","/teams/events/Eventteam/?TeamId=ZU5W9vvCEddxg2W8o6yEoCJOchwADCmhS%2fFdMQof3CM%3d",NA,NA,NA,NA,NA,NA,2,5,4,0.00446611611931645
"425","Southern Methodist  (EVO)","College","Men","Dallas","TX","/teams/events/Eventteam/?TeamId=BJ2ESzl0eLz%2bUjSfDjVXki4wHL6YIHByJSi70pCDBkk%3d",NA,NA,NA,NA,NA,NA,1,16,390,0.00436778624410359
"426","Denison (Denison Frisbee Ultimate Club)","College","Men","Granville","OH","/teams/events/Eventteam/?TeamId=F02N5f3Mj4Cxtf60GsWGBsdHK0NcpgvYqiGgoXTQxMs%3d",NA,NA,NA,NA,NA,NA,4,8,129,0.00429180919896541
"427","Illinois-Chicago  (Funk)","College","Men","Chicago","IL","/teams/events/Eventteam/?TeamId=hbIEVzG1j%2bii8SZcuKievNBUny7nOuYJfHWiwaSjFg0%3d",300,"Illinois-Chicago",329,"Division I","Great Lakes","Illinois DI",7,12,192,0.00428256013886819
"428","Fairfield (Fairfield Spartans)","College","Men","Fairfield","CT","/teams/events/Eventteam/?TeamId=1jEuwpVXTSnQudbr7nGgaL4UOKkML0xsEGEotJXEq1M%3d",NA,NA,NA,NA,NA,NA,3,8,145,0.00420198753043109
"429","Indiana-B (HoosierDaddy!s)","College","Men","Bloomington","IN","/teams/events/Eventteam/?TeamId=xuz50S4pqHEXiTN8xXND730eHKi1KsbFenFI05KYesk%3d",329,"Indiana B",-193,"Developmental","Great Lakes","Great Lakes Dev",3,23,196,0.00411930565257547
"430","North Carolina-Wilmington-B (KillaBeez)","College","Men","Wilmington","NC","/teams/events/Eventteam/?TeamId=KETMya3Yaudt9%2beBjTXlN08GWQwsoUhvSV4WQ6r2ERg%3d",NA,NA,NA,NA,NA,NA,6,6,291,0.00411735533763908
"431","Armstrong State (Pirate Ultimate)","College","Men","Savannah","GA","/teams/events/Eventteam/?TeamId=Ubssd%2fHrgG7aI520mk9E0EAfGl%2bU4lH%2fAy%2bBdNWQvF0%3d",NA,NA,NA,NA,NA,NA,0,11,22,0.00410322752393984
"432","Boston University-B (Boston University )","College","Men","Boston","MA","/teams/events/Eventteam/?TeamId=Uvu86iWqF8NkdOAT%2b8ora9vIP33Uu8zPnCLNy1dTtwY%3d",NA,NA,NA,NA,NA,NA,5,11,38,0.00409338217277798
"433","California - Pennsylvania (Nerve Pinch)","College","Men","California","PA","/teams/events/Eventteam/?TeamId=1J%2fQuiQEK2uVrE623QHCrgea6UCFWQX6Rr0%2fJvsN2WE%3d",NA,NA,NA,NA,NA,NA,5,7,70,0.00401539609873367
"434","Iowa State-B (Iowa State-B (Yogurt Wagon))","College","Men","Ames","IA","/teams/events/Eventteam/?TeamId=WF9p69AV%2fZcJ6ybrGqnmke5JR1IPI6nXE1pNew25fMY%3d",306,"Iowa State B",292,"Developmental","North Central","North Central Dev",4,16,201,0.00383190693020882
"435","Embry-Riddle (Florida) (Dirty Birds)","College","Men","Daytona Beach","FL","/teams/events/Eventteam/?TeamId=aJQ1TnqghYUYHpz9lj13ll0AJWXeaax%2b66JIlLc3Kfw%3d",307,"Embry-Riddle (Florida)",273,"Division III","Southeast","Eastern Southeast DIII",3,19,142,0.0038257948908854
"436","Siena (Siena Saints)","College","Men","Albany","NY","/teams/events/Eventteam/?TeamId=yD7VwsYrjIM9tD8%2f%2fxGz6B6I5yp%2f88mJMKChwGociCY%3d",NA,NA,NA,NA,NA,NA,0,10,379,0.00375460888984519
"437","Indiana (Pennsylvania) (Innuendo)","College","Men","Indiana","PA","/teams/events/Eventteam/?TeamId=%2b6k8MzuXciLiFeCxr%2fORnfNZKjxbfh1Bg0aFH10oKfc%3d",NA,NA,NA,NA,NA,NA,3,15,198,0.00368701305758413
"438","Dartmouth-B (Discomfort Trolley)","College","Men","Hanover","NH","/teams/events/Eventteam/?TeamId=pxnWIPkMzJ%2fmMQq568yvm2wwQ%2fhZkGaeZ23b5bN34tY%3d",332,"Dartmouth B",-245,"Developmental","New England","North New England Dev",5,12,123,0.00340060549351509
"439","Princeton-B (Clockwork B)","College","Men","Princeton","NJ","/teams/events/Eventteam/?TeamId=AW%2fXu7JZGvIKuo9TMzO9aUwWbqNy72b%2fCimE0ObxOKw%3d",322,"Princeton B",-45,"Developmental","Metro East","Metro East Dev",8,13,342,0.00331562093377514
"440","Southern Connecticut State (Mighty Hucks)","College","Men","New Haven","CT","/teams/events/Eventteam/?TeamId=3Fp3EIoJM5L%2fwm%2funSug4KM4u8axDInLuqBQLFWqlAc%3d",NA,NA,NA,NA,NA,NA,1,5,388,0.00320967428814112
"441","SUNY-Buffalo-B (Grinch)","College","Men","Buffalo","NY","/teams/events/Eventteam/?TeamId=Zt%2f%2bqGrzCzyoSQSam99FO5qMVJ%2ffAMxIvR3grZTS9Lo%3d",327,"SUNY-Buffalo B",-148,"Developmental","Metro East","Metro East Dev",8,14,413,0.0030818706165862
"442","Spring Hill (SHUC)","College","Men","Mobile","AL","/teams/events/Eventteam/?TeamId=6d%2brzgLD2L1tm3d9Z0rIIRNzFYJS5eqdD7E%2fZHRHzVA%3d",NA,NA,NA,NA,NA,NA,1,11,392,0.00306288736091959
"443","William & Mary-B (Seahorse)","College","Men","Williamsburg","VA","/teams/events/Eventteam/?TeamId=CgvPq0TMNLke4MawphMUxswvOqhBz9UTz0PNL9HcF18%3d",NA,NA,NA,NA,NA,NA,4,10,497,0.00294079777951693
"444","Calvin (Calvin Ultimate)","College","Men","Grand Rapids","MI","/teams/events/Eventteam/?TeamId=Tb0D%2bDYAYZsjq4TOk0%2bS2fJOvljn6WVaWQjhEHAzywQ%3d",309,"Calvin",236,"Division III","Great Lakes","Michigan DIII",6,11,73,0.00286470065182626
