"","Team","Competition Level","Gender Division","City","State","Links","Rank","School","Power Rating","Competition Division","College Region","College Conference","Wins","Losses","Index","Rating"
"100","Humboldt State (Hags)","College","Women","Arcata","CA","/teams/events/Eventteam/?TeamId=fimUsGqNxS9OVlqfE1JIrq20ZyOplYViF9wpHtTbdhQ%3d",NA,NA,NA,NA,NA,NA,3,13,119,0.305261482587271
"101","Texas State (Trainwreck)","College","Women","San Marcos","TX","/teams/events/Eventteam/?TeamId=8hF8JcZo%2fNSinJjoa93cz6q5CXHLrbjO476VNl9NbME%3d",139,"Texas State",797,"Division I","South Central","Texas DI",7,10,263,0.30482297656116
"102","Pennsylvania (Venus)","College","Women","Philadelphia","PA","/teams/events/Eventteam/?TeamId=KsbbG3e9hjvAPR2z6FSEWQzX%2fcviJhYoJV1DW0lq8J8%3d",60,"Pennsylvania",1361,"Division I","Ohio Valley","Pennsylvania DI",14,10,206,0.26841998102517
"103","Arizona (Scorch)","College","Women","Tucson","AZ","/teams/events/Eventteam/?TeamId=GGkstaja3nRBZNrxxa4PurKWoj4KYLu5vW4yBo7AqvU%3d",120,"Arizona",909,"Division I","Southwest","Desert DI",13,10,11,0.266044414377775
"104","George Mason (Extinction)","College","Women","Fairfax","VA","/teams/events/Eventteam/?TeamId=yJdYfZOkNxNg9xjDxGi2v5CRYZImONJavWr5UBkehso%3d",68,"George Mason",1309,"Division I","Atlantic Coast","Virginia DI",20,11,96,0.264733933401262
"105","Allegheny (Hellbenderitas)","College","Women","Meadville","PA","/teams/events/Eventteam/?TeamId=GinWetxm%2fZvZ0N%2fUTK%2bWtlzBHHljo7gF5JVni%2fRSsKM%3d",149,"Allegheny",752,"Division III","Ohio Valley","Pennsylvania DIII",16,9,4,0.264225169803547
"106","Rice (Torque)","College","Women","Houston","TX","/teams/events/Eventteam/?TeamId=Yh65PySVpe3r%2bS1fB%2fV0LYxh3QwQOKwcC1I091GG4Tk%3d",126,"Rice",867,"Division III","South Central","South Central DIII",9,9,220,0.257789325448135
"107","Akron (Akron Gold Diggers)","College","Women","Akron","OH","/teams/events/Eventteam/?TeamId=b6POmTmChPnl0QrwX47ca3ZTz7NInHZIfPtXzFS7seU%3d",54,"Akron",1409,"Division I","Ohio Valley","Ohio DI",15,10,1,0.256735623753066
"108","Purdue  (AMOC)","College","Women","West Lafayette","IN","/teams/events/Eventteam/?TeamId=uoW7qWFewpnqAbt6kpoRU%2f3J6PixbuhlM%2blOtEsrR3c%3d",121,"Purdue",904,"Division I","Great Lakes","Eastern Great Lakes DI",15,8,215,0.254189166512443
"109","Texas A&M (Stacked)","College","Women","College Station","TX","/teams/events/Eventteam/?TeamId=J9Mp7zavFaZsq1J6q2KGSNu8bROsHL3FF5%2fPIf8i6VU%3d",205,"Texas A&M",196,"Division I","South Central","Texas DI",7,17,261,0.252703311683549
"110","Vanderbilt (VUDU)","College","Women","Nashville","TN","/teams/events/Eventteam/?TeamId=Gjdks5Kn%2fHZp8OehEx6z61TWqGyQ5vL4MZqTxqmqfac%3d",99,"Vanderbilt",1065,"Division I","Southeast","Gulf Coast DI",13,9,278,0.248218041109534
"111","LSU (LSU Women's Ultimate)","College","Women","Baton Rouge","LA","/teams/events/Eventteam/?TeamId=vvoDLhQNZW88z2QwVnJSES1zhstejPuhlzZfRm10Fi0%3d",100,"LSU",1062,"Division I","Southeast","Gulf Coast DI",17,12,142,0.22494530217483
"112","Bates (Cold Front)","College","Women","Lewiston","ME","/teams/events/Eventteam/?TeamId=hONT5IoYyMOej8m%2fgVn5s2Q7Pvd%2bknoOF5NeCCUZj8I%3d",59,"Bates",1375,"Division III","New England","North New England DIII",13,6,15,0.198334929004172
"113","Emory (Luna)","College","Women","Atlanta","GA","/teams/events/Eventteam/?TeamId=YjH5Be5SmJItq9F6JJEz0uJmsB1dnEmdrcQeSWjuQrU%3d",89,"Emory",1127,"Division I","Southeast","Southern Appalachian DI",13,16,89,0.195393770636572
"114","Winona State (Bad Monaz)","College","Women","Winona","MN","/teams/events/Eventteam/?TeamId=9I5u8GMaMXrdSNJXxjjGXqJRDY%2feUJRZnqFeetZTj38%3d",83,"Winona State",1222,"Division I","North Central","Western North Central DI",8,4,305,0.191599119402783
"115","Claremont (Claremont Greenshirts)","College","Women","Claremont","CA","/teams/events/Eventteam/?TeamId=9C95jEk9hknjbpo9tEQnyOJW4x3j%2bAho7KYtkbMArdI%3d",165,"Claremont",628,"Division III","Southwest","SoCal DI",6,11,54,0.191430607306335
"116","Boston University (Lady Ozone Pilots)","College","Women","Boston","MA","/teams/events/Eventteam/?TeamId=WV8hpuEUdoOM%2bSCQhvx3JRA5eB6Hi%2bQh8Tg28Ooch6g%3d",87,"Boston University",1181,"Division I","New England","Metro Boston DI",10,14,23,0.185541718557749
"117","Occidental (Women's Air Corps (WAC))","College","Women","Los Angeles","CA","/teams/events/Eventteam/?TeamId=bBtPSQ8H6VIzp54qeLSVVu1odv03c%2bGnSE6%2fBM%2f8qJU%3d",200,"Occidental",288,"Division III","Southwest","SoCal DI",6,12,192,0.184253125968624
"118","Grinnell (Sticky Tongue Frogs)","College","Women","Grinnell","IA","/teams/events/Eventteam/?TeamId=WxraChEEU%2fWzWRJGpJYI0mFJdA6oMf3Jx7ui%2bFSECFo%3d",136,"Grinnell",805,"Division III","North Central","North Central DIII",10,9,110,0.182609951526014
"119","Saint Louis (Anarchy)","College","Women","St. Louis","MO","/teams/events/Eventteam/?TeamId=T86Mv6q2QCHumzA7xAVDXi4Z%2b8hZKs%2fjiyp3KP3Jq%2bM%3d",103,"Saint Louis",1032,"Division I","South Central","Ozarks DI",13,7,226,0.181894319156596
