"","Team","Wins","Losses","Competition Level","Gender Division","City","State","Links","Index","Rating"
"251","Bishop Kelly HS",3,3,"High School","Mixed","","","/teams/events/Eventteam/?TeamId=Y1Z7BRIP0UcUvYC%2fAsERFCebCk3hA1rMFoKRVbnOxsw%3d",43,0.0219818016008839
"252","Wildstyle",6,8,"Club","Mixed","Austin","TX","/teams/events/Eventteam/?TeamId=CI1y5QWCwqCdpO39jezMNu%2btp6Yc7wJEr9%2fDt%2fDwzjU%3d",420,0.0211055271252302
"253","Bold City",1,4,"Club","Mixed","Jacksonville","FL","/teams/events/Eventteam/?TeamId=aEIxK%2fMoSXmAGpgwOsZgPsgGOQd%2foBcUFAnvRLr14TE%3d",51,0.0206611018573999
"254","Trainwreck",1,8,"Masters","Mixed","Durham","NC","/teams/events/Eventteam/?TeamId=TNOki0nrJUY7S%2fZ%2fKbxL8O619Cwl82DfoAM%2bZqlSDMs%3d",397,0.0204583358237483
"255","Moonshine",4,4,"Club","Mixed","Lexington","KY","/teams/events/Eventteam/?TeamId=%2fHFAcoc9QZAKle32De8XeVI98ahhtPSLqavkUEHfuYI%3d",243,0.0193917768860741
"256","Rat City",1,6,"Club","Mixed","Baltimore","MD","/teams/events/Eventteam/?TeamId=5q1DK8ehlrWsqpln%2b6lLEGE%2fSCOTHqRbMSwBO7kyzDU%3d",307,0.0191201153410111
"257","Spawn",2,3,"Club","Mixed","Fredericton","NB","/teams/events/Eventteam/?TeamId=Lvm9PC5uidV8BedPLHottZ5VLt1wq%2bbBlrgQEtT6rmo%3d",344,0.0187772188202309
"258","Big Fish",2,3,"Beach","Mixed","Falmouth","MA","/teams/events/Eventteam/?TeamId=I83m7zZ6Vc7WEGI8DBNQtiNzODKMEKQV6%2fdYXQqMMos%3d",39,0.0187344148618681
"259","Rising Tide",1,6,"Youth Club U-20","Mixed","Portland","ME","/teams/events/Eventteam/?TeamId=AcIyXGrgC6TVGTadAuE0LgGjzTeA%2blOL5E00U7%2f4Mm8%3d",311,0.0179443599772485
"260","DR",0,6,"Club","Mixed","Berkeley","CA","/teams/events/Eventteam/?TeamId=V7%2bfVwFbZeqswtWMB0wt%2fut8P8G%2bCHGFIYdpF%2bCHqRk%3d",104,0.0168280022964646
"261","Memphis Hustle & Flow",2,4,"Club","Mixed","Memphis","TN","/teams/events/Eventteam/?TeamId=uQl9aLzTA4H1FCv6ONAXPZsSURNywYPsFP%2bJ1t42ktY%3d",223,0.0166794796463306
"262","Free Ride",4,4,"Club","Mixed","Columbia","MO","/teams/events/Eventteam/?TeamId=jMm%2b471zNRKeq3snzrX%2f7lTxqzBaTRbhm4W4GTuFC8Y%3d",134,0.01659556646262
"263","Raft Ultimate",2,4,"Club","Mixed","Ottawa","Ontario","/teams/events/Eventteam/?TeamId=Ju3ppC4zhxLSmQqrrfLq%2fkjmMCa32NOkGkzJTr6%2bAqc%3d",305,0.0163650902378
"264","Los  Heros",6,9,"Club","Mixed","Bloomington","IN","/teams/events/Eventteam/?TeamId=mDRBnVByVV3yw7iqp8QsBJ6vaZiEfwMJCzbi9p%2bI7j0%3d",204,0.016058480009661
"265","Oakstone Academy (Oakstone)",0,4,"High School","Mixed","Westerville","OH","/teams/events/Eventteam/?TeamId=qVle49Ip848sLSTXLfd4%2bgaG%2bJlQoFxXFl3Ghxv8neY%3d",267,0.0154950748770522
"266","The Bandits",5,2,"Club","Mixed","Montclair","NJ","/teams/events/Eventteam/?TeamId=Bn%2fAsR1c2vvdqWhC4oXB64IjhYE1OB97FzkXYXprV80%3d",378,0.0154808820518468
"267","Fog City",4,3,"Beach","Mixed","San Francisco","CA","/teams/events/Eventteam/?TeamId=YA7k9P3TsM1r9iLVMzNjw3NVOLUezXS6HRwE7zPdMHw%3d",130,0.0153573647955314
"268","Mojo Jojo",4,3,"Club","Mixed","Minneapolis","MN","/teams/events/Eventteam/?TeamId=07cjoFoUSzbw8zechpiQocoWrhBQgJpU2cNexJK0ETk%3d",241,0.0151713257196551
"269","Dead Reckoning",3,3,"Club","Mixed","Portland","ME","/teams/events/Eventteam/?TeamId=R5LUoyeK9EwV5MGlvJgFoyjXDkjXO%2bO3Foza7WTmg3s%3d",97,0.0150632470858135
"270","Quest",2,6,"Club","Mixed","Québec","Québec","/teams/events/Eventteam/?TeamId=ba1%2bFOaEdreklusquzesoyx7OrzqzYx%2f8OIKHDrIcVc%3d",304,0.0150023102604836
"271","Mixed Pi",4,4,"Club","Mixed","Lexington","KY","/teams/events/Eventteam/?TeamId=FdkX%2bCKoBQfJLOd9Fd4CiPhHdpeChd2X%2b9TWt75EJBA%3d",238,0.0143681643536624
"272","Grove City Ultimate (Grove City Ultimate Club)",1,4,"High School","Mixed","Grove City","OH","/teams/events/Eventteam/?TeamId=o5vuMXX8IQv%2b9HpSfTdJMbRF3%2fVl2b%2frc0%2fppARG4J4%3d",149,0.0138240698320861
"273","Swag State",2,4,"Club","Mixed","Orlando","FL","/teams/events/Eventteam/?TeamId=0qjh2j6o%2fmsbIaeo1Sdi6aFiLJ9OYdyGKNMos6sDjzA%3d",363,0.0130896945807199
"274","Mt. Hebron High School (Vikings)",0,2,"High School","Mixed","Ellicott city","MD","/teams/events/Eventteam/?TeamId=YJ3gK%2fWl7TVKWIMIvjOxYeoi3sg4Kc6smm787aJ0bCs%3d",248,0.012956964368348
"275","Impact",6,4,"Club","Mixed","Wichita","KS","/teams/events/Eventteam/?TeamId=RHZTD%2fd93lcZjaTnAyP94CPbcQF0AmEdAoP1Yj1bsrU%3d",167,0.0129198314034374
"276","Wingdings",4,3,"Club","Mixed","Des Moines","IA","/teams/events/Eventteam/?TeamId=ZheA6BXyxlT5vF650nLVyGokk3gVIUy%2bghe1mPkaNW0%3d",422,0.0125735696657711
"277","Jeffersonville High School  (Devils Hammer )",0,3,"High School","Mixed","Jeffersonville","IN","/teams/events/Eventteam/?TeamId=WvN1LpzSxEGFWMUw5cXEbfS6K%2fjYOeY2G4MBxfkEVRA%3d",176,0.0125194463054859
"278","Hairy Otter",2,5,"Club","Mixed","Nashville","TN","/teams/events/Eventteam/?TeamId=hVwXtgsmD%2fNP2ca0P6KbQljAtCT%2fUl9kR%2bHg1DXxo4I%3d",150,0.0125029289660734
"279","Stackcats",3,11,"Club","Mixed","Chicago","IL","/teams/events/Eventteam/?TeamId=zp1FK7GcWa1nk0ZLyAQZ5RJ4iTPXujqcjNUfBcKIvvA%3d",355,0.0120362272519492
"280","MxD",4,3,"Club","Mixed","College Park","MD","/teams/events/Eventteam/?TeamId=qSnwNM5r5EdCek5ew%2b3A5k1b6rFIrVQCIS0fEMw7NHk%3d",253,0.0119028279410123
"281","Friend Zone",2,12,"Club","Mixed","Gainesville","GA","/teams/events/Eventteam/?TeamId=UeKpZTGu4z5xExfCuImwuOknld9atYlmcBOBHQucl3A%3d",137,0.0116811126456165
"282","Enough Monkeys",2,4,"Club","Mixed","Hartford","VT","/teams/events/Eventteam/?TeamId=3DWfACaUB%2fNyREeEnSfMXGZL7%2bKeDHbXcHAasE74HlM%3d",121,0.0113821867021855
"283","Marcus 2 (Marcus 2)",1,4,"High School","Mixed","Flower Mound","TX","/teams/events/Eventteam/?TeamId=5cZFLlnKBAlKL5oCqfFxohfQAeTtbxl86OiVn60aXv4%3d",215,0.0112875268148959
"284","WHUF",1,6,"Beach","Mixed","Woods Hole","MA","/teams/events/Eventteam/?TeamId=IXlPxhhQUQRHm42O9u5M8FP65nF%2b5iM%2fcwSDvueeP6U%3d",418,0.0112420819392831
"285","Mississippi Blues",4,2,"Club","Mixed","Jackson","MS","/teams/events/Eventteam/?TeamId=Tb2dim%2fCg2M8IEaH1oWhZ0uuswQj9hyVIVWmyQgKhn4%3d",235,0.010972768647154
"286","Old DErty People",1,2,"Masters","Mixed","Wilmington","DE","/teams/events/Eventteam/?TeamId=DyVyz5OhcOPNm4PMA3a%2f7sVc%2bIBCkphVRoXLxDIt%2fC4%3d",269,0.0100937605935459
"287","ELevate",3,4,"Club","Mixed","Chicago","IL","/teams/events/Eventteam/?TeamId=Np2QpSWuIhIPROcnNpP1sfEZwkcQt6pEJaoPtVqDkTI%3d",120,0.00996868355905125
"288","Beaches & Cream",2,5,"Beach Masters","Mixed","Nashville","TN","/teams/events/Eventteam/?TeamId=7FFB2C9%2bis7XqSd1YyJ8DQrAXXjI5JN3M1G5ijXJJys%3d",32,0.00971669678187808
"289","Jabba",6,7,"Club","Mixed","Chicago","IL","/teams/events/Eventteam/?TeamId=Hv%2fZ7nj9Jav%2bqp%2b8tw%2bClEPUPW8kYo0%2fIHvp%2fu0dEdk%3d",173,0.00934208799315486
"290","Serial Crusher Theory",5,3,"Club","Mixed","Twin Cities","MN","/teams/events/Eventteam/?TeamId=Hthg4sia%2bfbUwIkIGMmSqRWHen48oy8tQ2dWn3yBZXo%3d",331,0.00932723004298083
"291","Stormborn",3,10,"Club","Mixed","Washington","DC","/teams/events/Eventteam/?TeamId=d%2bb7jNJ%2bpRF4rRQ9b2WtHzCkJz1ORMNlILwki8pr%2fI8%3d",359,0.00928284637245924
"292","Spirit Fowl",5,9,"Club","Mixed","Saint Paul","MN","/teams/events/Eventteam/?TeamId=VhQsHfCpfDjunxSBOpGRuGI02ZJIk3QdEXP2IQtA1fM%3d",345,0.00895924232510688
"293","Columbus Alternative High School (Columbus Alternative)",3,9,"High School","Mixed","Columbus","OH","/teams/events/Eventteam/?TeamId=oPChiLFHXqsHht8%2fu24p4YKqurE73ODGJdqhsBsfi2I%3d",86,0.00884233900028154
"294","Westerville North High School (Westerville North)",2,3,"High School","Mixed","Westerville","OH","/teams/events/Eventteam/?TeamId=nu8bHtFqFVSmeqWo5P0VVokSFC9Lsva3tzwaSgdRWRs%3d",415,0.00882612261904933
"295","Liquid Hustle",3,5,"Club","Mixed","Indianapolis","IN","/teams/events/Eventteam/?TeamId=COn0TmlVNxBgyaC3QSX%2bx31pvpIXnU4RK40dBd7NKOo%3d",195,0.00867598801195124
"296","Rocket LawnChair",5,3,"Club","Mixed","Ann Arbor","MI","/teams/events/Eventteam/?TeamId=CGaIqbUDGfbqI0SwxFdmHptfTgZXnm2ixhHf434C6WM%3d",314,0.00848382290988331
"297","Mixed Results",4,9,"Club","Mixed","Knoxville","TN","/teams/events/Eventteam/?TeamId=G%2bNVeGb3ilGY%2b2tWh8%2fXvXIsJ%2bHLKSxpsFEBp7Bk%2fKE%3d",239,0.0079700465752124
"298","Glitter Bomb",1,6,"Club","Mixed","San Francisco","CA","/teams/events/Eventteam/?TeamId=fJWlXkIsql6CTDsahe4e8PZCKLPYnHIig2Q2YXmh7zY%3d",143,0.00788358894154522
"299","The Strangers",3,7,"Club","Mixed","Westminster","CO","/teams/events/Eventteam/?TeamId=DfhnGl%2fXTnVSqc%2bk%2b3inz7YpTa%2fhpohCdfVvFlZpNno%3d",385,0.00772690965944746
"300","#Birdz",3,4,"Club","Mixed","Long Island","NY","/teams/events/Eventteam/?TeamId=0JDBVc3ZorCXgT5L4NDB5Pbn7o1UegKtAccVzxLXTTM%3d",2,0.00745482919193583
"301","Sabotage",3,4,"Club","Mixed","Philadelphia","PA","/teams/events/Eventteam/?TeamId=Mo42anaoLDRSt8z40mHnwlzjR9ZXj%2freUSSL3wgqDk0%3d",322,0.00726869965945786
"302","Varsity",1,4,"Club","Mixed","New York","NY","/teams/events/Eventteam/?TeamId=BhpPLOw9MdoTpd9jXDK%2fXb9fa3b0qvT5FtUTRwCLnmo%3d",408,0.00706668224700009
"303","Carolina Reign",3,4,"Club","Mixed","Winston-Salem","NC","/teams/events/Eventteam/?TeamId=6q2LBikwRKNzRuM9%2fo6b71Z1vMAZTI2DTmM59%2fTA6Pc%3d",72,0.00702244475164478
"304","Love Handles",0,7,"Beach Masters","Mixed","Boston","MA","/teams/events/Eventteam/?TeamId=D3i5zNJUoHMc6%2fjdAaF8DwwowVZ8ZUdx%2bXwCj%2bFzSMg%3d",205,0.00688266022049698
"305","Washtenaw Technical Middle College (A-Team) (Air Raid (A))",1,1,"High School","Mixed","Ann Arbor","MI","/teams/events/Eventteam/?TeamId=3JdGysPBoE%2bYM1pCrD09jw96vg60CFXGhziVmfJTklI%3d",412,0.00626690120995993
"306","Feral Cows",1,5,"Club","Mixed","Palo Alto","CA","/teams/events/Eventteam/?TeamId=VeYWhvQgFV9FKA8eCRJPlkaSXdIPQV9hWpancK69ESQ%3d",126,0.00624301752944415
"307","Canal Winchester (Canal Winchester)",2,3,"High School","Mixed","Canal Winchester","OH","/teams/events/Eventteam/?TeamId=79NJSxZ9nTcqT2iLbSez%2bFDzpGGOc%2fv%2bE6qF%2bhEpxkw%3d",67,0.00620955312739357
"308","Hammer or Bust",1,5,"Beach","Mixed","OC and Beyond","CA","/teams/events/Eventteam/?TeamId=rgHn1eg9MbL3rFztsGdLd5Tyoo6b%2bfNKeW18yFV7Mnk%3d",151,0.00584960391844367
"309","Land Ho!",2,4,"Beach","Mixed","Saint Louis","MO","/teams/events/Eventteam/?TeamId=xb6qMXcFOHJEM4eSkyGRIty0N4e8SaV17y5FrMNazmw%3d",185,0.00579669323369497
"310","Superstition",4,6,"Club","Mixed","Phoenix","AZ","/teams/events/Eventteam/?TeamId=kXICAsDWhVyix73PSHq8Iqq2fpi12VgmN%2b8H10PmIjM%3d",362,0.00550869364199456
"311","Pink Pear",1,4,"Club","Mixed","NYC","NY","/teams/events/Eventteam/?TeamId=4ZIJCc33Nl1aImFGmh207nkW67mGfu0THO0i400g6Bs%3d",287,0.00532798109005137
"312","Carolina CottonMouth",2,4,"Beach","Mixed","Chapel Hill","NC","/teams/events/Eventteam/?TeamId=ycNIBcg%2bejj%2fiXkqHlGq48BIKnJUtaIsCkThewTmLUc%3d",70,0.00527225586652468
"313","Chalice",0,6,"Club","Mixed","St. Louis","MO","/teams/events/Eventteam/?TeamId=NbC9HHBM89hOcIDb0WARRH6oNZd7lYqNAqdMw3FVe8M%3d",77,0.00526747904586384
"314","Slam",3,5,"Club","Mixed","Greenville","SC","/teams/events/Eventteam/?TeamId=%2fVCsNG3U5f9vqzMI1cgHYysT2NZqU2r1d5trtyXBU%2bI%3d",337,0.00525202656903299
"315","Blitzkrieg",3,7,"Club","Mixed","Kansas City","MO","/teams/events/Eventteam/?TeamId=aSzRihmE9x0JRRrjaJzZiVzR%2blJ0ggwZKkvVwDfWjo4%3d",47,0.00463987893967218
"316","Swamp City",1,4,"Beach","Mixed","Washington","DC","/teams/events/Eventteam/?TeamId=%2bOpV6M4XqPXdeFxSZfiWKlnliVMJ0138H%2frlMtnQgi0%3d",364,0.0044853944196883
"317","Doppler Effect",4,9,"Club","Mixed","Detroit","MI","/teams/events/Eventteam/?TeamId=IB8cro8pWaVTUX0HoOFFokwu5WIl7kFnuPjQm90Wp1I%3d",102,0.004468333682565
"318","Bulleit Train",2,4,"Club","Mixed","Seattle","WA","/teams/events/Eventteam/?TeamId=HIbpRArhXB%2fOD5Z2RzBSvPf0wv305e5eHtew47s32yM%3d",64,0.00438564173644638
"319","North Coast Disc Co.",4,4,"Club","Mixed","Cleveland","OH","/teams/events/Eventteam/?TeamId=SsszqIr65hfVRor691JIubOevgzlbfMWj%2br6oiHKoW0%3d",261,0.00416761473273827
"320","Coppell High School-B (Coppell Ultimate Mixed)",0,5,"High School","Mixed","Coppell","TX","/teams/events/Eventteam/?TeamId=K5F1VbDQxqX0CAIr7AzgDOUAXQmassn2tL3%2f0GWKcwU%3d",89,0.00393097948777468
"321","Ricardo Flores Magon Academy",0,3,"Middle School","Mixed","Denver","CO","/teams/events/Eventteam/?TeamId=wNSNY%2bbuVH2IqNBU4Ut%2bLmNJnv0BeulPjldZhs3vdcw%3d",310,0.00384384866047656
"322","Beezer Ultimate",1,4,"Club","Mixed","Durham","NH","/teams/events/Eventteam/?TeamId=RQC5cUdR63oTWFDvf2neY7ZtN9q62jJPg4uFbsnWx7I%3d",34,0.0036351801248944
"323","Tlacuaches",2,5,"Club","Mixed","McAllen","TX","/teams/events/Eventteam/?TeamId=I4KJEsJh7QBGy%2bMSyoE9LSYDoCJ3OrJtQNywXTZJLh4%3d",393,0.00345163067294307
"324","Philadelphia Forge (Mixed)",2,5,"Youth Club U-20","Mixed","Philadelphia","PA","/teams/events/Eventteam/?TeamId=wOikxcM8efsQeldjZbbbxNl0iXx3fDEOydXdadNWrTQ%3d",283,0.00344071008799375
"325","Millennial Falcons",0,2,"Masters","Mixed","Saint Louis","MO","/teams/events/Eventteam/?TeamId=%2frTOGIHFX%2bjnSjKxWxuaDX2hiUr4ucqh161Ps55TiAA%3d",228,0.00340254103612893
"326","Heavy Flow",2,5,"Club","Mixed","Columbia","MD","/teams/events/Eventteam/?TeamId=TGPSyBTIUvlrABK0HI6hMP%2fglVmP%2frH0SmK3Ya%2b3jIU%3d",155,0.00324922188139155
"327","Asylum",3,5,"Club","Mixed","Athens","OH","/teams/events/Eventteam/?TeamId=2D7fc7YAaJ6qp1IbTd7vhOlgsZ6glKqbI2vrMokzYts%3d",24,0.00316695042080951
"328","District Cocktails",1,5,"Club","Mixed","Washington","DC","/teams/events/Eventteam/?TeamId=lfIna33XKS9XKdLu4TmCdyqT5%2ffzCrQLQEz7lQKiIDk%3d",100,0.00316307937259008
"329","Balloon",1,5,"Club","Mixed","College Station","TX","/teams/events/Eventteam/?TeamId=YNpsgJnWYmG4A%2bg2%2fzrlj7YUBk5Awv%2fTmpf3tsat93E%3d",26,0.00310721668342613
"330","Fifth Element",4,4,"Club","Mixed","Louisville","KY","/teams/events/Eventteam/?TeamId=j7Fc2MfL9dExrK7A371qBqpNKLVs6Ys7R1PrbAy6t8A%3d",127,0.00289977365827613
"331","Bitmap",2,5,"Club","Mixed","Philadelphia","PA","/teams/events/Eventteam/?TeamId=fHE%2fcu2Nj6dxQ4i0b1pBUyFMNBWAG0pMCG7K%2fk%2fZbpI%3d",45,0.002690655350039
"332","Oh My!",6,4,"Club","Mixed","Portland","OR","/teams/events/Eventteam/?TeamId=5iiv9nuk9mqJtcO3Bbx6UYPdBhNuYDQIOtqxbUqaKlE%3d",268,0.00260122738374594
"333","Mastodon",1,5,"Club","Mixed","Madison","WI","/teams/events/Eventteam/?TeamId=ryLWbzVMsqZ%2b5mareoChf%2fnamuAYE%2fbblBmNBjmWX1I%3d",221,0.00255056090196428
"334","Boomtown Pandas",3,11,"Club","Mixed","Madison","WI","/teams/events/Eventteam/?TeamId=6NQZ7kZ3f0YlSFNp32XEj9f9Nia3dX9wrTnyuSpqjzw%3d",53,0.00242507927181749
"335","EDM",0,5,"Club","Mixed","Denver","CO","/teams/events/Eventteam/?TeamId=wz9mopem%2biI6XBHHeOlsa63%2fJm6JMPyVEC1C5lcotCI%3d",117,0.00168087341477829
"336","Hot Stix",0,6,"Club","Mixed","San Francisco","CA","/teams/events/Eventteam/?TeamId=8Imwe5QVcek6He2tLFWWnCncyAKNcuhPNU9N86ku2hw%3d",160,0.00151900267296528
"337","Swing Vote",1,5,"Youth Club U-20","Mixed","Washington","DC","/teams/events/Eventteam/?TeamId=llMYueqA4mHbigLcdDFga%2bSk0V0g13wvhmTFWub9PMY%3d",369,0.0012241160086531
"338","I-79",2,6,"Club","Mixed","Pittsburgh/Erie","PA","/teams/events/Eventteam/?TeamId=sJir%2b%2fHISMJU2HHuhsmW0MhSqQQclU8AEI3HW7G6SPY%3d",165,0.00115677658994389
"339","Magic City Mayhem",1,5,"Club","Mixed","Birmingham","AL","/teams/events/Eventteam/?TeamId=gxEJLY1dB8GkuzatR2lc%2bNJrIJd5QDdJrtwqqs8UhzI%3d",211,0.00115412009322193
"340","Thunderpants the Magic Dragon",2,6,"Club","Mixed","Dayton","OH","/teams/events/Eventteam/?TeamId=tvoxWklZbqzlucBhmg1b%2f8u2CwU0iBtF6HbGS3sQ2%2bc%3d",390,0.00111630276570651
"341","Mousetrap",1,6,"Club","Mixed","Madison","WI","/teams/events/Eventteam/?TeamId=qOZI8tih4D72iLL8sFLYw9ynezTZFdC4IyXtpjoudp4%3d",247,0.00108976526446676
"342","Pocket City Approach",0,6,"Club","Mixed","Evansville","IN","/teams/events/Eventteam/?TeamId=pD1NN%2fstFgSyUXnyiovmwRpBdSAhANoqVlXJCZJ6bms%3d",291,0.000963511283643182
"343","Rocky Mountain School for Expeditionary Learning (Rocky Mountain School for Expeditionary Learning)",1,2,"Middle School","Mixed","Denver","CO","/teams/events/Eventteam/?TeamId=%2fPnzSHu397fhHPrB3YkVAhbIJLSf8kKb2XC3FmlU3C4%3d",317,0.000927825538735722
"344","Lord Fairfax",1,4,"Beach","Mixed","Fairfax","VA","/teams/events/Eventteam/?TeamId=uD4IZEoFV1GuF38NqRCGZyOBtkbuygayUwmYdEDrrLY%3d",203,0.000795927593767199
"345","Pickerington B (Pickerington B)",0,4,"High School","Mixed","Columbus","OH","/teams/events/Eventteam/?TeamId=Oofy4sRoGw7tAMCVXoEzAZEmG53hAmq9Uyyd4Ly8ITE%3d",286,0.000675727493185182
"346","Flying Circus Disc Club",2,2,"Club","Mixed","Portland","OR","/teams/events/Eventteam/?TeamId=fAJga%2fyUiIw89KQpjTx91XajxDV7dBbPxuET6ZLcL7s%3d",129,0.000659840070930974
"347","Turmoil",2,4,"Club","Mixed","Memphis","TN","/teams/events/Eventteam/?TeamId=400eIpA7y%2f1aKqoyVUws1AbJLVyz0DdD%2blTfrvk%2bg9I%3d",401,0.000579427486247934
"348","OMBU",2,2,"Club","Mixed","Portland","OR","/teams/events/Eventteam/?TeamId=uNYweGOrDQWGiBpRlqguwtAda8jlerC64d%2b1v7mNJkg%3d",272,0.000502105023575804
"349","#Beez",1,6,"Club","Mixed","Long Island","NY","/teams/events/Eventteam/?TeamId=w2R5nAiyLhsQLf2QjETHCJKeIIFc%2bbApf%2fneWhWKB68%3d",1,0.000489610351359764
"350","Mixed on the Rock",1,2,"Club","Mixed","Little Rock","AR","/teams/events/Eventteam/?TeamId=q3pKh4VZoygE4fL8iAVx%2fRrYY6C2JWvyK4Kj8U5fQdI%3d",237,0.000479130140609816
"351","MN Superior",1,5,"Youth Club U-20","Mixed","Twin Cities","MN","/teams/events/Eventteam/?TeamId=3pojck%2fF%2bhFq53J%2fuBdFzie2v%2fvOwqwKxsEm7ilZ9nA%3d",240,0.00036409156918395
"352","Mud Turtles",0,9,"Club","Mixed","Houston","TX","/teams/events/Eventteam/?TeamId=Q7Wd%2fJgJ8lkkWSq7DChapAXS5vRhi9tjN1jnpJKPIKY%3d",249,0.000355494506117183
"353","Locals",0,5,"Beach","Mixed","Norfolk","VA","/teams/events/Eventteam/?TeamId=TLuGQvP7D25RKcJqYtz0QCX4gBpjU2iNhoFhn7%2fqDCY%3d",196,0.000336730042338539
"354","Igneous Ultimate",0,4,"Club","Mixed","Bend","OR","/teams/events/Eventteam/?TeamId=h3HxzSIaCNZN%2f53tqpdM7kj%2fkiOjSQP%2bZ1%2fXra%2bWO3I%3d",166,0.00028594310159248
"355","Notorious P.I.G.",0,8,"Youth Club U-20","Mixed","Cincinnati","OH","/teams/events/Eventteam/?TeamId=Q8kziLLQ78k%2bJQUCCTO%2b6%2bN2sfoRKOsZqGuGi6nVIv0%3d",264,0.000232110006495638
"356","Skyhawks",2,4,"Club","Mixed","South Bend","IN","/teams/events/Eventteam/?TeamId=Ep7RlLJzlXEkUl7bt1%2bhMo%2bx0ovAjZKGby30IKTX5Ig%3d",336,0.000128764846053349
"357","ALTimate Brews",2,6,"Club","Mixed","Madison","WI","/teams/events/Eventteam/?TeamId=AxB0Prd%2b5ZhJwxMmz2zPPrVvJfpkayZIHZJbdnDXByc%3d",14,6.5602322415968e-05
"358","Taco Cat",0,6,"Club","Mixed","Chicago","IL","/teams/events/Eventteam/?TeamId=BnKOIRGz1JsXPJaKngmzdHJSTq81ku5%2bkkkzSkwBanw%3d",370,4.51879443147526e-05
"359","Petey's Parrots",1,13,"Club","Mixed","Columbus","OH","/teams/events/Eventteam/?TeamId=z4WRHpoGRXzhZs%2f8Elw3hiaHz3HJV9XBOBtxIPePWWc%3d",281,2.41855715576452e-05
"360","Mishigami",1,5,"Club","Mixed","East Lansing","MI","/teams/events/Eventteam/?TeamId=G7hM2VyzWnxdvBmvGRniH5uIElj4tZ9prgByScLIxzc%3d",234,9.96638915916967e-06
"361","Bentley Upper School-Upper (Bentley Phoenix)",2,0,"High School","Mixed","Lafayette","CA","/teams/events/Eventteam/?TeamId=DUkHH%2bEtOlXsGpxiJpFkizz0UdK5VBMfdpeFvWauUZs%3d",36,1.4847637521397e-23
"362","Bellarmine (Frisbeasts)",2,2,"High School","Mixed","San Jose","CA","/teams/events/Eventteam/?TeamId=KIaagk2%2fyAG87%2f%2bnMZGK9avKnvURiKuOj6fHe5wKBDs%3d",35,5.77137350540124e-24
"363","CGHS Burst",1,2,"Youth Club U-20","Mixed","Petaluma","CA","/teams/events/Eventteam/?TeamId=6l3PHxbL9ob%2f1QFU%2fHfUrtrAwk0eIYQEMS%2bcOsmWy3Y%3d",76,3.82130681739612e-24
"364","Cathedral High School-C (Griffenix Middle School - Fire)",1,0,"Middle School","Mixed","St. Cloud","MN","/teams/events/Eventteam/?TeamId=DzAQFF%2bhjzUQbYR5RfhvqWNlCMxjqg%2fJUnF33hFTW%2bU%3d",73,4.24775262693791e-54
"365","Hopkins - MSL Silver",1,2,"Middle School","Mixed","Hopkins","MN","/teams/events/Eventteam/?TeamId=9caBXXAf9Bi9rE8IZbpqIqWzckgaIdDNNRJQeUXekc0%3d",158,2.27332821601189e-54
"366","Marquette/Ladue (Mardue)",1,0,"High School","Mixed","St. Louis","MO","/teams/events/Eventteam/?TeamId=UuTzKDSh%2fmtkIWmNWMW4NLMpaiFuj1cPJHo4p3UVGg4%3d",219,7.90560658737171e-80
"367","Francis Howell Central (Spartans)",1,1,"High School","Mixed","Saint Charles","MO","/teams/events/Eventteam/?TeamId=DdATk668t%2bbAri1yqrVV4Gx3I49wt%2bQn%2f%2fF%2b3rwrfVU%3d",132,5.92920494052879e-80
"368","Kirkwood High School 2017 (Kirkwood Pioneers 2017)",0,2,"High School","Mixed","Kirkwood","MO","/teams/events/Eventteam/?TeamId=unw37T0Z%2bLPzlspWb2ynn0RS4zVxlvdXSds3d13USIA%3d",181,3.95280329368586e-80
"369","Intrinsic Schools- Belmont Campus-JV (Gatortangs )",1,0,"High School","Mixed","Chicago","IL","/teams/events/Eventteam/?TeamId=%2bcPdq8I4MKT5jPlW8e21Bj8rBpPIBL4HhR6rHRmuYPI%3d",170,3.85323001863788e-102
"370","Oak Park River Forest High School-Blue (OPRF Revolution - Blue)",0,2,"High School","Mixed","Oak Park","IL","/teams/events/Eventteam/?TeamId=O%2fi2bUjnI1X7Ut9ee%2fv1sc3jGjLsR9bRr%2fQNv7%2byjGg%3d",265,2.75230715616992e-102
"371","Jordan Middle (Jordan)",4,2,"Middle School","Mixed","Sandy","UT","/teams/events/Eventteam/?TeamId=bwC5O%2bmv50MXI7OvsI9uaBK%2b6lkv4AN8CX%2fcBntJNGk%3d",178,3.38666851330385e-142
"372","Open Classroom (Open Classroom Penguins)",4,2,"Middle School","Mixed","Salt Lake City","UT","/teams/events/Eventteam/?TeamId=kPEZZL2TfIf%2f9YV%2bDb6%2b8aEGFzYQ0EACk3nocR72SQc%3d",273,9.52312623404716e-143
"373","Liberty Park Squirrels 2017 (Liberty Park Squirrels)",3,3,"Middle School","Mixed","Salt Lake City","UT","/teams/events/Eventteam/?TeamId=z3UnGoEJrK8uUUMcGUR4wufDF0Xu4b9FIusA3lov5H4%3d",193,7.70912934750263e-143
"374","Break Force Juniors",3,3,"Youth Club U-17","Mixed","Layton","UT","/teams/events/Eventteam/?TeamId=b7a09QAdIO8xmCmIx8I%2bsU5LLjskA5MTUXn7mRJSfJ8%3d",59,4.98233975888477e-143
