"Rank","Team","Wins","Losses","Rating","City","State"
90,"Family Style",11,12,0.362328578585474,"Los Angeles","CA"
91,"Robot",13,13,0.350769832661815,"Santa Barbara","CA"
92,"PanIC",17,19,0.337209837481804,"Iowa City","IA"
93,"Tyrannis",22,10,0.332797702758859,"Charlottesville","VA"
94,"Chaotic Good",19,16,0.321854591004504,"Cambridge","MA"
95,"CRAZY",1,6,0.317877245516549,"Tokyo","Tokyo"
96,"HVAC",23,16,0.310740984006762,"Washington DC","DC"
97,"Eat Lightning",22,14,0.293399173504742,"New York City","NY"
98,"Bulleit Train",13,18,0.290253108917374,"Seattle","WA"
99,"Garbage",14,16,0.288726041694595,"Seattle","WA"
100,"Shakedown",24,18,0.286323485906141,"Chicago","IL"
101,"Rat City",29,17,0.272093622043517,"Baltimore","MD"
102,"Sunken Circus",20,7,0.260980968301207,"Portland","ME"
103,"NC Galaxy",13,13,0.248056750328358,"Chapel Hill","NC"
104,"Chaos",0,10,0.247222883368439,"Tokyo","Tokyo"
105,"Buckwild",15,13,0.245333188436176,"Sacramento","CA"
106,"Hive",11,13,0.242157281252701,"Portland","OR"
107,"Fleet",16,17,0.241984090672098,"Baltimore","MD"
108,"Moontower",29,17,0.237654802910243,"Austin","TX"
109,"The Feminists",17,15,0.226928403715719,"New York","NY"
110,"m'kay Ultimate",15,10,0.226650465100762,"ATLANTA","GA"
111,"blOKC party",38,22,0.22642015679386,"Oklahoma City","OK"
112,"Absolute Zero",24,34,0.225141568857891,"Santa Clara","CA"
113,"Birds",44,22,0.224861754798521,"Long Island","NY"
114,"Happy Hour",11,7,0.218463589264242,"McMinnville","OR"
115,"Risky Business",18,19,0.215120550707579,"Dallas","TX"
116,"Platypi",15,16,0.207100445688172,"Chico","CA"
117,"Mixed Signals",13,19,0.202746436311161,"Fort Collins","CO"
118,"OutKast",18,17,0.194522946016978,"Atlanta","GA"
119,"Soft Boiled",23,16,0.192413617140379,"Philadelphia","PA"
120,"Impact",10,28,0.188583944973857,"Wichita","KS"
121,"Seoulmates",19,9,0.182667459178997,"Charlotte","NC"
122,"Stripes",8,12,0.179426288285451,"Chicago","IL"
123,"Point of No Return",13,11,0.177529257273237,"Stevens Point","WI"
124,"Garbage Plates",20,5,0.174666394766907,"Rochester","NY"
125,"Mad Udderburn",19,16,0.16328220773073,"Madison","WI"
126,"Liquid Hustle",18,17,0.1558061707401,"Indianapolis","IN"
127,"The Bandits",18,12,0.150235727749718,"Montclair","NJ"
128,"Legion",17,13,0.147615651379186,"Virginia","VA"
129,"Nothing's Great Again (aka Babymaker)",10,14,0.147458984761185,"Chicago","IL"
130,"Springs Mixed Ulty Team",12,15,0.144391396776614,"Colorado Springs","CO"
131,"Vendetta",7,2,0.144390279626212,"Denver","CO"
132,"Superstition",14,15,0.142646712972124,"Phoenix","AZ"
133,"Tequila Mockingbird",15,22,0.140383018403206,"Chicago","IL"
134,"Happy Valley",17,8,0.136320664119139,"Amherst","MA"
135,"Buffalo Lake Effect",15,22,0.134436008305421,"Buffalo","NY"
136,"EMU",21,14,0.133683745413751,"Evanston","IL"
137,"Los  Heros",16,16,0.131925826703416,"Bloomington","IN"
138,"Fireball",9,7,0.129352836448266,"Washington","DC"
139,"Stoke",18,22,0.127211708376163,"West Chester","PA"
140,"Rowdy",11,24,0.123436554711953,"Raleigh","NC"
141,"Hellbenders",9,23,0.12238573711173,"Springfield","MO"
142,"APEX",22,38,0.118011780358432,"Charleston","SC"
143,"Sweet Action",16,23,0.117602508043696,"Denver","CO"
144,"Goose Lee",11,17,0.113782416262386,"Cincinnati","OH"
145,"BATL Cows",22,30,0.111871072139928,"Atlanta","GA"
146,"VU",18,22,0.110965735927273,"San Francisco","CA"
147,"Night Shift",16,11,0.109400071637238,"Walpole/Taunton","MA"
148,"Melt",18,12,0.108943004044533,"Saint Paul","MN"
149,"Tex Mix",15,28,0.108769930509483,"Dallas","TX"
150,"Choco Ghost House",11,15,0.108672638414504,"Portland","OR"
151,"Surge",7,9,0.103700227309873,"Spokane","WA"
152,"Jackpot",21,15,0.102882292760733,"Jacksonville","FL"
153,"Blowing Heat 3.0",10,12,0.0987176450950791,"New Castle","DE"
154,"The Los Gatos Gatos-Senior",6,7,0.0957995541181353,"San Jose","CA"
155,"Funk",20,14,0.095547333467657,"Newburgh","NY"
156,"Mousetrap",18,19,0.0943787647569485,"Madison","WI"
157,"Magic City Mayhem",11,22,0.0905513632818594,"Birmingham","AL"
158,"PS",15,13,0.0895076972241268,"Allentown","PA"
159,"Prion",13,16,0.0889402463395527,"Champaign","IL"
160,"Moonshine",18,18,0.0867391832161771,"Lexington","KY"
161,"Petey's Scallywags",12,17,0.0860168827585096,"Columbus","OH"
162,"ELevate",14,15,0.0840772332470091,"Chicago","IL"
163,"Crucible",16,11,0.0835953366835659,"Pittsburgh","PA"
164,"Igneous Ultimate",8,16,0.0779980784029869,"Bend","OR"
165,"Monster",12,19,0.062314706716721,"Loganville","GA"
166,"Jabba",10,20,0.0602581995089304,"Chicago","IL"
167,"Scarecrow",14,22,0.0600865986538887,"Manchester","NH"
168,"Icy Mix-D",0,7,0.0564445271092717,"Iowa City","IA"
169,"Possum",15,13,0.0541885545217778,"Greenville","SC"
170,"Stackcats",11,16,0.0539754200405249,"Chicago","IL"
171,"Farm Show",7,16,0.0471105726613789,"Harrisburg","PA"
172,"The Strangers",6,14,0.0458093384479465,"Westminster","CO"
173,"Pushovers-B",11,16,0.0442380227293067,"Lake Elmo","MN"
174,"Breakers Mark",8,9,0.0417811076524545,"Portland","OR"
175,"Spoiler Alert",12,12,0.0392394264582367,"Los Angeles","CA"
176,"Rocket LawnChair",17,12,0.0385332022574723,"Ann Arbor","MI"
177,"Wildstyle",14,14,0.0379426024621396,"Austin","TX"
178,"Philly Twist",14,13,0.0371851860736926,"Philadelphia","PA"
179,"Battleship",2,12,0.035484556979132,"St-Jean-sur-Richelieu","Quebec"
180,"Mashed",15,10,0.0328170055086887,"Syracuse","NY"
181,"Piedmont United",11,14,0.0325973085119529,"Winston-Salem","NC"
182,"Pixel",9,11,0.0316385486363045,"Royal Oak","MI"
183,"Thunderpants the Magic Dragon",10,12,0.0302581491997527,"Dayton","OH"
184,"Too Much Fun",4,3,0.0298110853062002,"Asheville","NC"
185,"Fear and Loathing",4,28,0.0292879399896121,"Las Vegas","NV"
186,"Heavy Flow",7,21,0.0266050160272418,"Columbia","MD"
187,"Mastodon",14,16,0.0255700763043707,"Madison","WI"
188,"Hairy Otter",8,10,0.0251902821786825,"Nashville","TN"
189,"LORD",15,17,0.0244729427607952,"Fairfax","VA"
190,"Nautilus",15,16,0.0238284608959414,"Newington","CT"
191,"Someone Say Bread?",4,0,0.0235831059591751,"Saint Paul","MN"
192,"Birds of Paradise",14,22,0.0229159060355052,"San Diego","CA"
193,"Boomtown Pandas",12,15,0.0228415745810287,"Madison","WI"
194,"HAOS",15,13,0.0216401103715251,"Watertown","MA"
195,"Unlimited Swipes",14,18,0.0216303021979371,"New York","NY"
196,"Pi+",4,3,0.0215846729380405,"Lexington","KY"
197,"Rainbow",10,16,0.0214952157920234,"Somerville","MA"
198,"Mississippi Blues",11,22,0.0190915824888711,"Jackson","MS"
199,"DR",8,12,0.0190627498134765,"Berkeley","CA"
200,"Fable",5,9,0.0187253663485292,"Vancouver","BC"
201,"Great Minnesota Get Together",9,11,0.0181461187463415,"Falcon Heights","MN"
202,"Varsity",9,14,0.0169295967787773,"New York","NY"
203,"Leftovers",0,4,0.0168198294103938,"Phoenix","AZ"
204,"Sorted Beans",8,17,0.0164468442805551,"Cambridge","MA"
205,"Memphis Hustle & Flow",6,21,0.0164347493806822,"Memphis","TN"
206,"Duloofda",5,13,0.0160713959761445,"Duluth","MN"
207,"Espionage",11,19,0.0152799054855677,"Washington","DC"
208,"Mud Turtles",13,13,0.0145694647832537,"Houston","TX"
209,"All Jeeps, All Night.",2,14,0.0137684588343349,"Boulder","CO"
210,"Townies",4,4,0.0135125850852882,"Ithaca","NY"
211,"District Cocktails",11,17,0.0134223497143979,"Washington","DC"
212,"Midwestern Mediocrity",7,13,0.0128616886966451,"Grand Rapids","MI"
213,"FIRE ULTIMATE CLUB MIAMI",10,7,0.0127978362869777,"Miami","FL"
214,"TBD",10,17,0.0122317272611417,"NYC","NY"
215,"Face Off",12,17,0.0121398124122924,"Portsmouth","NH"
216,"Wasatch Sasquatch",3,11,0.0111057963188563,"Salt Lake City","UT"
217,"Mishigami",4,15,0.0104611093344954,"Lansing","MI"
218,"Second Wind",5,19,0.0103737917021707,"Columbus","OH"
219,"EDM",4,15,0.0102392698044848,"Denver","CO"
220,"Alt Stacks",16,18,0.0101998051276353,"Fairfield","CT"
221,"Iowa State Mixed",3,0,0.0100876052814739,"Ames","IA"
222,"Party Cats-D",4,20,0.00980270890329189,"San Francisco","CA"
223,"T.T",2,4,0.00970805608269497,"Vancouver","Bc"
224,"Madison United Mixed Ultimate",6,16,0.00929864567886929,"Madison","WI"
225,"Megalodon",7,17,0.00889657735746338,"Sunnyvale","CA"
226,"Zen",4,3,0.00884679849514839,"Toronto","On"
227,"Derby City Thunder",8,18,0.0088173694936333,"Louisville","KY"
228,"Feral Cows",6,19,0.00867444074987746,"Palo Alto","CA"
229,"The Umbrella",5,16,0.00860636132818772,"Athens","GA"
230,"Stormborn",11,18,0.00815590501379693,"Washington","DC"
231,"Chili Poppers",11,18,0.00787013781225182,"Fort Worth","TX"
232,"Balloon",10,32,0.00779013122926052,"College Station","TX"
233,"Ope!",2,10,0.0077813599495088,"Minneapolis","MN"
234,"Buffalo Brain Freeze",8,13,0.00762410009120718,"Buffalo","NY"
235,"LudICRous",2,14,0.00715193230717334,"Cedar Rapids","IA"
236,"Albany Airbenders",16,46,0.00689098435297922,"Albany","NY"
237,"Natural Twenties",3,13,0.00660477875430152,"Portland","OR"
238,"Robotic Snakes",4,24,0.00628376080001318,"Lincoln","NE"
239,"x-C (Chowdaheads)",1,6,0.00598757430800394,"Providence","RI"
240,"Rogue",5,16,0.00598139523039438,"Tucson","AZ"
241,"Turnstyle",1,22,0.00584728416086599,"New York","NY"
242,"Left Turn Lane",2,5,0.00547431752409966,"Mercer","NJ"
243,"SlipStream",4,16,0.00518607936817574,"Indianapolis","IN"
244,"Cornballers",1,2,0.00509315523164394,"Twin Cities","MN"
245,"Side Hustle",3,7,0.00500356527700474,"Burlington","VT"
246,"Seven Hills",2,6,0.00483782005867251,"Seattle","WA"
247,"Orbit",2,23,0.00437508545974529,"Atlanta","GA"
248,"Trenton Takers",2,4,0.00406954134846618,"Trenton","NJ"
249,"Baltimore BENCH",10,42,0.00337075377730804,"Baltimore","MD"
250,"Eugene Skyfall",1,6,0.00321801511982773,"Eugene","OR"
251,"Skyhawks",4,8,0.00317039419040769,"South Bend","IN"
252,"Mixchief",9,21,0.00304803493297512,"WEST PALM BEACH","FL"
253,"rubber duck ultimate.",5,22,0.00302420131230093,"Fayetteville","AR"
254,"RnB",4,18,0.00293880773737855,"Roanoke n Blacksburg","VA"
255,"Big Bend",12,28,0.0029248037165086,"Tallahassee","FL"
256,"Bold City",14,24,0.00270540006923811,"Jacksonville","FL"
257,"Indiana Pterodactyl Attack (IPA)",1,12,0.0026288219325983,"Clarksville","IN"
258,"Be Reasonable",8,4,0.00252698484426275,"Fayetteville","AR"
259,"Dinosaur Fancy",4,7,0.00251499678699819,"Madison","WI"
260,"Pandatime",6,18,0.00248496028984668,"Towson","MD"
261,"Baywatch",8,30,0.00234675525710048,"Pensacola","FL"
262,"Discney",6,9,0.00208690825155125,"Beaumont","TX"
263,"Identity Theft",4,13,0.00206460854320984,"Minneapolis","MN"
264,"I-79",6,16,0.00191063209386414,"Pittsburgh","PA"
265,"Sebastopol Orchard",0,7,0.00166785188690101,"Sebastopol","CA"
266,"Tropics Ultimate",5,9,0.00144608059853678,"Oneonta","NY"
267,"DTH",2,3,0.00136283753320101,"Waltham","MA"
268,"Tlacuaches",4,3,0.00135038528153009,"McAllen","TX"
269,"Friendzone",2,11,0.00132904868316939,"Seattle","WA"
270,"Craw Daddies",2,9,0.00126611938759359,"Baton Rouge","LA"
271,"Enough Monkeys",2,8,0.00112435869405717,"Hartford","VT"
272,"World's Grayest",2,2,0.000928147541944126,"madison","WI"
273,"SkyLab",1,16,0.000750400995512939,"Portland","OR"
274,"TMI",1,2,0.000696348015284922,"Milwaukee","WI"
275,"WhirlyNegs",0,8,0.000576863321131198,"Arlington","VA"
276,"Taco Cat",3,17,0.000567046886524746,"Chicago","IL"
277,"Alpha",2,26,0.000561823665702591,"The Woodlands","TX"
278,"Rampage",2,19,0.000472892422579846,"Raleigh","NC"
279,"Midnight Whiskey",2,5,0.000465035944391859,"Eugene","OR"
280,"Drunk in Space",0,5,0.000416553346623464,"Boston","MA"
281,"Hot Tamales",0,7,0.000399433379188934,"Bethlehem","PA"
282,"Dead Reckoning",3,7,0.000389609436360231,"Portland","ME"
283,"Nottoway Flatball Club",1,6,0.00035462416717809,"Vienna","VA"
284,"Cool Whip",0,6,0.000347974379772834,"Boston","MA"
285,"Mixed on the Rock",3,13,0.000292922780175143,"Little Rock","AR"
286,"Fox Valley Forge",1,17,0.000257282259306214,"Fox Valley","WI"
287,"ThunderCats",1,14,0.00021752156481333,"Charlotte","NC"
288,"Cleveland Rocks",0,6,0.000209341736866377,"Cleveland","OH"
289,"The Leftovers",0,6,0.000202540453029922,"Atlanta","GA"
290,"Mufanauts",1,6,0.000200170773291918,"Madison","WI"
291,"Chop Flicks",0,4,0.000185662000031283,"Madison","WI"
292,"Boomshakalaka",4,8,0.000171895254140845,"Austin","TX"
293,"Mola Mola",1,11,0.000161773888188041,"Vancouver","British Columbia"
294,"Mixfits",2,22,0.000108896697847305,"Dallas","TX"
295,"MUTT",0,5,4.33743050662275e-05,"St. Paul","MN"
296,"Pink pear 2019",0,11,4.17140274810325e-05,"New York","NY"
297,"NWA White Tails",0,7,5.41327834732162e-07,"Bentonville","AR"
298,"Bozos",0,6,0,"Bozeman","MT"
298,"California Burrito",15,15,0,"San Diego","CA"
298,"Delta Breeze",0,15,0,"Davis","CA"
298,"Fishpix!",2,4,0,"Missoula","MT"
298,"Long Beach Legacy",8,15,0,"Long Beach","CA"
298,"Mixed Ultimate?!?",0,2,0,"Madison","WI"
