"Rank","Team","Wins","Losses","Rating","City","State"
92,"Rainbow",20,13,0.408997092390112,"Somerville","MA"
93,"Buffalo Lake Effect",19,10,0.388140644461252,"Buffalo","NY"
94,"Argo",11,17,0.363042399781406,"San Francisco","CA"
95,"Sweet Action",14,19,0.361803410190599,"Denver","CO"
96,"Mixed Nuts",11,20,0.356513108518119,"Boston","MA"
97,"Long Beach Legacy",12,10,0.345921381754181,"Long Beach","CA"
98,"Rubix",12,8,0.341316203968854,"Phoenix","AZ"
99,"Prion",18,11,0.330076820957495,"Champaign-Urbana","IL"
100,"Firefly",16,18,0.327258076553147,"San Francisco","CA"
101,"8 Bit Heroes",18,10,0.318286338577036,"Frederick","MD"
102,"Providence Mob",13,17,0.314667296127644,"Providence","RI"
103,"Toast",14,11,0.300967788835234,"Grand Rapids","MI"
104,"Albany Airbenders",11,19,0.29749379844196,"Albany","NY"
105,"RUT",12,13,0.289663346474447,"Burlington","VT"
106,"Goose Lee",18,10,0.271939521272833,"Cincinnati","OH"
107,"Fireball",8,5,0.266652636456684,"Rockville","MD"
108,"#Birdz",13,8,0.264321667572951,"Long Island","NY"
109,"Crash",4,17,0.25681465232351,"Kitchener-Waterloo-Guelph","Ontario"
110,"Crucible",17,12,0.246333752238024,"Pittsburgh","PA"
111,"American Hyperbole",15,18,0.244786125620702,"Baltimore","MD"
112,"Enough Monkeys",7,10,0.237177895402222,"Hartford","VT"
113,"Unlimited Swipes",13,15,0.232425776708635,"New York","NY"
114,"Fear and Loathing",11,13,0.222268313938982,"Las Vegas","NV"
115,"VIP Club",6,7,0.218132061645654,"Quebec","QC"
116,"AC Bandits",17,9,0.196464672732863,"Oakland","CA"
117,"Lovebomb",4,4,0.194462661209792,"Ben Avon","PA"
118,"Buckwild",5,9,0.186356366821013,"Sacramento","CA"
119,"Mutiny",18,14,0.184806483416107,"St. Petersburg","FL"
120,"Tex Mix",12,17,0.180959777426829,"Dallas","TX"
121,"Freetail",12,12,0.18035040215764,"San Antonio","TX"
122,"Sir Walter Rowdy",13,7,0.177310192756991,"Raleigh","NC"
123,"panIC",11,14,0.176301752165929,"Iowa City","IA"
124,"Asylum",14,15,0.173759908425771,"Athens","OH"
125,"LoveShack",17,14,0.169605337881686,"Atlanta","GA"
126,"Mad Udderburn",17,19,0.163414836328053,"Madison","WI"
127,"Sabotage",9,12,0.159911399808231,"Philadelphia","PA"
128,"The Bandits",11,10,0.157913035582028,"Montclair","NJ"
129,"Scarecrow",12,21,0.157690933478498,"Manchester","NH"
130,"TAU",10,4,0.157686411469324,"Winston Salem","NC"
131,"Blitzkrieg",8,14,0.156470789700381,"Kansas City","MO"
132,"Friday Night Couch",12,13,0.153639440305685,"Seattle","WA"
133,"Balloon",4,14,0.150922389670284,"College Station","TX"
134,"Instant Karma",11,9,0.149871324550958,"Tucson","AZ"
135,"Tyrannis",14,16,0.146581417978489,"Charlottesville","VA"
136,"Garbage",4,8,0.144341656730977,"Seattle","WA"
137,"Superstition",12,17,0.144259007691663,"Phoenix","AZ"
138,"Fable",6,11,0.143386472427189,"Vancouver","BC"
139,"Lawn Patrol",6,10,0.141877444503208,"San Jose","CA"
140,"Mental Toss Flycoons",6,9,0.139874064353636,"Missoula","MT"
141,"Impact",11,9,0.139552547931798,"Wichita","KS"
142,"Trash Pandas",12,15,0.133843600030996,"Nashville","TN"
143,"The Hucking Dead",16,19,0.124735843136735,"Jacksonville","FL"
144,"Misfits",5,6,0.124718664892549,"Spokane","WA"
145,"Legion",14,13,0.123743959382057,"Lynchburg","VA"
146,"LORD",15,18,0.120084295559828,"Fairfax","VA"
147,"DTH",9,9,0.119326381216158,"Cambridge","MA"
148,"Coalition Ultimate",12,10,0.115448219633091,"Minneapolis","MN"
149,"Chef Curry with the Pot",7,7,0.115363490009884,"Arlington","VA"
150,"Dead Reckoning",7,10,0.112625177558033,"Portland","ME"
151,"Crush",9,10,0.107626163428492,"Knoxville","TN"
152,"rubber duck ultimate.",10,6,0.10079259314099,"Fayetteville","AR"
153,"Blowing Heat 2.0",7,7,0.100675007124992,"New Castle","DE"
154,"Makeshift Returns",5,1,0.0976492145169423,"Portland","OR"
155,"Free Ride",10,12,0.0976276826487465,"Columbia","MO"
156,"Dixon Melons",2,3,0.0963683926066437,"Missoula","MT"
157,"Los  Heros",15,19,0.096223502767594,"Bloomington","IN"
158,"Possum",9,6,0.0800019051508475,"Greenville","SC"
159,"North Coast Disc Co.",13,16,0.0783051299445505,"Cleveland","OH"
160,"Springs Mixed Ulty Team (SMUT)",10,10,0.0771410809864391,"Colorado Springs","CO"
161,"Mimosas",7,17,0.0766529493976117,"Berkeley","CA"
162,"Rat City",5,16,0.0765489186499,"Baltimore","MD"
163,"Boomtown",9,8,0.0763694499841556,"Tulsa","OK"
164,"Varsity",7,10,0.0755581378184321,"New York","NY"
165,"Petey's Pirates",16,13,0.0753647456981602,"Columbus","OH"
166,"Nautilus",6,7,0.0715102938310155,"Farmington","CT"
167,"Moonshine",9,17,0.070518722610871,"Lexington","KY"
168,"ELevate",13,19,0.0702548210596592,"Chicago","IL"
169,"Wildstyle",10,11,0.0697155543290929,"Austin","TX"
170,"Memphis Hustle & Flow",9,7,0.0674076052288518,"Memphis","TN"
171,"Wingdings",7,11,0.0641126506726544,"Des Moines","IA"
172,"Robot",6,6,0.0624714333553861,"Santa Barbara","CA"
173,"All Jeeps, All Night",2,7,0.061514529885804,"Boulder","CO"
174,"Raft Ultimate",2,4,0.0599170254886193,"Ottawa","Ontario"
175,"Rocket LawnChair",12,11,0.0574104517360899,"Ann Arbor","MI"
176,"Midnight Whiskey",8,4,0.0573300847914151,"Eugene","OR"
177,"Jabba",14,18,0.0564630522377648,"Chicago","IL"
178,"Spirit Fowl",11,17,0.0561650966864256,"Saint Paul","MN"
179,"Liquid Hustle",10,20,0.0556161801075807,"Indianapolis","IN"
180,"Mixed Results",9,16,0.0545828612338834,"Knoxville","TN"
181,"Snail",2,2,0.0535366468284117,"Geneseo","NY"
182,"¡Fiesta!",6,6,0.0531752352037477,"San Diego","CA"
183,"Drunk in Space",2,9,0.052584075054888,"Boston","MA"
184,"Animals",2,5,0.0516641194161156,"Sherbrooke","Québec"
185,"MxD",9,13,0.0488153424109339,"College Park","MD"
186,"The Strangers",8,14,0.0473863001184679,"Westminster","CO"
187,"NEKUD",4,7,0.0459625541228708,"Burke","VT"
188,"Big",2,4,0.0455489977540075,"Anchorage","AK"
189,"Merry Band of Muffin Makers from the Land of Megastar",3,3,0.0455446764075012,"Denver","CO"
190,"Mastodon",8,12,0.0437100806244633,"Madison","WI"
191,"Spawn",2,3,0.0434324315611203,"Fredericton","NB"
192,"Stormborn",7,19,0.0423211357325999,"Washington","DC"
193,"Stackcats",9,20,0.0383077649018501,"Chicago","IL"
194,"Local 613",4,3,0.0382980809140077,"Kingston","ON"
195,"Absolute Zero",8,12,0.0375163574817879,"Santa Clara","CA"
196,"Flicks and Chill",3,3,0.0359766499591692,"Austin","TX"
197,"Bitmap",5,17,0.0349468764091813,"Philadelphia","PA"
198,"OMBU",4,5,0.0341541114638571,"Portland","OR"
199,"Baywatch",7,15,0.0339431620572827,"Pensacola","FL"
200,"Dumpster Fire",4,10,0.0311959413858327,"North Charleston","SC"
201,"Dream Team Frisbee",3,4,0.0307813195147061,"Columbia","SC"
202,"Boomtown Pandas",6,22,0.0298818380258945,"Madison","WI"
203,"Quest",2,6,0.0286553335640251,"Québec","Québec"
204,"Heavy Flow",6,19,0.0265566359897872,"Columbia","MD"
205,"Swing",4,12,0.0263688579652946,"San Diego","CA"
206,"District Cocktails",6,14,0.026020783635967,"Washington","DC"
207,"Mississippi Blues",7,10,0.0257269240441979,"Jackson","MS"
208,"Doppler Effect",10,19,0.0256287939502639,"Detroit","MI"
209,"BRUH",4,10,0.0249409877509786,"Clemson","SC"
210,"DR",3,15,0.0243775010917959,"Berkeley","CA"
211,"Igneous Ultimate",3,14,0.0241067669143593,"Bend","OR"
212,"Feral Cows",5,13,0.0226938710015041,"Palo Alto","CA"
213,"Fifth Element",6,12,0.0226193945206296,"Louisville","KY"
214,"OutKast",6,12,0.0224197686563928,"Atlanta","GA"
215,"Bulleit Train",7,17,0.022038118548155,"Seattle","WA"
216,"Breakers Mark",3,4,0.0201571877081735,"Portland","OR"
217,"Pink Pear",4,8,0.0199785873939128,"NYC","NY"
218,"Swipe >",4,3,0.0193723118219898,"Fossil Cove","OK"
219,"Serial Crusher Theory",5,3,0.0192894766664645,"Twin Cities","MN"
220,"Carolina Reign",4,16,0.0181100152425195,"Winston-Salem","NC"
221,"Magic City Mayhem",4,7,0.0173675144663285,"Birmingham","AL"
222,"Tlacuaches",4,9,0.0168736031381451,"McAllen","TX"
223,"Mixed on the Rock",3,8,0.0163360762223298,"Little Rock","AR"
224,"Mixed Pi",4,4,0.0159178116702866,"Lexington","KY"
225,"The Tossers",4,2,0.0154126607607283,"Austin","TX"
226,"Glitter Bomb",6,14,0.015155787816119,"San Francisco","CA"
227,"SOFA Spartans",1,4,0.014686527726557,"Oneonta","NY"
228,"Bold City",2,10,0.0142257265068553,"Jacksonville","FL"
229,"Swag State",4,12,0.0135911906283599,"Orlando","FL"
230,"Beezer Ultimate",1,4,0.0131574446875181,"Durham","NH"
231,"Turmoil",2,8,0.0125291733359745,"Memphis","TN"
232,"EDM",1,11,0.0120917847721771,"Denver","CO"
233,"Oh My!",10,12,0.0117303313886243,"Portland","OR"
234,"Crop That Top (Davidson)",0,7,0.0114281844477388,"Davidson","NC"
235,"Hairy Otter",2,5,0.0113326225164882,"Nashville","TN"
236,"Get A Baby",2,10,0.0108444217152972,"Plymouth","NH"
237,"Turnstyle",3,16,0.0108173997517046,"New York","NY"
238,"FENOD & Friends",1,2,0.0104889106912808,"Cambridge","MA"
239,"Skyhawks",6,16,0.00994735948287187,"South Bend","IN"
240,"Mousetrap",6,15,0.00877236484955375,"Madison","WI"
241,"I-79",6,17,0.00835478123622777,"Pittsburgh/Erie","PA"
242,"FIRE ULTIMATE CLUB",0,7,0.00801343306117369,"BOGOTA","CUNDINAMARCA"
243,"7 Express",2,4,0.00746131505896276,"New York","NY"
244,"Twonies",1,4,0.0073066087196059,"Ithaca","NY"
245,"ThunderCats",2,5,0.00695698208992189,"Charlotte","NC"
246,"Friend Zone",2,12,0.00690613558631403,"Gainesville","GA"
247,"#Beez",4,15,0.00621257980651961,"Long Island","NY"
248,"Mud Turtles",1,13,0.00613534348424083,"Houston","TX"
249,"Los Penguinos",3,9,0.00595905893100793,"DC/Baltimore","DC"
250,"Thunderpants the Magic Dragon",4,12,0.00543750923413369,"Dayton","OH"
251,"Flying Circus Disc Club",4,12,0.00528731782232727,"Portland","OR"
252,"CUFAX",1,7,0.0044545113804117,"Cranford","NJ"
253,"Slam",3,5,0.00385647891477785,"Greenville","SC"
254,"Taco Truck PNC",1,5,0.00329486779430898,"Turlock","CA"
255,"Rogue",0,11,0.00285880892456451,"Tucson","AZ"
256,"Family Julez",2,6,0.00258679759553044,"Newark","DE"
257,"Pocket City Approach",0,6,0.0021148306485066,"Evansville","IN"
258,"Hot Stix",0,18,0.00210290205610446,"San Francisco","CA"
259,"Pandatime",0,11,0.00173755628506757,"Towson","MD"
260,"HORUS ULTIMATE TEAM",1,5,0.00167768792982015,"MEXICO CITY","MEXICO CITY"
261,"The Greatest Team in America",2,11,0.00140504297931984,"Baltimore","MD"
262,"Identity Crisis",0,6,0.00125784051325597,"Boone","NC"
263,"CimaSalta-Upper",1,3,0.00117213493340572,"Jacksonville","FL"
264,"Norfolkin' Around",0,6,0.00108252464908955,"Norfolk","VA"
265,"ALTimate Brews",3,18,0.000997257492580962,"Madison","WI"
266,"Flat Earth Club",1,5,0.000928304182612268,"Washington","DC"
267,"Taco Cat",1,12,0.000741451075393328,"Chicago","IL"
268,"Natural Twenties",0,5,0.000718664027849284,"Portland","OR"
269,"defunct",0,5,0.000484422350404714,"Middlebury","CT"
270,"Mishigami",1,8,0.000170621877422974,"East Lansing","MI"
271,"Sun Bats",0,5,0.000127097578581167,"Austin","TX"
272,"Petey's Parrots",2,19,2.98088935298249e-05,"Columbus","OH"
273,"WOOcestershire Sauce",0,4,5.16171347587642e-07,"Wooster","OH"
274,"Bro Kittens",0,4,0,"Athens","OH"
274,"Choco Ghost House",0,4,0,"Portland","OR"
274,"Delta Breeze",0,7,0,"Sacramento","CA"
274,"Missoula Yoursoula",0,3,0,"Missoula","MT"
274,"MUTT",0,6,0,"Saint Paul","MN"
274,"N.A.B.P.S. (Not Awesome But Pretty Solid)",0,6,0,"Madison","WI"
