"Rank","Team","Wins","Losses","Rating","City","State"
85,"Alternative Stacks",10,5,0.130239271666923,"Fairfield","CT"
86,"Buckwild",1,5,0.120554246979903,"Sacramento","CA"
87,"Sweet Action",3,10,0.118965868864862,"Denver","CO"
88,"Crash",2,11,0.118358171634096,"Kitchener-Waterloo-Guelph","Ontario"
89,"Bird",8,5,0.116236003356621,"Minneapolis","MN"
90,"American Hyperbole",6,7,0.0982815813558302,"Baltimore","MD"
91,"Malice in Wonderland",5,2,0.0971946963448432,"Raleigh","NC"
92,"HAOS",8,9,0.0935796265347815,"Watertown","MA"
93,"Sir Walter Rowdy",9,4,0.0869108676872327,"Raleigh","NC"
94,"Robot",5,1,0.0865828622839102,"Santa Barbara","CA"
95,"Possum",9,6,0.0852360135067889,"Greenville","SC"
96,"Sunken Circus",9,9,0.0845366048575334,"Portland","ME"
97,"Rainbow",11,8,0.0841375026355808,"Somerville","MA"
98,"Instant Karma",3,4,0.083033287470812,"Tucson","AZ"
99,"VIP Club",6,7,0.0830096615072348,"Quebec","QC"
100,"Mutiny",8,5,0.0784370485042985,"St. Petersburg","FL"
101,"Swing",1,2,0.0748923209305821,"San Diego","CA"
102,"Mimosas",1,5,0.0743307548023416,"Berkeley","CA"
103,"Friday Night Couch",5,1,0.0725964594707988,"Seattle","WA"
104,"The Hucking Dead",7,6,0.0691886520858322,"Jacksonville","FL"
105,"RUT",6,7,0.0676696600593145,"Burlington","VT"
106,"Powermove",3,10,0.0671648103602847,"New York","NY"
107,"Moontower",4,6,0.066330543663636,"Austin","TX"
108,"LORD",6,7,0.0657938089565952,"Fairfax","VA"
109,"Thoroughbred",5,2,0.0641499027549572,"Saint Louis","MO"
110,"League of Shadows",7,6,0.0621903252663346,"Boston","MA"
111,"Albany Airbenders",6,11,0.0621125311072122,"Albany","NY"
112,"DTH",5,3,0.0617456488803276,"Cambridge","MA"
113,"Goose Lee",6,1,0.0613021534739543,"Cincinnati","OH"
114,"Legion",8,5,0.0602222592600337,"Lynchburg","VA"
115,"Freetail",5,5,0.0599754003662284,"San Antonio","TX"
116,"Trash Pandas",7,7,0.0592582984541999,"Nashville","TN"
117,"Buffalo Lake Effect",9,5,0.0575955722764831,"Buffalo","NY"
118,"Mad Udderburn",9,6,0.0521421137574089,"Madison","WI"
119,"Dream Team Frisbee",3,4,0.0516316382416002,"Columbia","SC"
120,"Petey's Pirates",9,7,0.0514950732950035,"Columbus","OH"
121,"Providence Mob",8,9,0.0513238157634425,"Providence","RI"
122,"Baywatch",5,9,0.050750028149292,"Pensacola","FL"
123,"Shakedown",5,2,0.0498506869898307,"Chicago","IL"
124,"Tex Mix",6,4,0.0489363968814741,"Dallas","TX"
125,"Scarecrow",6,12,0.0488224233944873,"Manchester","NH"
126,"rubber duck ultimate.",6,4,0.0466523102190004,"Fayetteville","AR"
127,"Tyrannis",3,4,0.044973915192074,"Charlottesville","VA"
128,"AC Bandits",5,1,0.0433792861981389,"Oakland","CA"
129,"Happy Valley",3,3,0.0415909273745721,"Amherst","MA"
130,"Springs Mixed Ulty Team (SMUT)",5,4,0.0353611536346712,"Colorado Springs","CO"
131,"Unlimited Swipes",4,2,0.0352018110304341,"New York","NY"
132,"OutKast",5,9,0.0312755715944768,"Atlanta","GA"
133,"panIC",4,2,0.0284182966103222,"Iowa City","IA"
134,"Dumpster Fire",4,10,0.0279973830113337,"North Charleston","SC"
135,"¡Fiesta!",1,3,0.0279439781077632,"San Diego","CA"
136,"Absolute Zero",2,4,0.0253386312553324,"Santa Clara","CA"
137,"Crucible",6,2,0.025261388185816,"Pittsburgh","PA"
138,"Prion",4,3,0.0248505106045358,"Champaign-Urbana","IL"
139,"Townies",4,2,0.0242643195427199,"Ithaca","NY"
140,"BRUH",4,10,0.0230880776004418,"Clemson","SC"
141,"Mixed Nuts",6,7,0.022779386966087,"Boston","MA"
142,"Boomtown",3,0,0.0227715744340125,"Tulsa","OK"
143,"Animals",2,5,0.0224682472252039,"Sherbrooke","Québec"
144,"Coalition Ultimate",3,4,0.0223289148825441,"Minneapolis","MN"
145,"Wildstyle",6,8,0.0211055271252302,"Austin","TX"
146,"Bold City",1,4,0.0206611018573999,"Jacksonville","FL"
147,"Moonshine",4,4,0.0193917768860741,"Lexington","KY"
148,"Rat City",1,6,0.0191201153410111,"Baltimore","MD"
149,"Spawn",2,3,0.0187772188202309,"Fredericton","NB"
150,"DR",0,6,0.0168280022964646,"Berkeley","CA"
151,"Memphis Hustle & Flow",2,4,0.0166794796463306,"Memphis","TN"
152,"Free Ride",4,4,0.01659556646262,"Columbia","MO"
153,"Raft Ultimate",2,4,0.0163650902378,"Ottawa","Ontario"
154,"Los  Heros",6,9,0.016058480009661,"Bloomington","IN"
155,"The Bandits",5,2,0.0154808820518468,"Montclair","NJ"
156,"Mojo Jojo",4,3,0.0151713257196551,"Minneapolis","MN"
157,"Dead Reckoning",3,3,0.0150632470858135,"Portland","ME"
158,"Quest",2,6,0.0150023102604836,"Québec","Québec"
159,"Mixed Pi",4,4,0.0143681643536624,"Lexington","KY"
160,"Swag State",2,4,0.0130896945807199,"Orlando","FL"
161,"Impact",6,4,0.0129198314034374,"Wichita","KS"
162,"Wingdings",4,3,0.0125735696657711,"Des Moines","IA"
163,"Hairy Otter",2,5,0.0125029289660734,"Nashville","TN"
164,"Stackcats",3,11,0.0120362272519492,"Chicago","IL"
165,"MxD",4,3,0.0119028279410123,"College Park","MD"
166,"Friend Zone",2,12,0.0116811126456165,"Gainesville","GA"
167,"Enough Monkeys",2,4,0.0113821867021855,"Hartford","VT"
168,"Mississippi Blues",4,2,0.010972768647154,"Jackson","MS"
169,"ELevate",3,4,0.00996868355905125,"Chicago","IL"
170,"Jabba",6,7,0.00934208799315486,"Chicago","IL"
171,"Serial Crusher Theory",5,3,0.00932723004298083,"Twin Cities","MN"
172,"Stormborn",3,10,0.00928284637245924,"Washington","DC"
173,"Spirit Fowl",5,9,0.00895924232510688,"Saint Paul","MN"
174,"Liquid Hustle",3,5,0.00867598801195124,"Indianapolis","IN"
175,"Rocket LawnChair",5,3,0.00848382290988331,"Ann Arbor","MI"
176,"Mixed Results",4,9,0.0079700465752124,"Knoxville","TN"
177,"Glitter Bomb",1,6,0.00788358894154522,"San Francisco","CA"
178,"The Strangers",3,7,0.00772690965944746,"Westminster","CO"
179,"#Birdz",3,4,0.00745482919193583,"Long Island","NY"
180,"Sabotage",3,4,0.00726869965945786,"Philadelphia","PA"
181,"Varsity",1,4,0.00706668224700009,"New York","NY"
182,"Carolina Reign",3,4,0.00702244475164478,"Winston-Salem","NC"
183,"Feral Cows",1,5,0.00624301752944415,"Palo Alto","CA"
184,"Superstition",4,6,0.00550869364199456,"Phoenix","AZ"
185,"Pink Pear",1,4,0.00532798109005137,"NYC","NY"
186,"Chalice",0,6,0.00526747904586384,"St. Louis","MO"
187,"Slam",3,5,0.00525202656903299,"Greenville","SC"
188,"Blitzkrieg",3,7,0.00463987893967218,"Kansas City","MO"
189,"Doppler Effect",4,9,0.004468333682565,"Detroit","MI"
190,"Bulleit Train",2,4,0.00438564173644638,"Seattle","WA"
191,"North Coast Disc Co.",4,4,0.00416761473273827,"Cleveland","OH"
192,"Beezer Ultimate",1,4,0.0036351801248944,"Durham","NH"
193,"Tlacuaches",2,5,0.00345163067294307,"McAllen","TX"
194,"Heavy Flow",2,5,0.00324922188139155,"Columbia","MD"
195,"Asylum",3,5,0.00316695042080951,"Athens","OH"
196,"District Cocktails",1,5,0.00316307937259008,"Washington","DC"
197,"Balloon",1,5,0.00310721668342613,"College Station","TX"
198,"Fifth Element",4,4,0.00289977365827613,"Louisville","KY"
199,"Bitmap",2,5,0.002690655350039,"Philadelphia","PA"
200,"Oh My!",6,4,0.00260122738374594,"Portland","OR"
201,"Mastodon",1,5,0.00255056090196428,"Madison","WI"
202,"Boomtown Pandas",3,11,0.00242507927181749,"Madison","WI"
203,"EDM",0,5,0.00168087341477829,"Denver","CO"
204,"Hot Stix",0,6,0.00151900267296528,"San Francisco","CA"
205,"I-79",2,6,0.00115677658994389,"Pittsburgh/Erie","PA"
206,"Magic City Mayhem",1,5,0.00115412009322193,"Birmingham","AL"
207,"Thunderpants the Magic Dragon",2,6,0.00111630276570651,"Dayton","OH"
208,"Mousetrap",1,6,0.00108976526446676,"Madison","WI"
209,"Pocket City Approach",0,6,0.000963511283643182,"Evansville","IN"
210,"Flying Circus Disc Club",2,2,0.000659840070930974,"Portland","OR"
211,"Turmoil",2,4,0.000579427486247934,"Memphis","TN"
212,"OMBU",2,2,0.000502105023575804,"Portland","OR"
213,"#Beez",1,6,0.000489610351359764,"Long Island","NY"
214,"Mixed on the Rock",1,2,0.000479130140609816,"Little Rock","AR"
215,"Mud Turtles",0,9,0.000355494506117183,"Houston","TX"
216,"Igneous Ultimate",0,4,0.00028594310159248,"Bend","OR"
217,"Skyhawks",2,4,0.000128764846053349,"South Bend","IN"
218,"ALTimate Brews",2,6,6.5602322415968e-05,"Madison","WI"
219,"Taco Cat",0,6,4.51879443147526e-05,"Chicago","IL"
220,"Petey's Parrots",1,13,2.41855715576452e-05,"Columbus","OH"
221,"Mishigami",1,5,9.96638915916967e-06,"East Lansing","MI"
222,"Get A Baby",0,6,0,"Plymouth","NH"
222,"MUTT",0,6,0,"Saint Paul","MN"
