"","Team","Wins","Losses","Competition Level","Gender Division","City","State","Links","Index","Rating"
"126","Rocky Mountain X",1,4,"High School","Mixed","","","/teams/events/Eventteam/?TeamId=vOrpXcjXZiGUZHNY7cUY5elmbQSWW6lQV0z2akN5kg0%3d",269,0.35038966810286
"127","Minnesota Star Power",7,0,"Club","Mixed","Minneapolis/ St. Paul","MN","/teams/events/Eventteam/?TeamId=NASlqktQhieEe6lztl5c%2biLW%2f3uWFV9xLpftCwgPKnw%3d",195,0.34986175960224
"128","Moontower",0,3,"Club","Mixed","Austin","TX","/teams/events/Eventteam/?TeamId=dC79m3lvLVVOLv1ei9k70TV5CUAeGCyIFdkp0NduVDg%3d",206,0.341738356570749
"129","Compass Montessori (Compass Montessori Unicorns)",0,1,"High School","Mixed","Golden","CO","/teams/events/Eventteam/?TeamId=WNqBPmA8ncJ55pay6002HzQNFEeOea%2f9HpKjrxNYUwM%3d",73,0.333333333333333
"130","Mixed on the Rock",1,2,"Club","Mixed","Little Rock","AR","/teams/events/Eventteam/?TeamId=q3pKh4VZoygE4fL8iAVx%2fRrYY6C2JWvyK4Kj8U5fQdI%3d",201,0.290625
"131","Anchor",6,2,"Club","Mixed","Halifax","Nova Scotia","/teams/events/Eventteam/?TeamId=%2fkr2IXXvIK7559yw5Fk6VGcG0N5u78m8yOcPDoEmWEI%3d",13,0.281855239572653
"132","Portsmouth High School (Portsmouth Ultimate Frisbee)",2,3,"High School","Mixed","Portsmouth","NH","/teams/events/Eventteam/?TeamId=57QqLKOxh0%2fMiCEcVGpKsFd15jE1CMZT74UdQID5RbQ%3d",250,0.253773828706941
"133","Summit Middle School (Huskies Ultimate Club)",2,2,"Middle School","Mixed","Boulder","CO","/teams/events/Eventteam/?TeamId=FfWW9zhRsugWNJUTIA0Gk9GbyikXmzwMX%2f7fRPR4%2b6E%3d",307,0.251588472772313
"134","Mad Udderburn",5,3,"Club","Mixed","Madison","WI","/teams/events/Eventteam/?TeamId=GKpa8Ehr3cm1BCMDiHhBdLg4%2bK8LE%2b9LYx6nxgCoC6Q%3d",174,0.244686958467877
"135","Overrated",4,3,"Beach Masters","Mixed","Rochester","NY","/teams/events/Eventteam/?TeamId=%2fFquj%2byf1vO%2bS71XoKqLCUjdvTcXGek9qnm%2f7Ogxk5o%3d",237,0.240690676534438
"136","Sir Walter Rowdy",4,3,"Club","Mixed","Raleigh","NC","/teams/events/Eventteam/?TeamId=yNYaUoMfHs3DZkG60jcbkjLvTlCUn9Nrkx2VugxTPlY%3d",284,0.239398222988595
"137","rubber duck ultimate.",6,4,"Club","Mixed","Fayetteville","AR","/teams/events/Eventteam/?TeamId=4DFrUFBEtP2OQEKXM8c44muQ4m8Gel7Dec3VL5zNY4o%3d",270,0.226950525271263
"138","Tex Mix",2,1,"Club","Mixed","Dallas","TX","/teams/events/Eventteam/?TeamId=d2aGVmn0lfzqUTUjwGohwQqOTSdZymE4Hty2%2bj1iaL0%3d",318,0.226878271644008
"139","ISD Y",3,1,"Middle School","Mixed","Denver","CO","/teams/events/Eventteam/?TeamId=AM1ISWPDXjCNGe5Lwzz2ZTRUDnJqB%2f7t6oz1GScDfvI%3d",140,0.225225489800825
"140","The Feminists",3,4,"Club","Mixed","New York","NY","/teams/events/Eventteam/?TeamId=gsvZHCWpSgP9HZjq03KxSLUmBmbpkToXGDtU0dIfjWI%3d",323,0.219582197145803
"141","Boomtown",3,0,"Club","Mixed","Tulsa","OK","/teams/events/Eventteam/?TeamId=KcdnefPDdbanJt%2bapexmULp6vxxWqiVWDrQ9ZitBkEg%3d",42,0.212562726191159
"142","Marburn Academy (Marburn)",4,3,"High School","Mixed","Columbus","OH","/teams/events/Eventteam/?TeamId=6p8LkMVI%2bP01dIs8Dng2CnntKC9cYb1Hr57gjRnB40E%3d",179,0.191651428306144
"143","Rubix",3,3,"Club","Mixed","Phoenix","AZ","/teams/events/Eventteam/?TeamId=P4OS6CAc6%2b1CVZC%2bk3gAYySV1l0DD0II9d7IVIFyQKk%3d",271,0.188393600451711
"144","Boulder (Boulder Bandanas)",1,3,"Middle School","Mixed","Louisville","CO","/teams/events/Eventteam/?TeamId=G4pLAu%2fNWsipHjuYsKKGY5zdf0oyDs4P%2f0nsUy5AkME%3d",45,0.18144056981356
"145","Ant Madness",3,4,"Club","Mixed","Arlington","VA","/teams/events/Eventteam/?TeamId=XPfV1XBs7QFuCkprdpm6rIfFagGfD%2fOYbg466nQh1AU%3d",15,0.1768798999603
"146","No Tsu Oh",5,1,"Beach","Mixed","Houston","TX","/teams/events/Eventteam/?TeamId=VT0d029Ry8AZzZue67m7vdpCp5XyfVceiW2IQBRMVYo%3d",218,0.171637270275204
"147","Tyrannis",3,4,"Club","Mixed","Charlottesville","VA","/teams/events/Eventteam/?TeamId=NVEDPUkUK3E%2bjnSeS92YGZBWq5RpnYa%2fsxtRBKuPV7U%3d",341,0.170002370663465
"148","Los  Heros",3,5,"Club","Mixed","Bloomington","IN","/teams/events/Eventteam/?TeamId=mDRBnVByVV3yw7iqp8QsBJ6vaZiEfwMJCzbi9p%2bI7j0%3d",170,0.169104693224073
"149","Latin School of Chicago (Colossus of Latin)",0,1,"High School","Mixed","Chicago","IL","/teams/events/Eventteam/?TeamId=RNiZZY0jes4o42AwEvgBOGu9NwzDKnP1R1t3MhQSwEY%3d",154,0.166666666666667
"150","Mesteño",3,3,"Club","Mixed","Denver","CO","/teams/events/Eventteam/?TeamId=b6O9nOFfslSM2byltihFAFn0m30WYo%2f1czWZIuWTq98%3d",189,0.162718975212761
"151","Stackcats",1,7,"Club","Mixed","Chicago","IL","/teams/events/Eventteam/?TeamId=zp1FK7GcWa1nk0ZLyAQZ5RJ4iTPXujqcjNUfBcKIvvA%3d",302,0.159877829271049
"152","Second Hand Aerial Masters (SHAM)",3,3,"Beach Masters","Mixed","Washington","DC","/teams/events/Eventteam/?TeamId=4JpDHLrsqFoER4i2D8Ad3zHrIjsoEUElL5lwtYxI7Q8%3d",279,0.151004257680648
"153","LORD",2,5,"Club","Mixed","Fairfax","VA","/teams/events/Eventteam/?TeamId=lE2hW4u0DgvZ3GQxy18JxINIwUxOAyJS8I5aBrG6jq0%3d",168,0.149991156177614
"154","Dream Team Frisbee",3,4,"Club","Mixed","Columbia","SC","/teams/events/Eventteam/?TeamId=XkCiixjCaNs7leQdlxqmXOUl2%2f52S%2fzcFlmC4BAUKCM%3d",86,0.148095457836866
"155","The University School (Crush - MS)",2,2,"Middle School","Mixed","Colorado Springs","CO","/teams/events/Eventteam/?TeamId=PNssX0olw9pqFsJx6rsD0ne9hi8fJRyZKNr3jyWCXq8%3d",328,0.147568442827491
"156","Trash Pandas",4,3,"Club","Mixed","Nashville","TN","/teams/events/Eventteam/?TeamId=6n3Dq3FrBYxFxwNOTBnTRTl2gg%2bYM%2bPFQNvH1oUiO4A%3d",337,0.138818170850037
"157","Legion",3,4,"Club","Mixed","Lynchburg","VA","/teams/events/Eventteam/?TeamId=sd0R0CZzniJUsEZnSaSMiQQcvHEL10%2b8Pd8kIcydSB8%3d",156,0.134349587113694
"158","The Hucking Dead",7,6,"Club","Mixed","Jacksonville","FL","/teams/events/Eventteam/?TeamId=0ibmlreE3MELeq7PnsCfDYko89gDGZmUaTrj%2bok%2bPQg%3d",325,0.131445320438283
"159","PleasureTown",2,5,"Club","Mixed","Boston","MA","/teams/events/Eventteam/?TeamId=H5I5wA4q9eNrhjXDSOeteLJBSxqBKDYUK8UQC99Ba1E%3d",247,0.123170209957913
"160","Win, Loose or Die",3,3,"Beach Masters","Mixed","Philadelphia","PA","/teams/events/Eventteam/?TeamId=eKYVPUg86c6BUH%2fD%2bA7upMj4hD8HVyfQy9rIEjOpGLI%3d",358,0.122857180481692
"161","Baywatch",5,9,"Club","Mixed","Pensacola","FL","/teams/events/Eventteam/?TeamId=AU0nLMDjUlujlHWpMeBwKFSi1CLDnEWmx8ypDD%2bGXTI%3d",22,0.116212036624688
"162","Rocky Mountain High School-B (Rocky Mountain B)",0,4,"High School","Mixed","Meridian","ID","/teams/events/Eventteam/?TeamId=sekuuxb02ObxTnnNSgp1S51yYJ1d6mOq5RoZvgplGAQ%3d",266,0.115211986866433
"163","School without Walls-Junior (Flightless Bird Squad)",0,1,"High School","Mixed","Washington","DC","/teams/events/Eventteam/?TeamId=CYJpf2YpxNMt4wycNOvVUvkJKShBsFmUszdhlOqUe10%3d",277,0.10643220731143
"164","Charge!",2,4,"Masters","Mixed","Washington","DC","/teams/events/Eventteam/?TeamId=ligoaC%2bZV%2fBQLfvc2qeWtFL2IdGLUUg3%2bJl6bJQPRsY%3d",65,0.106293442440656
"165","Heartless",4,2,"Club","Mixed","Burlington","VT","/teams/events/Eventteam/?TeamId=4Y3jskkG7pwPcjcW6%2bpVNPhwhj3Voyu%2b64dPuPalDgk%3d",126,0.102886624523183
"166","OutKast",5,9,"Club","Mixed","Atlanta","GA","/teams/events/Eventteam/?TeamId=i0ZSQoOBDmOC%2b0bVj0c%2fqAWuO9OnjyN11E0cdHYkdEs%3d",235,0.0930028599580058
"167","Lakota High School (Lakota)",2,2,"High School","Mixed","Cincinnati","OH","/teams/events/Eventteam/?TeamId=vscSc3a7c0BCf7hEQy4XY6EuTB1q4Ws0Nuu3mGY3Waw%3d",152,0.0922118448597241
"168","Borah High School 2017 (Borah 2017)",4,3,"High School","Mixed","Boise","ID","/teams/events/Eventteam/?TeamId=fHLV4PJ2wHoUD8KXgDRHJzeA12eh%2fHhky5eTXJpgyLc%3d",44,0.0876980753175765
"169","JABBA",4,3,"Club","Mixed","Chicago","IL","/teams/events/Eventteam/?TeamId=Hv%2fZ7nj9Jav%2bqp%2b8tw%2bClEPUPW8kYo0%2fIHvp%2fu0dEdk%3d",141,0.0875523192690835
"170","Titan NE",5,3,"Club","Mixed","Bar Harbor","ME","/teams/events/Eventteam/?TeamId=xBWjuqoRBcIJXLvnDV8Te%2fqTaJHVFv%2byQeayN9vRikM%3d",332,0.0862930147534787
"171","Petey's Pirates",4,4,"Club","Mixed","Columbus","OH","/teams/events/Eventteam/?TeamId=K%2fpb94QdXTd6s9XsSiysjZ3kz88pej6MAi1IBrKViDs%3d",241,0.0861869342955525
"172","TC Mixed Beach",6,1,"Beach","Mixed","Toronto","ON","/teams/events/Eventteam/?TeamId=PX2ub%2f1tucl4d23rQnejxM%2fZ6D%2f%2fISFjWwfOmVBbxuw%3d",317,0.0853914356734227
"173","Nashua High School North (Nashua North Ultimate)",0,5,"High School","Mixed","Nashua","NH","/teams/events/Eventteam/?TeamId=IOFO%2fSV8EPXfFqd9LEgzQq3HXLUymchs1VPBKZmW0Eg%3d",215,0.0676735968115069
"174","Liquid Hustle",3,5,"Club","Mixed","Indianapolis","IN","/teams/events/Eventteam/?TeamId=COn0TmlVNxBgyaC3QSX%2bx31pvpIXnU4RK40dBd7NKOo%3d",162,0.0640273510442256
"175","Mixed Results",4,9,"Club","Mixed","Knoxville","TN","/teams/events/Eventteam/?TeamId=G%2bNVeGb3ilGY%2b2tWh8%2fXvXIsJ%2bHLKSxpsFEBp7Bk%2fKE%3d",202,0.0626438688700457
"176","Gahanna Lincoln High School (Gahanna Fog)",3,3,"High School","Mixed","Gahanna","OH","/teams/events/Eventteam/?TeamId=EnmesgrHczJMboAr5pEe8H8m9SZPplBCwYTQL4TQmOw%3d",112,0.0616507384732746
"177","Boise A",4,2,"High School","Mixed","","","/teams/events/Eventteam/?TeamId=pZXUicbM0ZT7CPdeEtOD9pSA3OiZM6ZBpSfXAZ%2fWBYI%3d",39,0.0601210404242058
"178","Rocket LawnChair",5,3,"Club","Mixed","Ann Arbor","MI","/teams/events/Eventteam/?TeamId=CGaIqbUDGfbqI0SwxFdmHptfTgZXnm2ixhHf434C6WM%3d",265,0.0598815163619537
"179","Liberal Arts and Science Academy (Vertikills)",2,3,"High School","Mixed","Austin","TX","/teams/events/Eventteam/?TeamId=v2mrNNcYfviHs0mg3Up1PKENviS49974covRgA1tcnE%3d",159,0.0594701039650483
"180","Spring Chickens",3,3,"Beach","Mixed","Montreal","Quebec","/teams/events/Eventteam/?TeamId=wGwlabHNs0cGeQNwYqJe6fhC2fO%2b7Saw9oFcQAXkuig%3d",293,0.0584960391844367
"181","Firefly",0,1,"Club","Mixed","San Francisco","CA","/teams/events/Eventteam/?TeamId=Cztb3d%2fukr%2f2oFcmcfVvplIkaUKUAg7JW4wzPstqYyY%3d",103,0.0553639295734433
"182","Apex High School (Apex High School)",0,1,"High School","Mixed","Apex","NC","/teams/events/Eventteam/?TeamId=zU7n8ZL4pfRj2SOdRMmS4LUUg5Wzw7sqyWkT1gXbmOU%3d",16,0.053811659192825
"183","Memphis Hustle & Flow",2,4,"Club","Mixed","Memphis","TN","/teams/events/Eventteam/?TeamId=uQl9aLzTA4H1FCv6ONAXPZsSURNywYPsFP%2bJ1t42ktY%3d",188,0.0502110003167473
"184","Buckwild",0,1,"Club","Mixed","Sacramento","CA","/teams/events/Eventteam/?TeamId=hCZALSpcfq9gYFKw8bVHq1rKZS35Vn5gALcBvxFdB7U%3d",51,0.0498912916502458
"185","Mississippi Blues",4,2,"Club","Mixed","Jackson","MS","/teams/events/Eventteam/?TeamId=Tb2dim%2fCg2M8IEaH1oWhZ0uuswQj9hyVIVWmyQgKhn4%3d",199,0.049087466787979
"186","Bishop Hartley High School (Bishop Hartley)",0,4,"High School","Mixed","Columbus","OH","/teams/events/Eventteam/?TeamId=xMI%2bdA1fVXDdGXPvHQWeX9m1Eonoqezu8Xp3RxyG8Mo%3d",33,0.0475027765001119
"187","Whetstone High School (Whetstone)",5,4,"High School","Mixed","Columbus","OH","/teams/events/Eventteam/?TeamId=sIPEDzEW4YusIkq%2bkM5%2flCszYqBJGY9CoMyl9lnj1Zc%3d",353,0.0470017590746995
"188","Mud Turtles",0,3,"Club","Mixed","Houston","TX","/teams/events/Eventteam/?TeamId=Q7Wd%2fJgJ8lkkWSq7DChapAXS5vRhi9tjN1jnpJKPIKY%3d",210,0.0468750000000001
"189","Grand Army",3,5,"Club","Mixed","Brooklyn","NY","/teams/events/Eventteam/?TeamId=YxUBdCiiYcp8ilzFM8Opd5LdB4M9TkDdW6n%2b7ls7uJo%3d",117,0.0466329328361668
"190","Dumpster Fire",1,6,"Club","Mixed","North Charleston","SC","/teams/events/Eventteam/?TeamId=%2bZL%2fn8plxlAzlwtjQ1xgF%2bKM5XDxa%2fjEoCq%2f14HJAWw%3d",90,0.0452475922209292
"191","Cutthroat",2,4,"Club","Mixed","Reno","NV","/teams/events/Eventteam/?TeamId=h33olmg680ErcPI063q5Gxzl54fKQnZql%2bafGKvoo6I%3d",78,0.0438732821036094
"192","Nampa (Nampa Rhinos)",1,5,"High School","Mixed","Nampa","ID","/teams/events/Eventteam/?TeamId=YZ2GmWvmR5jeQ0GoX7bJXP1qBeUkCxoiSS6UcN3lAyw%3d",214,0.0430766441593643
"193","Hairy Otter",2,5,"Club","Mixed","Nashville","TN","/teams/events/Eventteam/?TeamId=hVwXtgsmD%2fNP2ca0P6KbQljAtCT%2fUl9kR%2bHg1DXxo4I%3d",122,0.0430641380563116
"194","Doppler Effect",2,5,"Club","Mixed","Detroit","MI","/teams/events/Eventteam/?TeamId=IB8cro8pWaVTUX0HoOFFokwu5WIl7kFnuPjQm90Wp1I%3d",82,0.0403996120565767
"195","Garbage Plates",7,1,"Club","Mixed","Rochester","NY","/teams/events/Eventteam/?TeamId=XQD8u4%2fjkuwxqiuu080nRspeYOd0nHXa5hDYJCS2l88%3d",113,0.0397357268135049
"196","Squirtle Squad",4,3,"Beach","Mixed","Bloomfield","NJ","/teams/events/Eventteam/?TeamId=tG%2bzm442%2fHgyfLRWYKmm5RwlVOSPK9n1iNxpMppdQ%2bY%3d",296,0.0375945983816842
"197","Darkwing",4,7,"Club","Mixed","Mansfield","MA","/teams/events/Eventteam/?TeamId=zjUxayWv88pc4%2bCgBIJ9UVqI9ZD6PYH1GR0u6%2fjCtBE%3d",79,0.0351848727220502
"198","Friend Zone",2,5,"Club","Mixed","Gainesville","GA","/teams/events/Eventteam/?TeamId=UeKpZTGu4z5xExfCuImwuOknld9atYlmcBOBHQucl3A%3d",110,0.0350509545081418
"199","VIP Club",6,5,"Club","Mixed","Quebec","QC","/teams/events/Eventteam/?TeamId=4zAAfZP2gF2d%2fcZWMPPs%2fc2QrMjkFPYG7bsS3TB0zC8%3d",346,0.0347579383095565
"200","Sellout",2,1,"Club","Mixed","Austin/Houston/Dallas","TX","/teams/events/Eventteam/?TeamId=%2fw6ShbYss%2b7aONru2yP8vku5qdpdA3BF2r0pZt%2brXUc%3d",280,0.0342667809202384
"201","Crash",0,7,"Club","Mixed","Kitchener-Waterloo-Guelph","Ontario","/teams/events/Eventteam/?TeamId=%2bGG3vHBi1Y61GQWBWRhgpII4y6mLvR6BTsPypaHkKgk%3d",77,0.0342183101810051
"202","Sweet Action",1,5,"Club","Mixed","Denver","CO","/teams/events/Eventteam/?TeamId=SZQsIl6O40onTUZ970MKZUdn%2bcPND95%2b5e%2fA%2fauMPBE%3d",313,0.0339164834760482
"203","Ye Olde Boxcar",2,5,"Beach Masters","Mixed","Raleigh","NC","/teams/events/Eventteam/?TeamId=Iub7Ef2Qs25iMD44tR%2bX49XDQgDKsUY5on9foRZx6p8%3d",360,0.0333709326746311
"204","90s Babies",3,4,"Beach","Mixed","Arlington","VA","/teams/events/Eventteam/?TeamId=IJ%2fiR4NVKcnyPlewLvmebUF8Xr47oKWuNZlVPE80KxU%3d",3,0.0333523588631754
"205","Bold City",1,4,"Club","Mixed","Jacksonville","FL","/teams/events/Eventteam/?TeamId=aEIxK%2fMoSXmAGpgwOsZgPsgGOQd%2foBcUFAnvRLr14TE%3d",41,0.031799751324504
"206","Bexley High School (Bexley)",2,3,"High School","Mixed","Bexley","OH","/teams/events/Eventteam/?TeamId=4fpPjS3sFHrODC1B6luxz9aeyryFTRPKKFoj71MlB28%3d",29,0.0309547916679361
"207","BRUH",2,5,"Club","Mixed","Clemson","SC","/teams/events/Eventteam/?TeamId=zkkEl3bUhq%2fFpJmOaxXs0xaFfaCjG5fAzg9uKPHq0Mw%3d",50,0.0303876059267221
"208","Boomtown Pandas",1,6,"Club","Mixed","Madison","WI","/teams/events/Eventteam/?TeamId=6NQZ7kZ3f0YlSFNp32XEj9f9Nia3dX9wrTnyuSpqjzw%3d",43,0.0284004374943164
"209","Asylum",3,5,"Club","Mixed","Athens","OH","/teams/events/Eventteam/?TeamId=2D7fc7YAaJ6qp1IbTd7vhOlgsZ6glKqbI2vrMokzYts%3d",18,0.0280343866335543
"210","Carolina Reign",3,4,"Club","Mixed","Winston-Salem","NC","/teams/events/Eventteam/?TeamId=6q2LBikwRKNzRuM9%2fo6b71Z1vMAZTI2DTmM59%2fTA6Pc%3d",60,0.026482903546471
"211","Hyde Park High School (Panthers)",3,2,"High School","Mixed","Austin","TX","/teams/events/Eventteam/?TeamId=66OKKOfB7Ck78vU5%2f4uIJnFq%2b2dEDgrkY6%2bBvyLWzzI%3d",134,0.0260118528391033
"212","North Coast Disc Co.",4,4,"Club","Mixed","Cleveland","OH","/teams/events/Eventteam/?TeamId=SsszqIr65hfVRor691JIubOevgzlbfMWj%2br6oiHKoW0%3d",221,0.0253100814541168
"213","The Kevin Seiler Experience",3,4,"Beach","Mixed","Ames","IA","/teams/events/Eventteam/?TeamId=1rrQgZZCUfKREws7nDSth%2fNkh8FVT4LZw6FsAG8lHOM%3d",326,0.0247750034269259
"214","Wildstyle",1,2,"Club","Mixed","Austin","TX","/teams/events/Eventteam/?TeamId=CI1y5QWCwqCdpO39jezMNu%2btp6Yc7wJEr9%2fDt%2fDwzjU%3d",357,0.0246233187333724
"215","Coalition Ultimate",3,4,"Club","Mixed","Minneapolis","MN","/teams/events/Eventteam/?TeamId=yLL9Z1bcZ0b023rdx21imBCQ7zXYJHZaxt1L37ETnmc%3d",69,0.0232754102967168
"216","Beachboat",4,2,"Beach","Mixed","Cincinnati","OH","/teams/events/Eventteam/?TeamId=bF7NJI67%2beNRvF%2fFWfcdowklxWM2dT0GPoEInqVrPEk%3d",23,0.0229777325804619
"217","Bishop Kelly HS",3,3,"High School","Mixed","","","/teams/events/Eventteam/?TeamId=Y1Z7BRIP0UcUvYC%2fAsERFCebCk3hA1rMFoKRVbnOxsw%3d",34,0.0219818016008839
"218","Mutiny",3,3,"Club","Mixed","St. Petersburg","FL","/teams/events/Eventteam/?TeamId=b4koiZx97kp%2flFjbEGl8%2fREk02VYlfokYKRmIvM7IQ0%3d",212,0.0205051313514425
"219","Big Fish",2,3,"Beach","Mixed","Falmouth","MA","/teams/events/Eventteam/?TeamId=I83m7zZ6Vc7WEGI8DBNQtiNzODKMEKQV6%2fdYXQqMMos%3d",31,0.0187344148618681
"220","Sunken Circus",5,6,"Club","Mixed","Portland","ME","/teams/events/Eventteam/?TeamId=dXiPTp61fN%2br3z5c2%2f9THS%2b36e66KgTA0EKcJgESwOk%3d",308,0.0177564343485667
"221","Oakstone Academy (Oakstone)",0,4,"High School","Mixed","Westerville","OH","/teams/events/Eventteam/?TeamId=qVle49Ip848sLSTXLfd4%2bgaG%2bJlQoFxXFl3Ghxv8neY%3d",227,0.0154950748770522
"222","Fog City",4,3,"Beach","Mixed","San Francisco","CA","/teams/events/Eventteam/?TeamId=YA7k9P3TsM1r9iLVMzNjw3NVOLUezXS6HRwE7zPdMHw%3d",105,0.0153573647955314
"223","RUT",6,7,"Club","Mixed","Burlington","VT","/teams/events/Eventteam/?TeamId=m4%2bz9tOtp%2bFRcg02ZYPTid3j7RR0vag%2fMTtXmOGCwPk%3d",272,0.0152736201972182
"224","Grove City Ultimate (Grove City Ultimate Club)",1,4,"High School","Mixed","Grove City","OH","/teams/events/Eventteam/?TeamId=o5vuMXX8IQv%2b9HpSfTdJMbRF3%2fVl2b%2frc0%2fppARG4J4%3d",121,0.0138240698320861
"225","Swag State",2,4,"Club","Mixed","Orlando","FL","/teams/events/Eventteam/?TeamId=0qjh2j6o%2fmsbIaeo1Sdi6aFiLJ9OYdyGKNMos6sDjzA%3d",310,0.0132323579811805
"226","Bird",6,1,"Club","Mixed","Minneapolis","MN","/teams/events/Eventteam/?TeamId=9v6TWBm%2fDUX4Gb2jqaCJGQDt3caAYXrKfaV1%2bOrnMZg%3d",32,0.0129854362396884
"227","Mt. Hebron High School (Vikings)",0,2,"High School","Mixed","Ellicott city","MD","/teams/events/Eventteam/?TeamId=YJ3gK%2fWl7TVKWIMIvjOxYeoi3sg4Kc6smm787aJ0bCs%3d",209,0.012956964368348
"228","Jeffersonville High School  (Devils Hammer )",0,3,"High School","Mixed","Jeffersonville","IN","/teams/events/Eventteam/?TeamId=WvN1LpzSxEGFWMUw5cXEbfS6K%2fjYOeY2G4MBxfkEVRA%3d",144,0.0125194463054859
"229","Animals",2,5,"Club","Mixed","Sherbrooke","Québec","/teams/events/Eventteam/?TeamId=MUql61MeHzqyYa0z12%2bF5cqhGxr73DMZc8oYBG8F2rk%3d",14,0.0118746601805202
"230","DTH",5,3,"Club","Mixed","Cambridge","MA","/teams/events/Eventteam/?TeamId=lraDauImJczL6ZLL4tD9cpytWz2eCIHjoz%2frljJ62FU%3d",89,0.0115882402928713
"231","Marcus 2 (Marcus 2)",1,4,"High School","Mixed","Flower Mound","TX","/teams/events/Eventteam/?TeamId=5cZFLlnKBAlKL5oCqfFxohfQAeTtbxl86OiVn60aXv4%3d",181,0.0112875268148959
"232","Alternative Stacks",5,3,"Club","Mixed","Fairfield","CT","/teams/events/Eventteam/?TeamId=az%2fstrfq76TdAjuqLMZ68aLUniChaJwyTBDVfupUNT4%3d",7,0.00994033620898795
"233","Cosa Nostra",1,2,"Club","Mixed","Austin","TX","/teams/events/Eventteam/?TeamId=2d7Ur%2bH1qR1GqFqdkYliZE4Y3v8JE6sL66E%2bDmDF6rI%3d",76,0.00981439847374215
"234","Beaches & Cream",2,5,"Beach Masters","Mixed","Nashville","TN","/teams/events/Eventteam/?TeamId=7FFB2C9%2bis7XqSd1YyJ8DQrAXXjI5JN3M1G5ijXJJys%3d",24,0.00971669678187808
"235","Rainbow",8,5,"Club","Mixed","Somerville","MA","/teams/events/Eventteam/?TeamId=ULJjSzl%2bqwdNIVcu6jx%2fNRK3Mbt3VwNCF5%2fbmb5YLco%3d",260,0.00949508281819224
"236","Buffalo Lake Effect",5,1,"Club","Mixed","Buffalo","NY","/teams/events/Eventteam/?TeamId=ff4OJp7pk%2bK8MAK7RZWtzv7AKsslSCENvjRYenS89Gc%3d",52,0.00928544342854991
"237","Scarecrow",3,8,"Club","Mixed","Concord","NH","/teams/events/Eventteam/?TeamId=vV0fR32%2b3KIAeRHE3IDzb5FW0Mq6DghdsLX71ip6bxk%3d",276,0.009022636592328
"238","Serial Crusher Theory",5,3,"Club","Mixed","Twin Cities","MN","/teams/events/Eventteam/?TeamId=Hthg4sia%2bfbUwIkIGMmSqRWHen48oy8tQ2dWn3yBZXo%3d",281,0.00892562952644058
"239","Columbus Alternative High School (Columbus Alternative)",3,9,"High School","Mixed","Columbus","OH","/teams/events/Eventteam/?TeamId=oPChiLFHXqsHht8%2fu24p4YKqurE73ODGJdqhsBsfi2I%3d",71,0.00884233900028154
"240","Westerville North High School (Westerville North)",2,3,"High School","Mixed","Westerville","OH","/teams/events/Eventteam/?TeamId=nu8bHtFqFVSmeqWo5P0VVokSFC9Lsva3tzwaSgdRWRs%3d",352,0.00882612261904933
"241","Providence Mob",6,6,"Club","Mixed","Providence","RI","/teams/events/Eventteam/?TeamId=1qajl3rTdYnTsT%2bEhbPGpOK9VAAbT9jyunZvpD%2btWSI%3d",256,0.00877931464408084
"242","Happy Valley",3,2,"Club","Mixed","Amherst","MA","/teams/events/Eventteam/?TeamId=Mhxalz1oOf7rZG0OoMQnv3b065dKP81icSjSJT0LGNI%3d",125,0.00812814657710754
"243","Alchemy",1,0,"Club","Mixed","San Francisco","CA","/teams/events/Eventteam/?TeamId=mLe67zC9AfRH%2fwd1NaGpxzyvqfjCZJpXqzkmUee5hCU%3d",5,0.00791354340054616
"244","Mojo Jojo",4,3,"Club","Mixed","Minneapolis","MN","/teams/events/Eventteam/?TeamId=07cjoFoUSzbw8zechpiQocoWrhBQgJpU2cNexJK0ETk%3d",204,0.00767793710315932
"245","Stormborn",1,6,"Club","Mixed","Washington","DC","/teams/events/Eventteam/?TeamId=d%2bb7jNJ%2bpRF4rRQ9b2WtHzCkJz1ORMNlILwki8pr%2fI8%3d",306,0.00696308035536019
"246","Love Handles",0,7,"Beach Masters","Mixed","Boston","MA","/teams/events/Eventteam/?TeamId=D3i5zNJUoHMc6%2fjdAaF8DwwowVZ8ZUdx%2bXwCj%2bFzSMg%3d",171,0.00688266022049698
"247","Washtenaw Technical Middle College (A-Team) (Air Raid (A))",1,1,"High School","Mixed","Ann Arbor","MI","/teams/events/Eventteam/?TeamId=3JdGysPBoE%2bYM1pCrD09jw96vg60CFXGhziVmfJTklI%3d",349,0.00626690120995993
"248","Powermove",3,2,"Club","Mixed","New York","NY","/teams/events/Eventteam/?TeamId=nJKbO25neQw1bytzgTL1iEJjs6mjKOqcyB3VfNNSNCs%3d",252,0.00621475014746136
"249","Canal Winchester (Canal Winchester)",2,3,"High School","Mixed","Canal Winchester","OH","/teams/events/Eventteam/?TeamId=79NJSxZ9nTcqT2iLbSez%2bFDzpGGOc%2fv%2bE6qF%2bhEpxkw%3d",55,0.00620955312739357
"250","Hammer or Bust",1,5,"Beach","Mixed","OC and Beyond","CA","/teams/events/Eventteam/?TeamId=rgHn1eg9MbL3rFztsGdLd5Tyoo6b%2bfNKeW18yFV7Mnk%3d",123,0.00584960391844367
