"Rank","Team","Wins","Losses","Rating","City","State"
63,"Swans",24,18,0.499211645387034,"Saint Paul","MN"
64,"Gamble",21,10,0.496640165100156,"Austin","TX"
65,"Mallard",15,10,0.466261756795179,"Minneapolis","MN"
66,"Sawtooth",19,12,0.457827637287937,"Boise","ID"
67,"UpRoar",13,11,0.448929460345522,"Tampa Bay","FL"
68,"Ironmen",25,11,0.441725852588435,"Birmingham","AL"
69,"ISO Atmo",18,20,0.42328383596001,"Boulder","CO"
70,"PowderHogs",9,20,0.390333323053001,"Salt Lake City","UT"
71,"Sundowners",17,12,0.389118228484639,"Santa Barbara","CA"
72,"Colt",19,6,0.377451427858053,"Southington","CT"
73,"DeMo",15,18,0.354025909519847,"Des Moines","IA"
74,"Turbine",14,11,0.350752746344313,"Durham","NC"
75,"Streetgang",13,14,0.346278464578614,"San Diego","CA"
76,"Dark Star",8,11,0.330133471023701,"Eugene","OR"
77,"Magma Bears",20,15,0.300377904879373,"ALL OF NEW YORK","NY"
78,"Deathsquad",13,13,0.297979713180721,"Needham","MA"
79,"Dreadnought",22,7,0.297293051230263,"Fayetteville","AR"
80,"Richmond Floodwall",13,16,0.288261422570459,"Richmond","VA"
81,"H.O.G. Ultimate",19,17,0.25406350525033,"Macon","GA"
82,"Riverside",19,14,0.236591959686827,"Austin","TX"
83,"Black Lung",20,14,0.234606495671257,"Lexington","KY"
84,"Choice City Hops",15,16,0.209289892045007,"Fort Collins","CO"
85,"Green River Swordfish",11,13,0.200158770254272,"Davis","CA"
86,"Bullet",14,14,0.199740935200689,"Atlanta","GA"
87,"Log Jam",20,11,0.193462915509957,"Hyde Park","NY"
88,"Red Tide",20,13,0.192126750932304,"Portland","ME"
89,"Rumspringa",6,6,0.188446660678725,"Virginville","PA"
90,"Papa Bear",19,15,0.177629537450165,"Houston","TX"
91,"THE BODY",10,10,0.175072475891279,"Minneapolis","MN"
92,"Rush Hour ATL",18,22,0.146821776816063,"Atlanta","GA"
93,"Somerville BAG",19,13,0.142276970043069,"Somerville","MA"
94,"baNC",8,16,0.13277993321465,"Charlotte","NC"
95,"Kentucky Flying Circus",17,20,0.118240673329674,"Louisville","KY"
96,"Bash Bros",6,11,0.11378332252284,"Cary","NC"
97,"John Doe",16,10,0.111286980581301,"Washington","DC"
98,"Fathom",12,14,0.111198844839825,"Ft Monroe","VA"
99,"Harvey Cats",12,12,0.110304883080667,"Houston","TX"
100,"Town Hall Stars",19,12,0.107693149836656,"College Park","MD"
101,"Dohrk Stor",1,3,0.105028342238071,"Portland","OR"
102,"Shrike",8,6,0.104515725866322,"Ottawa","ON"
103,"Overcast",12,17,0.103629365460719,"Syracuse","NY"
104,"Charleston Heat Stroke",11,15,0.103118868223199,"Charleston","SC"
105,"Genny The Boys (GTB)",14,14,0.100893665741323,"New York","NY"
106,"Black Market II",14,14,0.0945257462985325,"Lombard","IL"
107,"Imperial",12,14,0.0937636506173243,"Saint Paul","MN"
108,"HouSE",13,12,0.0826164598337252,"Kenosha","WI"
109,"Kansas City Smokestack",11,17,0.0823053224995681,"Kansas City","KS"
110,"Medicine Men",6,6,0.076805319546685,"Baltimore","MD"
111,"Dynasty",10,14,0.0710700348508638,"Cincinnati","OH"
112,"Glycerine",12,17,0.0678844121235218,"Dallas","TX"
113,"JAWN",15,13,0.0672712519625238,"Philadelphia","PA"
114,"Enigma",16,9,0.0632000764535002,"Dayton","OH"
115,"Rougaroux",11,14,0.0629157645838291,"New Orleans","LA"
116,"Omen",10,3,0.0614103456791972,"Orlando","FL"
117,"Swamp Horse",13,11,0.0606095864315289,"Florida","FL"
118,"Watchdogs",11,18,0.0604285139445412,"Bethesda","MD"
119,"DOGGPOUND",9,12,0.0586830533548311,"Los Angeles","CA"
120,"Club M - Manic",2,4,0.057891841789862,"Montreal","quebec"
121,"Timber",13,19,0.0578012622579337,"Appleton","WI"
122,"CaSTLe",11,13,0.0571107126098468,"St. Louis","MO"
123,"Space Cowboys",10,18,0.0563945921574174,"Greenville","SC"
124,"One Night",12,15,0.0547639635581166,"Mendon","MA"
125,"MAKAWUA",0,6,0.0543575913022116,"Bogota","Cundinamarca"
126,"Mango Tree",5,1,0.0505357448986615,"Ann Arbor","MI"
127,"Satellite",12,6,0.0495980261725089,"Normal","IL"
128,"Low Point",3,3,0.049204580113412,"Salt Lake City","UT"
129,"Babe",15,10,0.0473842812484413,"Centerville","OH"
130,"Slag Dump",10,14,0.0469751642815946,"Pittsburgh","PA"
131,"ScooberDivers",10,10,0.0411786864126481,"Lake Wales","FL"
132,"Space Coast Ultimate",10,8,0.0403348076905151,"Melbourne","FL"
133,"Cojones",4,19,0.03883262078034,"San Francisco","CA"
134,"Foxtrot",10,16,0.0356037880562996,"Austin","TX"
135,"Oakgrove Boys",6,16,0.032935877434715,"ARLINGTON","VA"
136,"Predator",11,10,0.031826908728771,"Hattiesburg","MS"
137,"Ender's Outcasts",10,15,0.0311921074374505,"Somerville","MA"
138,"Flash Flood",2,4,0.0300696641958934,"Dallas","TX"
139,"Supercell",11,16,0.0298457642552076,"Oklahoma City","OK"
140,"Burly",7,4,0.0284442563143525,"Burlington","VT"
141,"Syndicate",7,12,0.0284300521044051,"Colorado Springs","CO"
142,"The Berkeley Bobcats",1,4,0.0281449006783005,"Berkeley","CA"
143,"Louisiana Second Line",6,7,0.0281191707946568,"Baton Rouge","LA"
144,"Cockfight",4,9,0.0265836507899402,"Columbia","SC"
145,"Rip City",2,11,0.0255921182557962,"Portland","OR"
146,"Vicious Cycle",8,5,0.0244722305724859,"Gainesville","FL"
147,"Club M - Magma",2,4,0.022462243365972,"Montreal","Québec"
148,"Sandbaggers",1,10,0.0214427675358821,"Washington","UT"
149,"Regiment",2,6,0.0206998117371119,"St Johns","Newfoundland/Labrador"
150,"Daybreak",1,17,0.0195785628405469,"Denver","CO"
151,"Ditto A",10,8,0.0178131008406101,"Gary","IN"
152,"Waste Management Squad",0,4,0.0176138642972938,"Seattle","WA"
153,"Thunder Boys",3,16,0.0175173536888701,"Portsmouth","NH"
154,"Green Means Bro",4,4,0.0174897991976582,"Philadelphia","PA"
155,"Journeymen",3,3,0.0160290593371197,"Sunnyvale","CA"
156,"Chimney",8,18,0.0159788643782688,"Cleveland","OH"
157,"Little Teapots",3,3,0.0145161827112854,"Santa Cruz","CA"
158,"DUPlex",3,9,0.014265303666056,"Dallas","TX"
159,"Adelphos",8,11,0.0132901608474817,"Philadelphia","PA"
160,"Bomb Squad",7,12,0.0131698619683671,"Towson","MD"
161,"Boulder United Flatiron Hammers",2,4,0.0129158994272372,"Boulder","CO"
162,"Barefoot",6,6,0.0128202089296275,"Tupelo","MS"
163,"Big Muscle Boys",2,5,0.012791229540973,"Storrs","CT"
164,"Helots",9,8,0.0116929923517067,"Sparta","NJ"
165,"Rampage",7,13,0.0116573209135528,"Huntsville","AL"
166,"Red Bat",5,18,0.0107740229839012,"DES MOINES","IA"
167,"Yacht Club",3,16,0.0105632615987048,"Kansas City","MO"
168,"E.V.I.L.",8,15,0.0105435940744594,"Fort Worth","TX"
169,"Sherbrooke Gentlemen's Club",2,4,0.0104282920028548,"Sherbrooke","QC"
170,"Watch City",3,9,0.00991242705505058,"Medford","MA"
171,"Red Imp.ala",5,19,0.0097849375687881,"Ferndale","MI"
172,"War Machine",6,25,0.00941037565042836,"Birmingham","AL"
173,"Trent's Team",3,11,0.00938909323992464,"Starkville","MS"
174,"BlackER Market Y",4,3,0.00932068824787463,"Lombard","IL"
175,"OC Crows",5,18,0.00870214582687653,"Fullerton","CA"
176,"Milwaukee Revival",6,18,0.00849565409640462,"Milwaukee","WI"
177,"Battleship",7,13,0.00727846026289387,"Mobile","AL"
178,"Arithmetic Ultimate",1,4,0.00707980993749193,"Mountain View","CA"
179,"Comunidad El Oso",1,5,0.00679469891277645,"Bogota","Bogota D.C."
180,"Hazard",6,10,0.00672476987744569,"Erie","PA"
181,"Alamode",6,19,0.00621487265405738,"San Antonio","TX"
182,"Rawhide",5,10,0.00613308006207211,"Tulsa","OK"
183,"DINGWOP",1,5,0.00600380213615833,"Duluth","MN"
184,"Sky Hook",8,16,0.00581662582980923,"New York","NY"
185,"Rock Steady",2,4,0.00579841803701879,"Austin","TX"
186,"Winc City Fog of War",4,13,0.00577042776214896,"Winchester","VA"
187,"NEO",9,18,0.00530626176647803,"Northeast","OH"
188,"Madhouse",2,9,0.00529602883613648,"Halifax","Nova Scotia"
189,"Spring Break '93",5,14,0.00501218187647076,"Hartford","CT"
190,"White Sauce Hot Sauce",3,4,0.00461180505281178,"KEW GARDENS","NY"
191,"Old Ephraim",0,4,0.00441637023941639,"Logan","UT"
192,"Villains",4,9,0.00427061859845536,"Franklin","TN"
193,"Gentlemen's Club",2,11,0.00405608857042001,"Knoxville","TN"
194,"Tyranny",1,11,0.00405187378781823,"Tampa","FL"
195,"Scootlyfe",1,10,0.00355553658391333,"Tallahassee","FL"
196,"Midnight Meat Train",5,13,0.00353959375844091,"Grand Rapids","MI"
197,"Traffic (M)",2,15,0.0035257731301194,"Troy","AL"
198,"Black Knights",4,3,0.00324068204423062,"West Point","NY"
199,"MomINtuM",6,7,0.00320741756530131,"Indianapolis","IN"
200,"Flying Dutchmen",2,16,0.0025796756471336,"Columbus","OH"
201,"Surrilic Audovice",3,17,0.00250115124678985,"Richardson","TX"
202,"Messengers-B",3,19,0.00224951895322269,"Austin","TX"
203,"A-Block",2,4,0.00213515000078863,"Athens","OH"
204,"Bearproof",4,13,0.00197456823359455,"Harrisburg","PA"
205,"Not A Sport",3,3,0.0018840468524522,"Somerset","NJ"
206,"BlackER Market X",2,4,0.00183818211782574,"Lombard","IL"
207,"Genny Lite",2,13,0.00147519615659112,"Rochester","NY"
208,"Quaze",2,10,0.00145273121521027,"HOUSTON","TX"
209,"Fathom II",0,6,0.00131299750880353,"Newport News","VA"
210,"Highlight Reel",2,4,0.00101053774647556,"attleboro","MA"
211,"Festive Salmon",2,4,0.000917868752058133,"New York","NY"
212,"Fusion",3,7,0.000755646858365555,"Rhinebeck","NY"
213,"Komori",0,5,0.000660909997808578,"Vancouver","British Columbia"
214,"UpRoar Claws",1,4,0.00065008596898411,"Tampa","FL"
215,"Apollo 7",1,4,0.000522465235662229,"West Chester","PA"
216,"Fargoats",0,6,0.000447358969202824,"Fargo","ND"
217,"Hail Mary",1,10,0.000442993955818016,"Lynchburg","VA"
218,"Tsunami B",2,6,0.00038627572778338,"Saint Louis","MO"
219,"Texas Heatwave",2,5,0.000348296081605882,"Houston","TX"
220,"Stuyvesant Sticky Fingers Alumni",2,5,0.000344624536601303,"New York","NY"
221,"Miner Magic",0,4,0.0002963401378665,"Rolla","MO"
222,"defunCT",0,17,0.000290858761969297,"Naugatuck","CT"
223,"Bird Patrol",3,14,0.000287948539594509,"Bloomington","IN"
224,"desert penguins",1,7,0.000250496551538275,"San Diego","CA"
225,"Goaltimate All Stars",1,6,0.000164388361946993,"San Diego","CA"
226,"HB Woodlawn (HBW United)",1,5,0.000164124688600442,"Arlington","VA"
227,"Buffalo Open",1,14,0.000163790496517531,"Buffalo","NY"
228,"Huckleberry",0,4,0.000148680728777506,"LRFayettenam","AR"
229,"Black Market III",0,15,5.36856054311919e-05,"Lombard","IL"
230,"Axial Tilt",0,5,4.1482525915852e-05,"Bethlehem","PA"
231,"Bees",1,5,2.05312067272445e-05,"Long Island","NY"
232,"Identity Crisis",0,7,1.68995630905229e-05,"St Louis","MO"
233,"Nasty Girls",1,5,7.94739135732188e-06,"urbana","IL"
234,"Black Penguins Alumni",0,0,0,"Bourbonnais","IL"
234,"Ditto B",0,3,0,"Gary","IN"
234,"Miami-Upper (Miami Alum)",0,0,0,"Oxford","OH"
234,"Parkland - PLU Alumni",0,0,0,"Parkland","WA"
234,"Reaper Alum X",0,0,0,"Charleston","IL"
234,"Sad Mountain",0,0,0,"Greenfield","MA"
234,"Space Force",0,5,0,"Pittsburgh","PA"
