"","Team","Competition Level","Gender Division","Competition Division","College Region","College Conference","Wins","Losses","Links","Rating"
"128","Navy","College","Men","Division III","Atlantic Coast","Northern Atlantic Coast DIII","14","11","/teams/events/Eventteam/?TeamId=PKSkInPRdQb8AaTzvxXpZ%2fwpSpV2Rucp98JpzG8lFAU%3d",0.346602732620995
"129","Oklahoma State","College","Men","Division I","South Central","Ozarks DI","9","7","/teams/events/Eventteam/?TeamId=j7zIHsEoSStTdnbxUMoj2qBRB3682%2fdEFH7LUnVny2k%3d",0.344505309285701
"130","Texas A&M B","College","Men","Developmental","South Central","South Texas DI","8","2","/teams/events/Eventteam/?TeamId=%2b%2bXs0wZalmdzrfBu6wIp9s%2bhlPSepktRiZVUvYs5wI4%3d",0.341071825395523
"131","Whitman","College","Men","Division I","Northwest","Northwest DIII","7","7","/teams/events/Eventteam/?TeamId=pWhAvD22y8UdAprDxT%2bnE5UP4wsaapvQSmzp6kjZKSQ%3d",0.333609689635284
"132","Edinboro","College","Men","Division I","Ohio Valley","West Penn DI","11","7","/teams/events/Eventteam/?TeamId=nPpJKdHTD2%2b4KHTtAPACfEyYsOFkq7FS%2bcNRAd8lNgU%3d",0.327288005267479
"133","Saint Louis","College","Men","Division I","South Central","Ozarks DI","11","7","/teams/events/Eventteam/?TeamId=yYSwXY2i9gEUMvYxONjJtA2kSQfNyXIuBtcSLipbums%3d",0.313778406887442
"134","MIT","College","Men","Division I","New England","Metro Boston DI","10","1","/teams/events/Eventteam/?TeamId=di88oqxrUWAbUAbWvnEIPpZ2Xt2SVeR%2fDee0nxnbHiY%3d",0.303889950413728
"135","Liberty","College","Men","Division I","Atlantic Coast","Virginia DI","9","11","/teams/events/Eventteam/?TeamId=IMuvM5U1f%2fVlS79c%2bVlh9ET2t4hj4oSvNkENt20MJos%3d",0.287904837406913
"136","Texas-Dallas","College","Men","Division I","South Central","North Texas DI","10","6","/teams/events/Eventteam/?TeamId=ZiwD8eKNnkXY5HoTiF%2bPyqsmjksh1CSMRrvkYIUdpRk%3d",0.277452876252693
"137","Appalachian State","College","Men","Division I","Atlantic Coast","Carolina DI","12","2","/teams/events/Eventteam/?TeamId=kDpZlPeZtYxuEsBO2Zl6y3JXtvhWfhraWqegorg%2fy78%3d",0.268996698743757
"138","Knox","College","Men","Division III","Great Lakes","Illinois DIII","13","6","/teams/events/Eventteam/?TeamId=0qfpsFOFzBh3S7DSsowt1Yqccp4WEBMxVkkd8NI%2bCmE%3d",0.262270768459855
"139","Humboldt State","College","Men","Division I","Southwest","NorCal DI","9","9","/teams/events/Eventteam/?TeamId=ktcIqJHEUwa6ARFpvn5oGM5RIV1%2bR0ONqxVGOvaTJCk%3d",0.259492936923001
"140","Johns Hopkins","College","Men","Division I","Atlantic Coast","Colonial DI","8","12","/teams/events/Eventteam/?TeamId=%2bWTF70g3CHNXwsONnrGF6kboDX8JAZQcpvfIs4yI6Oo%3d",0.250270967962394
"141","Haverford","College","Men","Division III","Ohio Valley","East Penn DIII","13","11","/teams/events/Eventteam/?TeamId=Dfqz%2beW75o8%2bNMB02W49X8daFAhJAQ5j1zr%2fII2Js%2fg%3d",0.249903419550903
"142","Boise State","College","Men","Division I","Northwest","Big Sky DI","4","5","/teams/events/Eventteam/?TeamId=C4FfvY85qhaiVVBVPce5HJq6DZIrnoCCVcbQTtLXzk4%3d",0.249778063718418
"143","Michigan State","College","Men","Division I","Great Lakes","Michigan DI","6","8","/teams/events/Eventteam/?TeamId=BbBQpnXbg0B1Rz%2bFPbAQbk0SMuTUbz1Is3KZGfJrHvg%3d",0.24720887297135
"144","San Jose State","College","Men","Division I","Southwest","NorCal DI","5","6","/teams/events/Eventteam/?TeamId=OK9ukDpH4wfrLNmFs9zUaTOmwFDGgOHHrGdqxVeb65c%3d",0.239277348100578
"145","West Chester","College","Men","Division I","Ohio Valley","East Penn DI","13","9","/teams/events/Eventteam/?TeamId=qGw1m%2bmGzQhbZStKGvMSucQkl233rPpWNkO5AxIomDY%3d",0.237128942798954
"146","Lewis & Clark","College","Men","Division III","Northwest","Northwest DIII","8","3","/teams/events/Eventteam/?TeamId=MYFVLmUmE7W%2bxHrMZk27Y4oimt3x8XO%2bBVdaBvqTlLU%3d",0.237062146545021
"147","Cedarville","College","Men","Division III","Ohio Valley","Ohio DIII","8","6","/teams/events/Eventteam/?TeamId=pZUIh3BT98aNKtd1u2eH%2fAsS6shGhki24vAMUVeYxAQ%3d",0.23654029258888
"148","Colorado School of Mines","College","Men","Division III","South Central","Northern South Central DIII","9","9","/teams/events/Eventteam/?TeamId=1lHNidtRY3%2fJviPrmGI5MXUTckwp3n0v9HktLJCQnQs%3d",0.235757098694164
"149","Syracuse","College","Men","Division I","Metro East","Western NY DI","8","5","/teams/events/Eventteam/?TeamId=9%2fr6VgQx%2b4WsZMrf0jVfiEZ5yzSzLP0UqDdsYPKD3DU%3d",0.234013867223431
"150","Bates","College","Men","Division III","New England","North New England DIII","12","6","/teams/events/Eventteam/?TeamId=%2b4gm1%2bik3WlKxSF65M%2fr1MMCdydfPS9aFzpnmrJhasM%3d",0.229715987245692
"151","Bentley","College","Men","Division III","New England","Metro Boston DIII","9","3","/teams/events/Eventteam/?TeamId=BhaUDPg1D0x2dNfCztGGCyeK1YGcbThSg9z3O9kOry8%3d",0.216228667069606
"152","Alabama-Birmingham","College","Men","Division I","Southeast","Gulf Coast DI","7","18","/teams/events/Eventteam/?TeamId=fELZWpSEzioofgXJuroLaxe2iLXkCdO9BAT6owBt3gg%3d",0.215801052103297
"153","Georgia College","College","Men","Division III","Southeast","Eastern Southeast DIII","10","8","/teams/events/Eventteam/?TeamId=I7jQiLoR4Wi0nHMqyMmdZ7Ut9c4VWldLMoP2HnFxBWg%3d",0.209675514564307
"154","Kansas State","College","Men","Division I","South Central","Ozarks DI","9","9","/teams/events/Eventteam/?TeamId=P5OopdYXgb%2bF8DQuvXVFaQf4UkDGaTG8jm4K05dE9y0%3d",0.20773063322408
"155","Cal Poly-Pomona","College","Men","Division I","Southwest","SoCal DI","7","5","/teams/events/Eventteam/?TeamId=gntlJzCFM1RFGts5qarwtqV04eG6eOnqTaaPolZBazo%3d",0.206705427122601
"156","American","College","Men","Division I","Atlantic Coast","Colonial DI","12","9","/teams/events/Eventteam/?TeamId=dONAg4zdJqvI8BPsCrBe6NOvFapyugN6BIFKsKBsm0U%3d",0.206627460466435
"157","Duke","College","Men","Division I","Atlantic Coast","Carolina DI","8","10","/teams/events/Eventteam/?TeamId=F5D4gEB%2b4TiO507xjaNd9Pd1PpTU7qmXdeQs47VyqQk%3d",0.202441318597823
"158","NYU","College","Men","Division I","Metro East","Metro NY DI","7","9","/teams/events/Eventteam/?TeamId=aufgVHUnmlD4WTDWxCN66q%2fYdWGnWDOeeTqlsx6rNpw%3d",0.201613239205237
"159","Missouri","College","Men","Division I","South Central","Ozarks DI","9","10","/teams/events/Eventteam/?TeamId=M%2bqHPpOv2pFU1Pv6eNc78su%2fqhLDJy3Yu%2fqCxPLNXs0%3d",0.200732980163371
"160","Pennsylvania","College","Men","Division I","Ohio Valley","East Penn DI","8","20","/teams/events/Eventteam/?TeamId=N4tGgiijID79HzFUMm1lIFGVQda%2f7PQE%2fkoOcfoL5Wk%3d",0.190744112746707
"161","Bowdoin","College","Men","Division III","New England","North New England DIII","10","5","/teams/events/Eventteam/?TeamId=h71qNdruesk4kN%2bBErX6jZmlRl9QgbT7cKA4qGXwBAM%3d",0.188460133490054
"162","Occidental","College","Men","Division III","Southwest","Southwest DIII","8","7","/teams/events/Eventteam/?TeamId=ofp5lL7gSfeN9g1JMez%2bOy897NILIg3WOtfbkm6llGY%3d",0.179231423312876
"163","New Hampshire","College","Men","Division I","New England","North New England DI","4","9","/teams/events/Eventteam/?TeamId=%2b8ai2ns211h94qsKdsCL9LwakpqRxG012zLScfgxidI%3d",0.177055056839342
"164","Mississippi State","College","Men","Division I","Southeast","Gulf Coast DI","11","14","/teams/events/Eventteam/?TeamId=AkNJpncB8StV46G%2femh%2fscGD1isVYQvkdD%2bXZT7qvao%3d",0.175722974296536
"165","Vanderbilt","College","Men","Division I","Southeast","Gulf Coast DI","10","7","/teams/events/Eventteam/?TeamId=viUfnl6I2l%2bFOxFHsrloXazBe60Hv0egAivVhqA8kbI%3d",0.173214596008199
"166","Minnesota B","College","Men","Developmental","North Central","Northwoods DI","14","2","/teams/events/Eventteam/?TeamId=KdPKYOOWkQuYG2tVEN6Whbr6GEdTQh3ms5OG7V9U7s8%3d",0.17320893525013
"167","Dayton","College","Men","Division I","Ohio Valley","Ohio DI","8","3","/teams/events/Eventteam/?TeamId=qSM2O%2fvcOEgI%2ffEEk%2fNkurBYOEZLZR%2bkb9Ci5xo5MCE%3d",0.169901468071122
"168","Texas Christian","College","Men","Division I","South Central","North Texas DI","11","9","/teams/events/Eventteam/?TeamId=E1MLj45mT5byioM1EbTrgFLod4zfur%2bDg%2fvfUUZgcAs%3d",0.169457683075494
"169","Swarthmore","College","Men","Division III","Ohio Valley","East Penn DIII","15","6","/teams/events/Eventteam/?TeamId=c3euS7C%2blYGDGW65%2fcLH4EOG7Vcb6U1UaiZRLn27kKM%3d",0.16942996812494
"170","SUNY-Buffalo","College","Men","Division I","Metro East","Western NY DI","5","8","/teams/events/Eventteam/?TeamId=rYQUJ9LMmkRVQuXI9IK8NdnVDRRM%2bdvb9ltOj41W%2bfM%3d",0.167810473438342
"171","Whitworth","College","Men","Division III","Northwest","Northwest DIII","12","5","/teams/events/Eventteam/?TeamId=%2bo7T%2bg%2bWJM9CdQOcV3g4IntHeMQ%2fURW5vuDq5QDXRj4%3d",0.167062997639864
"172","Missouri S&T","College","Men","Division III","South Central","Northern South Central DIII","8","4","/teams/events/Eventteam/?TeamId=TcHAao6MQG5yPY00UibMKk15AW%2fIFAf8aKNBOgxbHOY%3d",0.164893290596303
"173","Rhode Island","College","Men","Division I","New England","South New England DI","12","7","/teams/events/Eventteam/?TeamId=pfKVCQmOzQUk3sNGxA9dmXLnRiMjNYj9nRwTsnAZJj4%3d",0.162161695534805
"174","Boston University","College","Men","Division I","New England","Metro Boston DI","5","7","/teams/events/Eventteam/?TeamId=XKo1SlHMeQz1Dqo1w9weT%2bxP9pqZFkLtwbG%2bJpWZKwo%3d",0.160092596905068
"175","Army","College","Men","Division III","Metro East","Hudson Valley DIII","6","7","/teams/events/Eventteam/?TeamId=Bpp7A%2frr05NamJReP8Fsk9NbpdsFWFTFenF9am2Z5V0%3d",0.15757673680864
"176","Puget Sound","College","Men","Division III","Northwest","Northwest DIII","10","9","/teams/events/Eventteam/?TeamId=PBzY6DSk%2bsAmPy%2basFL4rFtvp4hpHOHlx402Bcyi7kM%3d",0.152715807385421
"177","Georgia State","College","Men","Division I","Southeast","Southern Appalachian DI","4","12","/teams/events/Eventteam/?TeamId=0JsYDH5zmHzNn%2b9do%2bb53vhchcW5HfS2Ud03Rc7uG2c%3d",0.151205127226243
"178","Rice","College","Men","Division III","South Central","Texas DIII","6","8","/teams/events/Eventteam/?TeamId=8hYqMmABou0kA9%2fT%2fckGrUG9SwtGyk2eOgXawYNWgN8%3d",0.150491105345383
"179","Towson","College","Men","Division I","Atlantic Coast","Colonial DI","4","13","/teams/events/Eventteam/?TeamId=evMkBr3H4vGohZl6eX44eZPcum4VRT3OYLClMHx363w%3d",0.150164076696284
"180","Drexel","College","Men","Division I","Ohio Valley","East Penn DI","12","4","/teams/events/Eventteam/?TeamId=BFzZ6lcyRizoJKyjtIoO9bR7gAd1Im3qow5OnrsdWlU%3d",0.148801750877286
"181","Pittsburgh B","College","Men","Developmental","Ohio Valley","Ohio Valley Dev","14","6","/teams/events/Eventteam/?TeamId=E5Kfa6ICgOTCiFic4z5LbfkcOvtDj5nOKq%2fC9%2fE10Hc%3d",0.146793364160354
"182","Valparaiso","College","Men","Division III","Great Lakes","East Plains DIII","11","8","/teams/events/Eventteam/?TeamId=oYbTiU7%2fbOA8Qm89sPQ9pRKyOPR4MI9%2bC7l%2fPvveGOo%3d",0.14410067352664
"183","Elon","College","Men","Division III","Atlantic Coast","Carolina DIII","4","9","/teams/events/Eventteam/?TeamId=iE5PD33%2bx1FSAMjG7nwviDW%2b%2btM1N371D0GVRySZhJk%3d",0.14368669752075
"184","St Olaf","College","Men","Division III","North Central","Northwoods DIII","4","10","/teams/events/Eventteam/?TeamId=cpr7oQe%2bweUva8ycmrdB%2fh2hvNlKTezo9EQ67i7qmiE%3d",0.142803720221888
"185","Missouri State","College","Men","Division I","South Central","Ozarks DI","10","7","/teams/events/Eventteam/?TeamId=kxEJbItg861MwPfNSDLDAcY9dlphQ1qeX1gL2%2fyr0Hk%3d",0.141497202784027
"186","Xavier","College","Men","Division III","Ohio Valley","Ohio DIII","8","12","/teams/events/Eventteam/?TeamId=KxieV8Ws83i8Nrzn3lrtDwjeKgIPEMH2YDLgjYfGO3w%3d",0.13618729631965
"187","Marquette","College","Men","Division I","North Central","Lake Superior DI","12","0","/teams/events/Eventteam/?TeamId=VQztMHq2ylsdj0cfLMz%2b8Hxd5w6fD8jfrUZ1o3kf0ew%3d",0.135273861090253
"188","Harding","College","Men","Division III","South Central","Northern South Central DIII","6","5","/teams/events/Eventteam/?TeamId=SRaXosNiWmrB0gF2%2bv6q%2faHVohC0ZABbznwu7QzeRVI%3d",0.133993480614262
"189","Rutgers","College","Men","Division I","Metro East","Metro NY DI","5","6","/teams/events/Eventteam/?TeamId=oaXE5s9dgIUMtPdknoFWUn%2bq0TTGI4bBiJxaGp6CLvM%3d",0.133734064167157
"190","Kalamazoo","College","Men","Division III","Great Lakes","Michigan DIII","6","7","/teams/events/Eventteam/?TeamId=zFnhRKO8KQSM9jPjpd4%2f5%2fREgK8KvIYT8WjesvrG9m4%3d",0.132504037043371
"191","East Carolina","College","Men","Division I","Atlantic Coast","Carolina DI","6","15","/teams/events/Eventteam/?TeamId=NOfaWwZo%2fsolxl%2bJB17wpFt2SiMCu0UcfzgH9uzgM3c%3d",0.129834279461697
"192","Truman State","College","Men","Division III","South Central","Northern South Central DIII","6","13","/teams/events/Eventteam/?TeamId=%2f9JHI%2bPjMnwM2z4xVzwmM4jInsNBCYWc8G7tdyqFBoY%3d",0.127875768677054
"193","Grand Valley State","College","Men","Division I","Great Lakes","Michigan DI","9","3","/teams/events/Eventteam/?TeamId=qqYPxOPF28JSoS9WiQ1wzVl53fAdOWRvB9AWaaI9EDc%3d",0.127582767513323
"194","Wisconsin-Milwaukee","College","Men","Division I","North Central","Lake Superior DI","4","6","/teams/events/Eventteam/?TeamId=JdCQeGd1ldCORa4kZ2WH27%2bwI%2bNylkCKThazWv28LgE%3d",0.123150806551941
"195","Texas-Arlington","College","Men","Division I","South Central","North Texas DI","2","10","/teams/events/Eventteam/?TeamId=A%2bQQMXyNLxdyQBq%2beceiRNfNGMdV91wgOZffBY1VyzI%3d",0.123033447565115
"196","Wentworth Institute of Technology","College","Men","Division III","New England","Metro Boston DIII","3","7","/teams/events/Eventteam/?TeamId=zmiw45DQZ0N7XzOtI0JBJFfzxiZ2bdoiu6TU60C%2f2NI%3d",0.120444193884294
"197","Northern Arizona","College","Men","Division I","Southwest","Desert DI","5","7","/teams/events/Eventteam/?TeamId=gBJZqIleakKjm1D4Q66PZpwLZ9WMHqtAaJcfm8vA8dQ%3d",0.120413261177357
"198","Idaho","College","Men","Division I","Northwest","Big Sky DI","5","7","/teams/events/Eventteam/?TeamId=XUjmoJ3Gr1IyQpHfYrkrhuATD%2fhqwkha5GQQu86nNpk%3d",0.116900824488454
"199","Miami","College","Men","Division I","Southeast","Florida DI","12","8","/teams/events/Eventteam/?TeamId=fGa8tvuSpxeV5usYdt04ssudkQ%2bepHquurfsV9X4WPg%3d",0.11570750531086
"200","Washington State","College","Men","Division I","Northwest","Big Sky DI","3","8","/teams/events/Eventteam/?TeamId=K5zpnfLtY1aMUku2Wn00vToHKNtXxyYqTyUw77kMi6A%3d",0.115592890283196
"201","Florida Tech","College","Men","Division III","Southeast","Eastern Southeast DIII","11","7","/teams/events/Eventteam/?TeamId=72DDvg5sw4THjsj1ljbx7B6x7%2bxhLG8%2fd6E1XB6%2bFos%3d",0.112027090550825
"202","Rochester","College","Men","Division I","Metro East","Western NY DI","8","6","/teams/events/Eventteam/?TeamId=eJ%2fj76miD9grwGTDBiG1DhxwWlaVlFZ2ppN%2f5k5CB80%3d",0.111375456354949
"203","Messiah","College","Men","Division III","Ohio Valley","West Penn DIII","11","10","/teams/events/Eventteam/?TeamId=fLROpVGomaod4oPBZWFrNpwyTjc4WjoKg3EGIc76VK4%3d",0.1088129412194
"204","RIT","College","Men","Division I","Metro East","Western NY DI","5","8","/teams/events/Eventteam/?TeamId=PW2Mc1S24WWlPCXcOH2ZNpLIMk2ECICZe6MkyWaPKrs%3d",0.105702178929397
"205","Oberlin","College","Men","Division III","Ohio Valley","Ohio DIII","6","8","/teams/events/Eventteam/?TeamId=hJ2GpKPhluWJvUduwtXfbxs6eBFjiHgPchlN17PznCw%3d",0.105404289975296
"206","California-Irvine","College","Men","Division I","Southwest","SoCal DI","2","6","/teams/events/Eventteam/?TeamId=53l2%2btswgKajABYmjDJ6%2fvmpKSTzyVnZpXU0g3VGw%2fI%3d",0.104223642504949
"207","North Carolina B","College","Men","Developmental","Atlantic Coast","Carolina Dev","5","7","/teams/events/Eventteam/?TeamId=tlxifg%2fv4LhZiXARLbziaYZN9C5sYLi84ELneqZq8cs%3d",0.10071319218077
"208","Miami (Ohio)","College","Men","Division I","Ohio Valley","Ohio DI","2","9","/teams/events/Eventteam/?TeamId=sOn7D%2bLOD8zSaeN%2f3%2bekoBUHeqVOWxH9eFCug%2f%2f88gM%3d",0.09938195794976
"209","Central Arkansas","College","Men","Division I","South Central","Ozarks DI","8","7","/teams/events/Eventteam/?TeamId=jIsk0EurFn9kwiOZ1W9B3M5vYaT9aoB%2boT13nIqviDw%3d",0.095885452937393
"210","Washington B","College","Men","Division I","Northwest","Cascadia DI","9","12","/teams/events/Eventteam/?TeamId=3pWrSe6hin2sS5oYr2EXFOPHtrMbT05%2fKQMYmBzQe3A%3d",0.0937116846112993
"211","Wooster","College","Men","Division III","Ohio Valley","Ohio DIII","4","6","/teams/events/Eventteam/?TeamId=TIs5hU96REPv9d1XtH2X7BEm%2fk%2fODB40W6LlDzUTdx8%3d",0.0920723379179139
"212","North Georgia","College","Men","Division III","Southeast","Eastern Southeast DIII","12","6","/teams/events/Eventteam/?TeamId=O8X%2bwm0r%2fz%2f6iGtcjHP51fZDsYNhL9Ok10TlFvsIsgE%3d",0.0869274530459833
"213","Indiana Wesleyan","College","Men","Division III","Great Lakes","East Plains DIII","6","8","/teams/events/Eventteam/?TeamId=Z8R43ibF8rkQyw2oVBPkR5IPtZhEbBQ%2fkGtcuSIzTWs%3d",0.0778209235449618
"214","Olivet Nazarene","College","Men","Division III","Great Lakes","Illinois DIII","10","9","/teams/events/Eventteam/?TeamId=Ao4nS%2biPWFUcAoyE7lQYV3QMSdnPnuJAWcaV7JuVAiA%3d",0.0749125446725882
"215","Maryland-Baltimore County","College","Men","Division I","Atlantic Coast","Colonial DI","2","7","/teams/events/Eventteam/?TeamId=Dg7Y9oXzXZiA4u3gGtEoDG%2fJR0Odj0cL9ah0B4FdwUE%3d",0.0747293727527236
"216","Northern Iowa","College","Men","Division I","North Central","West Plains DI","8","3","/teams/events/Eventteam/?TeamId=u%2b9ZUjd1uYDenpJyVtC8n3Xi06MzhxPMqebljlnQO5U%3d",0.0737809616134406
"217","Claremont","College","Men","Division III","Southwest","Southwest DIII","4","4","/teams/events/Eventteam/?TeamId=QPbZXW%2fok%2fTAOvFsSqql2ujIAAPNbMMQlbZEpVajj3E%3d",0.0710515768517866
"218","SUNY-Fredonia","College","Men","Division III","Metro East","Western NY DIII","5","8","/teams/events/Eventteam/?TeamId=ne%2fKZWOY1pmBfxTSP0HOJJ2CJLviVeSVfbOuJISd5hw%3d",0.0703545936765521
"219","SUNY-Albany","College","Men","Division I","Metro East","Hudson Valley DI","7","6","/teams/events/Eventteam/?TeamId=f243f1wotbGV6h%2bqxtUOUDTk5ad8uWJSJnigT7XyKes%3d",0.0699666829402038
"220","North Florida","College","Men","Division I","Southeast","Florida DI","1","10","/teams/events/Eventteam/?TeamId=jQ3KKiYvqLgNAzm%2ffPam3EQnYA%2fKVNmzAR6ocECDu%2fc%3d",0.0698180388061593
"221","North Park","College","Men","Division III","Great Lakes","Illinois DIII","7","7","/teams/events/Eventteam/?TeamId=QvO%2fvywq8Ae9foarVJVd9TfLsmBULpXDzAHOqnvoyU0%3d",0.067916361308652
"222","Colorado-Denver","College","Men","Division I","South Central","Rocky Mountain DI","7","10","/teams/events/Eventteam/?TeamId=U%2bvT9QiTMMwft2MSR9Ewa0u5Wx4m6an%2fpXYxKD3ZExA%3d",0.067714061589003
"223","Arkansas State","College","Men","Division I","South Central","Ozarks DI","10","2","/teams/events/Eventteam/?TeamId=akZvRLP4lIePFFE9u%2ftuq7NvtNVsOhlhwe0i41RPWCQ%3d",0.0652687930274412
"224","Eastern Illinois","College","Men","Division III","Great Lakes","Illinois DIII","9","11","/teams/events/Eventteam/?TeamId=U0j8i9rY7otk4UtHblKiLiPCEiyC%2f32fYkJdrb%2fvB40%3d",0.0646293489818128
"225","SUNY-Geneseo","College","Men","Division III","Metro East","Western NY DIII","11","3","/teams/events/Eventteam/?TeamId=F%2fkgCShzg8avSa7p97Y%2f1BNi4v3yLDeWlOAED7Y47ws%3d",0.0621069793882139
"226","SUNY-Binghamton","College","Men","Division I","Metro East","Western NY DI","7","5","/teams/events/Eventteam/?TeamId=gY7fLkoHX7HAt7MfDsCpRfU6zYRNgn47rwXwms8q2VI%3d",0.0620134835668168
"227","Wisconsin B","College","Men","Developmental","North Central","Lake Superior DI","7","11","/teams/events/Eventteam/?TeamId=IcHsO8flBN39Ismnj6g3pKtLbNrxXMLioqtLBLKMtqY%3d",0.061467206691336
"228","Stephen F Austin","College","Men","Division I","South Central","North Texas DI","5","14","/teams/events/Eventteam/?TeamId=Aaw7MuoV9F9Fq03MsGSmBMaM6vtc6LSWRioeIGLzbxg%3d",0.0605150227964792
"229","Ithaca","College","Men","Division III","Metro East","Western NY DIII","7","11","/teams/events/Eventteam/?TeamId=rKNEWZFPln%2bY20ZyDrxO%2bmffHs9x1vA0knrbNS0QJyQ%3d",0.0571224737875843
"230","Stevens Tech","College","Men","Division III","Metro East","Metro NY DIII","10","7","/teams/events/Eventteam/?TeamId=4nPnkTSjX02rl8hLCS7qWH3AI%2bExX2YvIpgmc90FzDw%3d",0.0539886304429541
"231","Samford","College","Men","Division III","Southeast","Western Southeast DIII","1","13","/teams/events/Eventteam/?TeamId=6yFAMFSmlm3poQ814nsvYYtE2HDhAUXk5e%2byaoJjnCc%3d",0.0538081565742781
"232","Texas-San Antonio","College","Men","Division I","South Central","South Texas DI","11","13","/teams/events/Eventteam/?TeamId=%2fEOcqYqq95reYIoOb1bpaF04zhI44sobYoelL76uJRk%3d",0.0523565283876796
"233","Houston","College","Men","Division I","South Central","South Texas DI","7","3","/teams/events/Eventteam/?TeamId=6KUlIyn0AGDeqv86qiEtP70grieWPHM4yCdmu9mkS7U%3d",0.0522139115053145
"234","Western Michigan","College","Men","Division I","Great Lakes","Michigan DI","8","4","/teams/events/Eventteam/?TeamId=DuAR%2bKvZN9MQ%2fGirC%2fNni4%2bbjC08tUefqQulpKUe%2fQ4%3d",0.048382841342406
"235","Arizona State B","College","Men","Developmental","Southwest","Southwest Dev","3","8","/teams/events/Eventteam/?TeamId=ERQ%2bmL3zPire95YHuq4%2bSJxndwgt0T4xCmoQQ0Ci4cQ%3d",0.0480556749663399
"236","Central Florida B","College","Men","Developmental","Southeast","Southeast Dev","10","3","/teams/events/Eventteam/?TeamId=drfTqz0ru%2fLEQ75Mwcl12jZ2HSSdDJm%2fKI%2fJyI1Dq2w%3d",0.047072621137901
"237","Western Washington B","College","Men","Developmental","Northwest","Cascadia DI","4","11","/teams/events/Eventteam/?TeamId=GjO6jnvQ5iix0U%2f5SrKclueez8VzhTQ6IEOaePMY2Ac%3d",0.0467751053074583
"238","Nebraska","College","Men","Division I","North Central","West Plains DI","4","8","/teams/events/Eventteam/?TeamId=kBp4y4qY5%2f2Tdn8OTzv3Mj%2f0x8HVtAy%2fppkff5ggtFU%3d",0.0454194125048956
"239","Drake","College","Men","Division III","North Central","West Plains DIII","8","7","/teams/events/Eventteam/?TeamId=df6zx2dqGIApGXjQNJVacN8GVeKxMhcuxKpWYqjQCFQ%3d",0.0433071819141637
"240","SUNY-Cortland","College","Men","Division III","Metro East","Western NY DIII","9","25","/teams/events/Eventteam/?TeamId=aAC7GzF3IslXjlQUMNLdViG7LT2tX7FhKg%2bfWoyNOss%3d",0.0406349915217099
"241","Berry","College","Men","Division III","Southeast","Eastern Southeast DIII","4","10","/teams/events/Eventteam/?TeamId=WGSTAz9iLbNlIa0K5O0LKpVUqEB1HFRU3IlajJ4DXkE%3d",0.040096540355979
"242","Rowan","College","Men","Division I","Metro East","Metro NY DI","5","6","/teams/events/Eventteam/?TeamId=tKQwUS%2fldIVBu8RBhFqAogHvYfTXmgUtFz%2b3GNqYlTY%3d",0.0399918025990867
"243","Bradley","College","Men","Division III","Great Lakes","Illinois DIII","10","9","/teams/events/Eventteam/?TeamId=4bFAncUfKpnSvRur54RO09%2fgq8B3yL9W0UXM5o949wg%3d",0.0389797015463744
"244","Pacific Lutheran","College","Men","Division III","Northwest","Northwest DIII","4","6","/teams/events/Eventteam/?TeamId=%2fY1JMOBh0qXPGc%2fH845UZiQIiYsZYvYQ%2b8W%2bGUMuH%2fk%3d",0.0386379638508382
"245","Connecticut College","College","Men","Division III","Metro East","Hudson Valley DIII","5","6","/teams/events/Eventteam/?TeamId=81bPPuTebuoF3n5pw9MlTThm6VQYFbmyTSoV9y1J0g8%3d",0.0385663012260925
"246","Macalester","College","Men","Division III","North Central","Northwoods DIII","6","4","/teams/events/Eventteam/?TeamId=RRzpGAIvjSft8vP8JrbFkw%2fndEV%2b4FDGh%2fFCgGWFqq0%3d",0.0382247788866327
"247","Sonoma State","College","Men","Division I","Southwest","NorCal DI","4","5","/teams/events/Eventteam/?TeamId=g6%2bPPGaboI17S%2fpCndIbfG1Yu2QrQsmgozC271Oz19U%3d",0.0372795696977404
"248","Trine","College","Men","Division III","Great Lakes","East Plains DIII","6","4","/teams/events/Eventteam/?TeamId=0WVao%2fSi%2fplAqjuNPjd7uori8yQib%2fyvY7Kiw01TyDY%3d",0.0369964733256287
"249","Hofstra","College","Men","Division I","Metro East","Metro NY DI","6","11","/teams/events/Eventteam/?TeamId=4%2bWblo0d7kuO3KVhwxOQSV5Fg8fQyt81Y3XXE8c4kTM%3d",0.0354753773420947
"250","Catholic","College","Men","Division III","Atlantic Coast","Northern Atlantic Coast DIII","12","7","/teams/events/Eventteam/?TeamId=y1ZWl1RWk2sPSF17HG4%2bsmqK7nyXhXwLryjdvvApD0A%3d",0.035429658687902
"251","Colorado State B","College","Men","Developmental","South Central","South Central Dev","5","8","/teams/events/Eventteam/?TeamId=Q7nRAJlt6RujiYmJvd7HxIOgjCn%2bWVk6GuXOMUK5v1c%3d",0.0330855883312442
"252","Florida B","College","Men","Developmental","Southeast","Southeast Dev","4","6","/teams/events/Eventteam/?TeamId=Lrwxr5orBun4UOBsAw7lmvti4HpVdS1ehkOCg9BtAXI%3d",0.0329192722909991
"253","Georgia B","College","Men","Developmental","Southeast","Southeast Dev","6","2","/teams/events/Eventteam/?TeamId=1%2fCRaYfN2lMge78CCEc%2f%2bybfNsvPl%2fz7cr%2b%2bOLTJB28%3d",0.0321257347385408
