"Rank","Team","Wins","Losses","Rating","City","State"
66,"Mesteño",3,3,0.162718975212761,"Denver","CO"
67,"Stackcats",1,7,0.159877829271049,"Chicago","IL"
68,"LORD",2,5,0.149991156177614,"Fairfax","VA"
69,"Dream Team Frisbee",3,4,0.148095457836866,"Columbia","SC"
70,"Trash Pandas",4,3,0.138818170850037,"Nashville","TN"
71,"Legion",3,4,0.134349587113694,"Lynchburg","VA"
72,"The Hucking Dead",7,6,0.131445320438283,"Jacksonville","FL"
73,"PleasureTown",2,5,0.123170209957913,"Boston","MA"
74,"Baywatch",5,9,0.116212036624688,"Pensacola","FL"
75,"Heartless",4,2,0.102886624523183,"Burlington","VT"
76,"OutKast",5,9,0.0930028599580058,"Atlanta","GA"
77,"JABBA",4,3,0.0875523192690835,"Chicago","IL"
78,"Titan NE",5,3,0.0862930147534787,"Bar Harbor","ME"
79,"Petey's Pirates",4,4,0.0861869342955525,"Columbus","OH"
80,"Liquid Hustle",3,5,0.0640273510442256,"Indianapolis","IN"
81,"Mixed Results",4,9,0.0626438688700457,"Knoxville","TN"
82,"Rocket LawnChair",5,3,0.0598815163619537,"Ann Arbor","MI"
83,"Firefly",0,1,0.0553639295734433,"San Francisco","CA"
84,"Memphis Hustle & Flow",2,4,0.0502110003167473,"Memphis","TN"
85,"Buckwild",0,1,0.0498912916502458,"Sacramento","CA"
86,"Mississippi Blues",4,2,0.049087466787979,"Jackson","MS"
87,"Mud Turtles",0,3,0.0468750000000001,"Houston","TX"
88,"Grand Army",3,5,0.0466329328361668,"Brooklyn","NY"
89,"Dumpster Fire",1,6,0.0452475922209292,"North Charleston","SC"
90,"Cutthroat",2,4,0.0438732821036094,"Reno","NV"
91,"Hairy Otter",2,5,0.0430641380563116,"Nashville","TN"
92,"Doppler Effect",2,5,0.0403996120565767,"Detroit","MI"
93,"Garbage Plates",7,1,0.0397357268135049,"Rochester","NY"
94,"Darkwing",4,7,0.0351848727220502,"Mansfield","MA"
95,"Friend Zone",2,5,0.0350509545081418,"Gainesville","GA"
96,"VIP Club",6,5,0.0347579383095565,"Quebec","QC"
97,"Sellout",2,1,0.0342667809202384,"Austin/Houston/Dallas","TX"
98,"Crash",0,7,0.0342183101810051,"Kitchener-Waterloo-Guelph","Ontario"
99,"Sweet Action",1,5,0.0339164834760482,"Denver","CO"
100,"Bold City",1,4,0.031799751324504,"Jacksonville","FL"
101,"BRUH",2,5,0.0303876059267221,"Clemson","SC"
102,"Boomtown Pandas",1,6,0.0284004374943164,"Madison","WI"
103,"Asylum",3,5,0.0280343866335543,"Athens","OH"
104,"Carolina Reign",3,4,0.026482903546471,"Winston-Salem","NC"
105,"North Coast Disc Co.",4,4,0.0253100814541168,"Cleveland","OH"
106,"Wildstyle",1,2,0.0246233187333724,"Austin","TX"
107,"Coalition Ultimate",3,4,0.0232754102967168,"Minneapolis","MN"
108,"Mutiny",3,3,0.0205051313514425,"St. Petersburg","FL"
109,"Sunken Circus",5,6,0.0177564343485667,"Portland","ME"
110,"RUT",6,7,0.0152736201972182,"Burlington","VT"
111,"Swag State",2,4,0.0132323579811805,"Orlando","FL"
112,"Bird",6,1,0.0129854362396884,"Minneapolis","MN"
113,"Animals",2,5,0.0118746601805202,"Sherbrooke","Québec"
114,"DTH",5,3,0.0115882402928713,"Cambridge","MA"
115,"Alternative Stacks",5,3,0.00994033620898795,"Fairfield","CT"
116,"Cosa Nostra",1,2,0.00981439847374215,"Austin","TX"
117,"Rainbow",8,5,0.00949508281819224,"Somerville","MA"
118,"Buffalo Lake Effect",5,1,0.00928544342854991,"Buffalo","NY"
119,"Scarecrow",3,8,0.009022636592328,"Concord","NH"
120,"Serial Crusher Theory",5,3,0.00892562952644058,"Twin Cities","MN"
121,"Providence Mob",6,6,0.00877931464408084,"Providence","RI"
122,"Happy Valley",3,2,0.00812814657710754,"Amherst","MA"
123,"Alchemy",1,0,0.00791354340054616,"San Francisco","CA"
124,"Mojo Jojo",4,3,0.00767793710315932,"Minneapolis","MN"
125,"Stormborn",1,6,0.00696308035536019,"Washington","DC"
126,"Powermove",3,2,0.00621475014746136,"New York","NY"
127,"Unlimited Swipes",4,2,0.00560795796414267,"New York","NY"
128,"Raft Ultimate",2,4,0.00555409709037714,"Ottawa","Ontario"
129,"Pocket City Approach",0,6,0.00489733052941693,"Evansville","IN"
130,"Townies",4,2,0.00442639535957081,"Ithaca","NY"
131,"Superstition",4,6,0.00417004749324793,"Phoenix","AZ"
132,"Springs Mixed Ulty Team (SMUT)",0,4,0.00409089756942574,"Colorado Springs","CO"
133,"Magic City Mayhem",1,5,0.00397641411869865,"Birmingham","AL"
134,"Turmoil",2,4,0.00373101821401382,"Memphis","TN"
135,"League of Shadows",1,5,0.00348718002093895,"Boston","MA"
136,"Spawn",2,3,0.00311427506347335,"Fredericton","NB"
137,"Albany Airbenders",3,7,0.00296520534813443,"Albany","NY"
138,"HAOS",3,7,0.00251946050846277,"Watertown","MA"
139,"Quest",2,6,0.00245137064210579,"Québec","Québec"
140,"Mixed Nuts",1,4,0.00200536786801638,"Boston","MA"
141,"Enough Monkeys",2,4,0.00160568027072482,"Hartford","VT"
142,"Spirit Fowl",3,4,0.00107176331749718,"Saint Paul","MN"
143,"Pink Pear",1,4,0.0010143511039781,"NYC","NY"
144,"The Strangers",0,5,0.00097459559105643,"Westminster","CO"
145,"Skyhawks",2,4,0.0008908285166351,"South Bend","IN"
146,"Beezer Ultimate",1,4,0.000166376019823741,"Durham","NH"
147,"Varsity",0,4,6.21597785263794e-05,"New York","NY"
148,"Mishigami",1,5,5.98580426197498e-05,"East Lansing","MI"
149,"ALTimate Brews",2,6,1.58246809597054e-05,"Madison","WI"
150,"Petey's Parrots",0,6,3.52106133057352e-06,"Columbus","OH"
151,"OMBU",2,2,1.60665883140592e-125,"Portland","OR"
152,"Flying Circus Disc Club",2,2,1.5551988485634e-125,"Portland","OR"
153,"Oh My!",2,2,7.36398868398294e-126,"Portland","OR"
154,"Igneous Ultimate",0,4,7.07737612131576e-126,"Bend","OR"
155,"Argo",0,1,0,"San Francisco","CA"
155,"DR",0,1,0,"Berkeley","CA"
155,"Family Style",0,1,0,"Los Angeles","CA"
155,"Get A Baby",0,6,0,"Plymouth","NH"
155,"MUTT",0,6,0,"Saint Paul","MN"
