"Rank","Team","Wins","Losses","Rating","City","State"
90,"Albany Airbenders",9,16,0.114048524163658,"Albany","NY"
91,"League of Shadows",11,8,0.113951100967411,"Boston","MA"
92,"American Hyperbole",6,7,0.112131914978993,"Baltimore","MD"
93,"HAOS",9,9,0.111894243525115,"Watertown","MA"
94,"Powermove",7,12,0.111878324708885,"New York","NY"
95,"Lawn Patrol",3,5,0.102629505887045,"San Jose","CA"
96,"Sir Walter Rowdy",9,4,0.102177040042739,"Raleigh","NC"
97,"Rainbow",14,13,0.0953882832255406,"Somerville","MA"
98,"RUT",10,9,0.091574428125527,"Burlington","VT"
99,"Possum",9,6,0.0897296211570633,"Greenville","SC"
100,"Argo",3,4,0.0884911967580334,"San Francisco","CA"
101,"VIP Club",6,7,0.0875321518319079,"Quebec","QC"
102,"Fear and Loathing",2,2,0.0865906051172501,"Las Vegas","NV"
103,"Buckwild",1,5,0.0846243209802799,"Sacramento","CA"
104,"Mutiny",8,5,0.0809342517461525,"St. Petersburg","FL"
105,"LORD",6,7,0.0780647503910912,"Fairfax","VA"
106,"Sweet Action",3,10,0.0745487960671624,"Denver","CO"
107,"The Hucking Dead",7,6,0.0719590489877021,"Jacksonville","FL"
108,"Friday Night Couch",5,1,0.0713825945951498,"Seattle","WA"
109,"Crucible",11,3,0.0702564923795229,"Pittsburgh","PA"
110,"Legion",8,5,0.0694269594480121,"Lynchburg","VA"
111,"Providence Mob",9,9,0.0635510966013755,"Providence","RI"
112,"Thoroughbred",5,2,0.0633253667855805,"Saint Louis","MO"
113,"Goose Lee",6,1,0.062189193864919,"Cincinnati","OH"
114,"#Birdz",8,5,0.0620550697994571,"Long Island","NY"
115,"Robot",5,1,0.0610225604245019,"Santa Barbara","CA"
116,"Moontower",4,6,0.0599590836802522,"Austin","TX"
117,"Trash Pandas",7,7,0.0593852083437466,"Nashville","TN"
118,"Freetail",5,5,0.0541530401991434,"San Antonio","TX"
119,"Scarecrow",8,16,0.0532154754680005,"Manchester","NH"
120,"Mixed Nuts",9,10,0.0525702519721125,"Boston","MA"
121,"Mad Udderburn",9,6,0.0520524480244376,"Madison","WI"
122,"Baywatch",5,9,0.0507714371558634,"Pensacola","FL"
123,"Dream Team Frisbee",3,4,0.0505086820003018,"Columbia","SC"
124,"Petey's Pirates",9,7,0.0493018574319204,"Columbus","OH"
125,"Mimosas",1,5,0.0492721774305148,"Berkeley","CA"
126,"Tyrannis",3,4,0.0486314945652653,"Charlottesville","VA"
127,"Instant Karma",3,4,0.0481230740164222,"Tucson","AZ"
128,"Shakedown",5,2,0.0480278126103896,"Chicago","IL"
129,"rubber duck ultimate.",6,4,0.0452528996560993,"Fayetteville","AR"
130,"Tex Mix",6,4,0.0450958871813079,"Dallas","TX"
131,"Happy Valley",3,3,0.0443916776557986,"Amherst","MA"
132,"Unlimited Swipes",7,5,0.0417285152512092,"New York","NY"
133,"DTH",7,7,0.040805772970503,"Cambridge","MA"
134,"Enough Monkeys",5,7,0.0356398733376135,"Hartford","VT"
135,"Swing",1,2,0.0345247189634156,"San Diego","CA"
136,"OutKast",5,9,0.0309031718924305,"Atlanta","GA"
137,"AC Bandits",5,1,0.0305755039332815,"Oakland","CA"
138,"Dumpster Fire",4,10,0.0295875014999823,"North Charleston","SC"
139,"North Coast Disc Co.",7,7,0.0295604967701536,"Cleveland","OH"
140,"panIC",4,2,0.0278417069869505,"Iowa City","IA"
141,"Townies",4,2,0.0268033601339169,"Ithaca","NY"
142,"Animals",2,5,0.0267670528447113,"Sherbrooke","Québec"
143,"Rat City",1,6,0.0259110914980723,"Baltimore","MD"
144,"The Bandits",5,2,0.0257021887031104,"Montclair","NJ"
145,"BRUH",4,10,0.0250675510954425,"Clemson","SC"
146,"Prion",4,3,0.0242495143456764,"Champaign-Urbana","IL"
147,"Springs Mixed Ulty Team (SMUT)",5,4,0.0241536092115051,"Colorado Springs","CO"
148,"MxD",4,3,0.0239702657142149,"College Park","MD"
149,"Coalition Ultimate",3,4,0.0229033698913455,"Minneapolis","MN"
150,"Nautilus",3,3,0.0220417539276171,"Farmington","CT"
151,"Boomtown",3,0,0.0213762317571207,"Tulsa","OK"
152,"Bold City",1,4,0.0211798900734045,"Jacksonville","FL"
153,"Varsity",5,7,0.0197084307928392,"New York","NY"
154,"Dead Reckoning",5,7,0.0192871359693742,"Portland","ME"
155,"Wildstyle",6,8,0.0192565976912965,"Austin","TX"
156,"Spawn",2,3,0.0190144438693485,"Fredericton","NB"
157,"Moonshine",4,4,0.0181435925871185,"Lexington","KY"
158,"Absolute Zero",2,4,0.0178576108661278,"Santa Clara","CA"
159,"Free Ride",4,4,0.0173311313983259,"Columbia","MO"
160,"Raft Ultimate",2,4,0.0165823540427908,"Ottawa","Ontario"
161,"Memphis Hustle & Flow",2,4,0.0163792536368768,"Memphis","TN"
162,"Local 613",4,2,0.0161489048073139,"Kingston","ON"
163,"Los  Heros",6,9,0.015935258181162,"Bloomington","IN"
164,"Sabotage",3,4,0.0158990178586141,"Philadelphia","PA"
165,"Mixed Pi",4,4,0.0157829757093363,"Lexington","KY"
166,"Mojo Jojo",4,3,0.0157108901961033,"Minneapolis","MN"
167,"FIRE ULTIMATE CLUB",0,7,0.0153707355218929,"BOGOTA","CUNDINAMARCA"
168,"Bitmap",4,10,0.0138251295286489,"Philadelphia","PA"
169,"Swag State",2,4,0.0134992801423793,"Orlando","FL"
170,"Impact",6,4,0.0128849923313378,"Wichita","KS"
171,"Heavy Flow",4,8,0.0125507073079702,"Columbia","MD"
172,"Quest",2,6,0.0125160496091491,"Québec","Québec"
173,"Wingdings",4,3,0.0124023664953542,"Des Moines","IA"
174,"Hairy Otter",2,5,0.012280988885057,"Nashville","TN"
175,"Stackcats",3,11,0.0121532870924295,"Chicago","IL"
176,"¡Fiesta!",1,3,0.0118183328234394,"San Diego","CA"
177,"Friend Zone",2,12,0.0114756459619649,"Gainesville","GA"
178,"Mississippi Blues",4,2,0.0111942878901756,"Jackson","MS"
179,"DR",0,6,0.01107426538952,"Berkeley","CA"
180,"NEKUD",3,3,0.0109651244379014,"Burke","VT"
181,"Stormborn",3,10,0.0108478491707318,"Washington","DC"
182,"ELevate",3,4,0.00979458179856726,"Chicago","IL"
183,"Liquid Hustle",3,5,0.00972382852673525,"Indianapolis","IN"
184,"Serial Crusher Theory",5,3,0.00961466608883107,"Twin Cities","MN"
185,"Jabba",6,7,0.00942308479785798,"Chicago","IL"
186,"Spirit Fowl",5,9,0.00886982458614708,"Saint Paul","MN"
187,"Rocket LawnChair",5,3,0.00872476975071771,"Ann Arbor","MI"
188,"Mixed Results",4,9,0.00837389260669677,"Knoxville","TN"
189,"Carolina Reign",3,4,0.00793208757573907,"Winston-Salem","NC"
190,"Turnstyle",2,5,0.00737590387368042,"New York","NY"
191,"The Strangers",3,7,0.0061179340242261,"Westminster","CO"
192,"Chalice",0,6,0.00575442176655541,"St. Louis","MO"
193,"Superstition",4,6,0.00565664328127293,"Phoenix","AZ"
194,"I-79",4,11,0.00541359817682054,"Pittsburgh/Erie","PA"
195,"Pink Pear",1,4,0.00538326615146644,"NYC","NY"
196,"Glitter Bomb",1,6,0.00522595216469195,"San Francisco","CA"
197,"Blitzkrieg",3,7,0.00458305090795061,"Kansas City","MO"
198,"Doppler Effect",4,9,0.00454400840971357,"Detroit","MI"
199,"Feral Cows",1,5,0.00440032419264073,"Palo Alto","CA"
200,"#Beez",3,11,0.00427443317430465,"Long Island","NY"
201,"Beezer Ultimate",1,4,0.00410522860143731,"Durham","NH"
202,"Asylum",3,5,0.00409854341108145,"Athens","OH"
203,"Drunk in Space",0,6,0.00397344964461635,"Boston","MA"
204,"Slam",3,5,0.00395095833816421,"Greenville","SC"
205,"District Cocktails",1,5,0.00391160968295427,"Washington","DC"
206,"Boomtown Pandas",3,11,0.00317348444424774,"Madison","WI"
207,"Tlacuaches",2,5,0.00317023526298119,"McAllen","TX"
208,"Fifth Element",4,4,0.00315874750817471,"Louisville","KY"
209,"Bulleit Train",2,4,0.0030911767980321,"Seattle","WA"
210,"Balloon",1,5,0.0028298722536383,"College Station","TX"
211,"Mastodon",1,5,0.00255932220676844,"Madison","WI"
212,"Oh My!",6,4,0.00183353295892289,"Portland","OR"
213,"EDM",0,5,0.00127862245968615,"Denver","CO"
214,"Thunderpants the Magic Dragon",2,6,0.00122040892974698,"Dayton","OH"
215,"Magic City Mayhem",1,5,0.00113365510997712,"Birmingham","AL"
216,"Mousetrap",1,6,0.00111717355457154,"Madison","WI"
217,"Hot Stix",0,6,0.00107067526705597,"San Francisco","CA"
218,"Pocket City Approach",0,6,0.000988267458437584,"Evansville","IN"
219,"Pandatime",0,5,0.000801986656458827,"Towson","MD"
220,"Turmoil",2,4,0.000601397078397351,"Memphis","TN"
221,"Mixed on the Rock",1,2,0.000475730136462237,"Little Rock","AR"
222,"Flying Circus Disc Club",2,2,0.000465124646791992,"Portland","OR"
223,"Get A Baby",1,10,0.000407949532498457,"Plymouth","NH"
224,"OMBU",2,2,0.000353941315157706,"Portland","OR"
225,"Mud Turtles",0,9,0.000330919066426645,"Houston","TX"
226,"Igneous Ultimate",0,4,0.000201563101108781,"Bend","OR"
227,"Skyhawks",2,4,0.000132260488269224,"South Bend","IN"
228,"ALTimate Brews",2,6,0.000108595908084315,"Madison","WI"
229,"Taco Cat",0,6,5.91344970042231e-05,"Chicago","IL"
230,"Petey's Parrots",1,13,2.33882726725737e-05,"Columbus","OH"
231,"Mishigami",1,5,1.01540847512676e-05,"East Lansing","MI"
232,"MUTT",0,6,0,"Saint Paul","MN"
